,corr,pval,len,sample,impute
250,0.5674035627508027,0.0,4515,SIDM00693,mofa_imputed
558,0.5600587435167766,0.0,4613,SIDM00940,mofa_imputed
926,0.5958612608838846,0.0,4546,SIDM00116,mofa_imputed
925,0.6086958718853361,0.0,4546,SIDM00116,vae_imputed
924,0.6642379357081069,0.0,3052,SIDM00116,original
922,0.532875664065521,0.0,4564,SIDM00554,mofa_imputed
569,0.5682802915013225,0.0,4560,SIDM00318,vae_imputed
906,0.5505614408175638,0.0,4554,SIDM00107,mofa_imputed
434,0.5847934077147733,0.0,4515,SIDM01137,mofa_imputed
905,0.5687494846943943,0.0,4554,SIDM00107,vae_imputed
433,0.5636709522999891,0.0,4515,SIDM01137,vae_imputed
904,0.5762639034646589,0.0,3810,SIDM00107,original
570,0.5280821337393868,0.0,4560,SIDM00318,mofa_imputed
557,0.592700040887239,0.0,4613,SIDM00940,vae_imputed
209,0.5718771746922082,0.0,4568,SIDM00548,vae_imputed
573,0.5611375765558388,0.0,4582,SIDM01030,vae_imputed
891,0.5403002476006699,0.0,4568,SIDM00447,mean
890,0.5950138963691214,0.0,4568,SIDM00447,mofa_imputed
889,0.6538041757271785,0.0,4568,SIDM00447,vae_imputed
574,0.5543486843024781,0.0,4582,SIDM01030,mofa_imputed
888,0.6698752295043181,0.0,3057,SIDM00447,original
577,0.5571696960183731,0.0,4589,SIDM00522,vae_imputed
578,0.5470261222881335,0.0,4589,SIDM00522,mofa_imputed
605,0.5269111421426009,0.0,4580,SIDM01172,vae_imputed
869,0.556360970197297,0.0,4564,SIDM00762,vae_imputed
410,0.5517215371859278,0.0,4507,SIDM00327,mofa_imputed
409,0.5542802537751826,0.0,4507,SIDM00327,vae_imputed
210,0.5703255919162982,0.0,4568,SIDM00548,mofa_imputed
850,0.5561608836293541,0.0,4515,SIDM00996,mofa_imputed
556,0.5965740100399332,0.0,3907,SIDM00940,original
181,0.6447344844539654,0.0,4575,SIDM00335,vae_imputed
992,0.6862830274563593,0.0,3027,SIDM00081,original
986,0.6160207595728077,0.0,4589,SIDM00676,mofa_imputed
985,0.6081798834449713,0.0,4589,SIDM00676,vae_imputed
457,0.5572887564560414,0.0,4585,SIDM00130,vae_imputed
536,0.6503257452346062,0.0,2950,SIDM01084,original
981,0.5351327758568487,0.0,4594,SIDM00572,vae_imputed
537,0.5891125749643894,0.0,4576,SIDM01084,vae_imputed
144,0.6349554513623169,0.0,3153,SIDM00046,original
