,corr,pval,len,sample,impute
1100,0.6583311319116112,0.0,3314,SIDM00335,original
158,0.5826436283026601,0.0,4560,SIDM00435,mofa_imputed
1102,0.589293788539063,0.0,4575,SIDM00335,mofa_imputed
1101,0.6166908030783068,0.0,4575,SIDM00335,vae_imputed
329,0.5799188961578347,0.0,4583,SIDM01059,vae_imputed
667,0.5618061992492465,0.0,4560,SIDM00898,mean
169,0.5352680807530061,0.0,4582,SIDM00677,vae_imputed
666,0.5758492498651556,0.0,4560,SIDM00898,mofa_imputed
665,0.609372228543301,0.0,4560,SIDM00898,vae_imputed
664,0.7103722390913589,0.0,3157,SIDM00898,original
662,0.5263178988675989,0.0,4591,SIDM00749,mofa_imputed
157,0.5852337250496049,0.0,4560,SIDM00435,vae_imputed
833,0.5379914091444722,0.0,4576,SIDM00277,vae_imputed
651,0.5403002476006697,0.0,4568,SIDM00447,mean
650,0.5961877171799073,0.0,4568,SIDM00447,mofa_imputed
649,0.6430237938557885,0.0,4568,SIDM00447,vae_imputed
648,0.669875229504318,0.0,3057,SIDM00447,original
1075,0.5322915409276219,0.0,4572,SIDM00761,mean
1074,0.565655572312529,0.0,4572,SIDM00761,mofa_imputed
1073,0.5855089331048994,0.0,4572,SIDM00761,vae_imputed
1072,0.6465311087384318,0.0,2993,SIDM00761,original
378,0.5485776770835273,0.0,4515,SIDM01089,mofa_imputed
377,0.5878501791706051,0.0,4515,SIDM01089,vae_imputed
388,0.596908084022606,0.0,3473,SIDM00672,original
645,0.53729848049655,0.0,4585,SIDM00046,vae_imputed
156,0.6414547438962701,0.0,3121,SIDM00435,original
153,0.5322867203072649,0.0,4584,SIDM00783,vae_imputed
109,0.5309940790097278,0.0,4575,SIDM01111,vae_imputed
690,0.5306344281219652,0.0,4589,SIDM00522,mofa_imputed
689,0.5469374528946125,0.0,4589,SIDM00522,vae_imputed
1110,0.5347306689875667,0.0,4575,SIDM00713,mofa_imputed
1109,0.5605172190284206,0.0,4575,SIDM00713,vae_imputed
685,0.5329260303925629,0.0,4560,SIDM01082,vae_imputed
125,0.6127123958747751,0.0,4589,SIDM00676,vae_imputed
126,0.5837783205329449,0.0,4589,SIDM00676,mofa_imputed
128,0.6709318732392505,0.0,2952,SIDM00611,original
129,0.6151949652579081,0.0,4560,SIDM00611,vae_imputed
400,0.6282655596728031,0.0,3476,SIDM00401,original
130,0.5790414661263141,0.0,4560,SIDM00611,mofa_imputed
133,0.6202261894109788,0.0,4571,SIDM00875,vae_imputed
134,0.5968371126582039,0.0,4571,SIDM00875,mofa_imputed
402,0.572974960241082,0.0,4576,SIDM00401,mofa_imputed
682,0.6461133942490278,0.0,4589,SIDM00081,mofa_imputed
681,0.6510292371609518,0.0,4589,SIDM00081,vae_imputed
680,0.6862830274563595,0.0,3027,SIDM00081,original
678,0.5281167399741815,0.0,4583,SIDM00865,mofa_imputed
401,0.6088640346688721,0.0,4576,SIDM00401,vae_imputed
677,0.5292518892610768,0.0,4583,SIDM00865,vae_imputed
152,0.5782079691800305,0.0,3657,SIDM00783,original
132,0.7019721974954224,0.0,2899,SIDM00875,original
644,0.6349554513623167,0.0,3153,SIDM00046,original
981,0.5369999115176686,0.0,4507,SIDM01062,vae_imputed
982,0.562058341576161,0.0,4507,SIDM01062,mofa_imputed
1040,0.6427293348697197,0.0,3187,SIDM00505,original
285,0.5686844537841274,0.0,4568,SIDM00548,vae_imputed
286,0.5684738529845776,0.0,4568,SIDM00548,mofa_imputed
288,0.6053836939491636,0.0,3319,SIDM01090,original
289,0.5803239231208182,0.0,4584,SIDM01090,vae_imputed
290,0.5524362820734853,0.0,4584,SIDM01090,mofa_imputed
1038,0.5473472895286827,0.0,4504,SIDM01038,mofa_imputed
1037,0.5920227319800245,0.0,4504,SIDM01038,vae_imputed
1000,0.7020830311664444,0.0,3090,SIDM00607,original
345,0.533068258593222,0.0,4586,SIDM00461,vae_imputed
1041,0.6098548793715015,0.0,4529,SIDM00505,vae_imputed
589,0.5298418634029533,0.0,4585,SIDM00130,vae_imputed
885,0.5702571560312382,0.0,4507,SIDM00327,vae_imputed
1001,0.6286398889059529,0.0,4504,SIDM00607,vae_imputed
1002,0.6098621555493315,0.0,4504,SIDM00607,mofa_imputed
896,0.6503257452346058,0.0,2950,SIDM01084,original
557,0.5603868711491691,0.0,4591,SIDM00405,vae_imputed
330,0.5728541236194954,0.0,4583,SIDM01059,mofa_imputed
321,0.5460957082124777,0.0,4582,SIDM01030,vae_imputed
322,0.5370242664305338,0.0,4582,SIDM01030,mofa_imputed
897,0.5749418074378183,0.0,4576,SIDM01084,vae_imputed
