,corr,pval,len,sample,impute
882,0.559694967588799,0.0,4507,SIDM01062,mofa_imputed
802,0.5837275115783587,0.0,4504,SIDM01016,mofa_imputed
1014,0.5852369087866809,0.0,4514,SIDM01139,mofa_imputed
1017,0.5277667380502455,0.0,4560,SIDM01184,vae_imputed
910,0.5598333781745295,0.0,4584,SIDM01090,mofa_imputed
104,0.6449396292578021,0.0,2821,SIDM00589,original
105,0.547722373334041,0.0,4559,SIDM00589,vae_imputed
106,0.610225468297803,0.0,4559,SIDM00589,mofa_imputed
502,0.5470261222881336,0.0,4589,SIDM00522,mofa_imputed
108,0.6792790233867301,0.0,3212,SIDM00513,original
109,0.5405300521461346,0.0,4585,SIDM00513,vae_imputed
110,0.5872778391327828,0.0,4585,SIDM00513,mofa_imputed
1020,0.5965740100399334,0.0,3907,SIDM00940,original
1021,0.5590239789185413,0.0,4613,SIDM00940,vae_imputed
1022,0.5600587435167768,0.0,4613,SIDM00940,mofa_imputed
909,0.5632542518955257,0.0,4584,SIDM01090,vae_imputed
98,0.5541942236878323,0.0,4576,SIDM00124,mofa_imputed
856,0.6427293348697197,0.0,3187,SIDM00505,original
97,0.5282314106370272,0.0,4576,SIDM00124,vae_imputed
801,0.57915945189038,0.0,4504,SIDM01016,vae_imputed
786,0.5311955386447396,0.0,4514,SIDM01148,mofa_imputed
932,0.6465311087384319,0.0,2993,SIDM00761,original
922,0.5517215371859276,0.0,4507,SIDM00327,mofa_imputed
921,0.5526649640692727,0.0,4507,SIDM00327,vae_imputed
562,0.5728301574150764,0.0,4515,SIDM01089,mofa_imputed
561,0.5354142215476855,0.0,4515,SIDM01089,vae_imputed
920,0.6203851179671079,0.0,3057,SIDM00327,original
386,0.5543486843024782,0.0,4582,SIDM01030,mofa_imputed
1102,0.5459738068004476,0.0,4583,SIDM00865,mofa_imputed
388,0.6617939171893193,0.0,3203,SIDM01060,original
389,0.5779548590827015,0.0,4568,SIDM01060,vae_imputed
988,0.6503257452346057,0.0,2950,SIDM01084,original
989,0.5549956510727216,0.0,4576,SIDM01084,vae_imputed
990,0.5575352991295404,0.0,4576,SIDM01084,mofa_imputed
390,0.6086378876780357,0.0,4568,SIDM01060,mofa_imputed
1013,0.560571236685147,0.0,4514,SIDM01139,vae_imputed
354,0.5328756640655211,0.0,4564,SIDM00554,mofa_imputed
195,0.5403002476006697,0.0,4568,SIDM00447,mean
193,0.626823853782804,0.0,4568,SIDM00447,vae_imputed
905,0.6038091720280485,0.0,4554,SIDM00772,vae_imputed
458,0.5280821337393868,0.0,4560,SIDM00318,mofa_imputed
904,0.6666076561317995,0.0,3243,SIDM00772,original
141,0.5433641004813456,0.0,4515,SIDM00996,vae_imputed
142,0.556160883629354,0.0,4515,SIDM00996,mofa_imputed
1041,0.553505250878396,0.0,4568,SIDM00548,vae_imputed
1042,0.5703255919162982,0.0,4568,SIDM00548,mofa_imputed
1044,0.7020830311664445,0.0,3090,SIDM00607,original
1045,0.603900789834827,0.0,4504,SIDM00607,vae_imputed
1046,0.6252052164094186,0.0,4504,SIDM00607,mofa_imputed
452,0.6349554513623168,0.0,3153,SIDM00046,original
162,0.5946369668118645,0.0,4504,SIDM01038,mofa_imputed
1057,0.5393579056073016,0.0,4589,SIDM00649,vae_imputed
161,0.5707565667569285,0.0,4504,SIDM01038,vae_imputed
878,0.5834415347844278,0.0,4559,SIDM00239,mofa_imputed
906,0.6198695043114564,0.0,4554,SIDM00772,mofa_imputed
194,0.5950138963691213,0.0,4568,SIDM00447,mofa_imputed
1072,0.6294729812962516,0.0,3179,SIDM01197,original
1074,0.6113083511307416,0.0,4572,SIDM01197,mofa_imputed
857,0.6051179800444835,0.0,4529,SIDM00505,vae_imputed
858,0.6250317936244587,0.0,4529,SIDM00505,mofa_imputed
864,0.6414547438962703,0.0,3121,SIDM00435,original
865,0.5775633120752052,0.0,4560,SIDM00435,vae_imputed
866,0.577587287428335,0.0,4560,SIDM00435,mofa_imputed
192,0.6698752295043181,0.0,3057,SIDM00447,original
908,0.6053836939491639,0.0,3319,SIDM01090,original
