,corr,pval,len,sample,impute
406,0.5728301574150765,0.0,4515,SIDM01089,mofa_imputed
901,0.5492672849931709,0.0,4504,SIDM00568,vae_imputed
585,0.5301373270026821,0.0,4583,SIDM00865,vae_imputed
1008,0.6712423027420451,0.0,3413,SIDM00651,original
1009,0.6267358005610718,0.0,4591,SIDM00651,vae_imputed
1010,0.6281824758642377,0.0,4591,SIDM00651,mofa_imputed
1011,0.546369045371683,0.0,4591,SIDM00651,mean
586,0.5459738068004477,0.0,4583,SIDM00865,mofa_imputed
1003,0.5444227074172503,0.0,4557,SIDM00453,mean
718,0.6102254682978032,0.0,4559,SIDM00589,mofa_imputed
716,0.6449396292578022,0.0,2821,SIDM00589,original
1094,0.5543486843024779,0.0,4582,SIDM01030,mofa_imputed
1093,0.5453866567918183,0.0,4582,SIDM01030,vae_imputed
290,0.5285418440518879,0.0,4559,SIDM00560,mofa_imputed
593,0.5552080752478028,0.0,4515,SIDM00996,vae_imputed
594,0.5561608836293541,0.0,4515,SIDM00996,mofa_imputed
604,0.6294729812962515,0.0,3179,SIDM01197,original
717,0.5989509408836374,0.0,4559,SIDM00589,vae_imputed
1002,0.6101623423337222,0.0,4557,SIDM00453,mofa_imputed
1001,0.6208875807778106,0.0,4557,SIDM00453,vae_imputed
313,0.5793273440216437,0.0,4504,SIDM01016,vae_imputed
334,0.6521405212561376,0.0,4589,SIDM00081,mofa_imputed
333,0.6484330263038325,0.0,4589,SIDM00081,vae_imputed
332,0.6862830274563594,0.0,3027,SIDM00081,original
186,0.5946369668118644,0.0,4504,SIDM01038,mofa_imputed
573,0.526991402837257,0.0,4560,SIDM01184,vae_imputed
745,0.5322058325941861,0.0,4594,SIDM00572,vae_imputed
322,0.5744980615889492,0.0,4576,SIDM00828,mofa_imputed
321,0.5692323679671817,0.0,4576,SIDM00828,vae_imputed
96,0.612530784896566,0.0,3543,SIDM00239,original
97,0.5846963924302364,0.0,4559,SIDM00239,vae_imputed
98,0.5834415347844281,0.0,4559,SIDM00239,mofa_imputed
902,0.5362294330777124,0.0,4504,SIDM00568,mofa_imputed
1162,0.5635133189552382,0.0,4572,SIDM00272,mofa_imputed
314,0.5837275115783586,0.0,4504,SIDM01016,mofa_imputed
738,0.6299604804200198,0.0,4568,SIDM01076,mofa_imputed
737,0.627812512994804,0.0,4568,SIDM01076,vae_imputed
736,0.6989363111740632,0.0,3248,SIDM01076,original
605,0.597052553085492,0.0,4572,SIDM01197,vae_imputed
1000,0.6597980002969029,0.0,3664,SIDM00453,original
606,0.6113083511307413,0.0,4572,SIDM01197,mofa_imputed
836,0.7019721974954224,0.0,2899,SIDM00875,original
866,0.5328756640655211,0.0,4564,SIDM00554,mofa_imputed
661,0.5559241144571162,0.0,4515,SIDM01137,vae_imputed
694,0.6252052164094186,0.0,4504,SIDM00607,mofa_imputed
165,0.5427025170664854,0.0,4564,SIDM00762,vae_imputed
662,0.5847934077147733,0.0,4515,SIDM01137,mofa_imputed
693,0.6082040750278256,0.0,4504,SIDM00607,vae_imputed
862,0.5505614408175636,0.0,4554,SIDM00107,mofa_imputed
630,0.5280821337393867,0.0,4560,SIDM00318,mofa_imputed
861,0.5500139103520784,0.0,4554,SIDM00107,vae_imputed
692,0.7020830311664444,0.0,3090,SIDM00607,original
858,0.5872778391327828,0.0,4585,SIDM00513,mofa_imputed
857,0.5815442717856641,0.0,4585,SIDM00513,vae_imputed
194,0.6191977728012539,0.0,4560,SIDM00611,mofa_imputed
856,0.6792790233867299,0.0,3212,SIDM00513,original
193,0.608043227637293,0.0,4560,SIDM00611,vae_imputed
192,0.6709318732392505,0.0,2952,SIDM00611,original
