,corr,pval,len,sample,impute
471,0.5580581103354737,0.0,4091,SIDM00239,mean
722,0.599974533597758,0.0,4105,SIDM00124,mofa_imputed
189,0.5909030138628494,0.0,4067,SIDM00996,vae_imputed
386,0.5921461337757778,0.0,4103,SIDM01033,mofa_imputed
196,0.6461904292995956,0.0,3243,SIDM01059,original
197,0.6071638196672882,0.0,4100,SIDM01059,vae_imputed
198,0.5809109760922831,0.0,4100,SIDM01059,mofa_imputed
201,0.5538087436799115,0.0,4110,SIDM00799,vae_imputed
533,0.5570036500401128,0.0,4085,SIDM01082,vae_imputed
729,0.6060342323326933,0.0,4053,SIDM01038,vae_imputed
1065,0.5572905903623553,0.0,4106,SIDM01147,vae_imputed
212,0.6211278178815688,0.0,3140,SIDM00837,original
213,0.5778102562405054,0.0,4092,SIDM00837,vae_imputed
214,0.5616013512826015,0.0,4092,SIDM00837,mofa_imputed
217,0.6123793404678559,0.0,4053,SIDM01016,vae_imputed
218,0.5749788147020829,0.0,4053,SIDM01016,mofa_imputed
518,0.5612999829385505,0.0,4094,SIDM00828,mofa_imputed
517,0.6035949974866077,0.0,4094,SIDM00828,vae_imputed
515,0.5532319675992096,0.0,4093,SIDM01060,mean
514,0.6270702176608867,0.0,4093,SIDM01060,mofa_imputed
513,0.6404288457637762,0.0,4093,SIDM01060,vae_imputed
512,0.671821645728057,0.0,3127,SIDM01060,original
730,0.5940599730043804,0.0,4053,SIDM01038,mofa_imputed
241,0.558994316242736,0.0,4081,SIDM01056,vae_imputed
242,0.5537613967455982,0.0,4081,SIDM01056,mofa_imputed
1081,0.566825166893956,0.0,4106,SIDM01096,vae_imputed
721,0.581955687351139,0.0,4105,SIDM00124,vae_imputed
248,0.7408831549106311,0.0,3146,SIDM00407,original
545,0.5695964493227296,0.0,4110,SIDM01030,vae_imputed
170,0.6000277188467898,0.0,4106,SIDM00676,mofa_imputed
704,0.6760426010182338,0.0,2886,SIDM00611,original
957,0.5805381913288405,0.0,4097,SIDM00272,vae_imputed
120,0.6724645257302706,0.0,3523,SIDM00453,original
121,0.647685791866374,0.0,4091,SIDM00453,vae_imputed
122,0.6080979855124937,0.0,4091,SIDM00453,mofa_imputed
123,0.5825170322368441,0.0,4091,SIDM00453,mean
705,0.6416865775558476,0.0,4092,SIDM00611,vae_imputed
565,0.5692137184925942,0.0,4100,SIDM00046,vae_imputed
132,0.6671355753102499,0.0,2960,SIDM00116,original
133,0.6276933383320228,0.0,4081,SIDM00116,vae_imputed
134,0.6236563743554302,0.0,4081,SIDM00116,mofa_imputed
564,0.6445316915488396,0.0,3061,SIDM00046,original
960,0.6462285140207682,0.0,3367,SIDM00401,original
961,0.6466948768169483,0.0,4105,SIDM00401,vae_imputed
962,0.601779405094423,0.0,4105,SIDM00401,mofa_imputed
141,0.589252134415301,0.0,4067,SIDM01137,vae_imputed
142,0.5569353970929747,0.0,4067,SIDM01137,mofa_imputed
706,0.5879103450373679,0.0,4092,SIDM00611,mofa_imputed
1126,0.6674456003081385,0.0,4106,SIDM00081,mofa_imputed
1125,0.689463768752694,0.0,4106,SIDM00081,vae_imputed
963,0.5671845821592549,0.0,4105,SIDM00401,mean
865,0.5952602407917529,0.0,4108,SIDM00920,vae_imputed
1124,0.6987840478263648,0.0,2930,SIDM00081,original
864,0.6192992190971186,0.0,3342,SIDM00920,original
169,0.6451771920019298,0.0,4106,SIDM00676,vae_imputed
997,0.5673715507379521,0.0,4105,SIDM00461,vae_imputed
699,0.5631064492712857,0.0,4093,SIDM00447,mean
249,0.7163908297246309,0.0,4067,SIDM00407,vae_imputed
251,0.5586464330101344,0.0,4067,SIDM00407,mean
451,0.5665974769371749,0.0,4097,SIDM00761,mean
450,0.596272542818784,0.0,4097,SIDM00761,mofa_imputed
810,0.6430205529416338,0.0,4101,SIDM00335,mofa_imputed
449,0.6152804029726489,0.0,4097,SIDM00761,vae_imputed
448,0.6587778159395112,0.0,2928,SIDM00761,original
809,0.6619790266715342,0.0,4101,SIDM00335,vae_imputed
808,0.6792547783816111,0.0,3191,SIDM00335,original
441,0.579237550944216,0.0,4101,SIDM00713,vae_imputed
438,0.5545821956515141,0.0,4106,SIDM00572,mofa_imputed
437,0.570805826185408,0.0,4106,SIDM00572,vae_imputed
1106,0.6167505404014344,0.0,4092,SIDM00589,mofa_imputed
1105,0.6381903915539274,0.0,4092,SIDM00589,vae_imputed
433,0.5694119916979309,0.0,4066,SIDM01148,vae_imputed
802,0.5782423374734587,0.0,4108,SIDM01090,mofa_imputed
801,0.6012515419794924,0.0,4108,SIDM01090,vae_imputed
765,0.5769612213626012,0.0,4104,SIDM00677,vae_imputed
800,0.611573912199389,0.0,3237,SIDM01090,original
348,0.5948226385589224,0.0,3632,SIDM00107,original
349,0.5972646780544657,0.0,4078,SIDM00107,vae_imputed
1104,0.6540110235117799,0.0,2756,SIDM00589,original
421,0.5550426982550375,0.0,4093,SIDM00277,vae_imputed
793,0.5518701494841083,0.0,4101,SIDM01111,vae_imputed
405,0.564332712739718,0.0,4100,SIDM00865,vae_imputed
373,0.5631735400706349,0.0,4092,SIDM00318,vae_imputed
385,0.570597511689607,0.0,4103,SIDM01033,vae_imputed
452,0.6553207994223356,0.0,2880,SIDM01084,original
250,0.6524321566627616,0.0,4067,SIDM00407,mofa_imputed
453,0.5759953981238012,0.0,4093,SIDM01084,vae_imputed
749,0.5693983709834554,0.0,4085,SIDM01184,vae_imputed
256,0.6002644793221362,0.0,3528,SIDM00783,original
257,0.5725055333922073,0.0,4108,SIDM00783,vae_imputed
260,0.7164683964096871,0.0,3124,SIDM01076,original
261,0.6815824161675826,0.0,4093,SIDM01076,vae_imputed
262,0.6129488537436132,0.0,4093,SIDM01076,mofa_imputed
839,0.5836722635546838,0.0,4106,SIDM00651,mean
838,0.6027860980166393,0.0,4106,SIDM00651,mofa_imputed
837,0.6663396884189338,0.0,4106,SIDM00651,vae_imputed
836,0.6888645756449178,0.0,3288,SIDM00651,original
736,0.6225566850298038,0.0,3721,SIDM00940,original
737,0.6100299936842722,0.0,4120,SIDM00940,vae_imputed
1112,0.606698375559157,0.0,3358,SIDM00672,original
276,0.5953996491372444,0.0,3434,SIDM00247,original
738,0.554487872803302,0.0,4120,SIDM00940,mofa_imputed
982,0.5584289303406811,0.0,4105,SIDM00749,mofa_imputed
482,0.5825838031106806,0.0,4097,SIDM01197,mofa_imputed
481,0.6401643090179439,0.0,4097,SIDM01197,vae_imputed
288,0.6905225998435804,0.0,3128,SIDM00513,original
289,0.6079156471884004,0.0,4100,SIDM00513,vae_imputed
480,0.6403334832948464,0.0,3089,SIDM01197,original
470,0.5728840687492648,0.0,4091,SIDM00239,mofa_imputed
469,0.6357894090625302,0.0,4091,SIDM00239,vae_imputed
