,corr,pval,len,sample,impute
564,0.6449396292578023,0.0,2821,SIDM00589,original
181,0.5523590598175736,0.0,4572,SIDM00272,vae_imputed
182,0.5748612663793776,0.0,4572,SIDM00272,mofa_imputed
764,0.6282655596728031,0.0,3476,SIDM00401,original
413,0.5536705754097253,0.0,4582,SIDM01030,vae_imputed
192,0.6698752295043181,0.0,3057,SIDM00447,original
193,0.6223487192060122,0.0,4568,SIDM00447,vae_imputed
194,0.5951423868437028,0.0,4568,SIDM00447,mofa_imputed
195,0.5403002476006699,0.0,4568,SIDM00447,mean
341,0.5375165573355988,0.0,4585,SIDM00046,vae_imputed
746,0.5851003144413485,0.0,4515,SIDM01137,mofa_imputed
544,0.6203851179671079,0.0,3057,SIDM00327,original
180,0.6003160440677401,0.0,3398,SIDM00272,original
745,0.5572232943967986,0.0,4515,SIDM01137,vae_imputed
545,0.5364662353086868,0.0,4507,SIDM00327,vae_imputed
546,0.5693921389288681,0.0,4507,SIDM00327,mofa_imputed
618,0.5384143428594711,0.0,4559,SIDM00560,mofa_imputed
741,0.5461400071171727,0.0,4560,SIDM01184,vae_imputed
737,0.5330192732810083,0.0,4575,SIDM01111,vae_imputed
733,0.5349036637127089,0.0,4586,SIDM00461,vae_imputed
625,0.5276712430116912,0.0,4589,SIDM00649,vae_imputed
229,0.5351115494928363,0.0,4576,SIDM00277,vae_imputed
230,0.5389291866488116,0.0,4576,SIDM00277,mofa_imputed
236,0.6053836939491638,0.0,3319,SIDM01090,original
237,0.5794755419493235,0.0,4584,SIDM01090,vae_imputed
340,0.6349554513623169,0.0,3153,SIDM00046,original
238,0.5756291154416134,0.0,4584,SIDM01090,mofa_imputed
765,0.6071814922860055,0.0,4576,SIDM00401,vae_imputed
766,0.6006892681561626,0.0,4576,SIDM00401,mofa_imputed
116,0.6414547438962702,0.0,3121,SIDM00435,original
117,0.5867378187883501,0.0,4560,SIDM00435,vae_imputed
118,0.5870027554391195,0.0,4560,SIDM00435,mofa_imputed
120,0.659798000296903,0.0,3664,SIDM00453,original
121,0.6273720883948214,0.0,4557,SIDM00453,vae_imputed
122,0.613457666688808,0.0,4557,SIDM00453,mofa_imputed
123,0.5444227074172503,0.0,4557,SIDM00453,mean
1008,0.6228726047705635,0.0,3220,SIDM00693,original
1006,0.6221829811774054,0.0,4568,SIDM01060,mofa_imputed
132,0.5969080840226061,0.0,3473,SIDM00672,original
1005,0.6111971386438668,0.0,4568,SIDM01060,vae_imputed
414,0.5540237269356548,0.0,4582,SIDM01030,mofa_imputed
1004,0.6617939171893195,0.0,3203,SIDM01060,original
1065,0.5893023623845016,0.0,4504,SIDM01038,vae_imputed
613,0.5450726513613469,0.0,4560,SIDM00318,vae_imputed
158,0.5588463691389358,0.0,4591,SIDM01188,mofa_imputed
1066,0.591239561721485,0.0,4504,SIDM01038,mofa_imputed
1020,0.6989363111740632,0.0,3248,SIDM01076,original
162,0.5306500713121574,0.0,4591,SIDM01147,mofa_imputed
973,0.5626640017896627,0.0,4515,SIDM00996,vae_imputed
974,0.5627799823319102,0.0,4515,SIDM00996,mofa_imputed
614,0.5326519652447957,0.0,4560,SIDM00318,mofa_imputed
976,0.610854859459707,0.0,3219,SIDM00837,original
977,0.5466379312320729,0.0,4559,SIDM00837,vae_imputed
790,0.5623322313232125,0.0,4591,SIDM00749,mofa_imputed
241,0.5960445283762529,0.0,4514,SIDM01139,vae_imputed
242,0.5961465647475226,0.0,4514,SIDM01139,mofa_imputed
727,0.5322915409276219,0.0,4572,SIDM00761,mean
286,0.5474490722509071,0.0,4504,SIDM00568,mofa_imputed
330,0.5466598618500075,0.0,4583,SIDM00865,mofa_imputed
289,0.5451922219044067,0.0,4594,SIDM00572,vae_imputed
293,0.5441586667732133,0.0,4514,SIDM01148,vae_imputed
329,0.5483819948695459,0.0,4583,SIDM00865,vae_imputed
394,0.5536342742568298,0.0,4575,SIDM00713,mofa_imputed
393,0.5559068129199565,0.0,4575,SIDM00713,vae_imputed
666,0.5564830036646778,0.0,4554,SIDM00107,mofa_imputed
665,0.5697924674137651,0.0,4554,SIDM00107,vae_imputed
664,0.5762639034646589,0.0,3810,SIDM00107,original
1022,0.64748074634683,0.0,4568,SIDM01076,mofa_imputed
285,0.5524452292091934,0.0,4504,SIDM00568,vae_imputed
651,0.5915000133960351,0.0,4559,SIDM00698,mean
649,0.6749660178203847,0.0,4559,SIDM00698,vae_imputed
648,0.741581889393529,0.0,3481,SIDM00698,original
629,0.6249358154813818,0.0,4529,SIDM00505,vae_imputed
1021,0.6495824992745775,0.0,4568,SIDM01076,vae_imputed
630,0.6281238811118338,0.0,4529,SIDM00505,mofa_imputed
992,0.6294729812962514,0.0,3179,SIDM01197,original
993,0.5992568652635487,0.0,4572,SIDM01197,vae_imputed
316,0.6709318732392506,0.0,2952,SIDM00611,original
317,0.6194430470731399,0.0,4560,SIDM00611,vae_imputed
318,0.6199241768843411,0.0,4560,SIDM00611,mofa_imputed
994,0.6129581728725985,0.0,4572,SIDM01197,mofa_imputed
650,0.6855137168869686,0.0,4559,SIDM00698,mofa_imputed
672,0.7019721974954224,0.0,2899,SIDM00875,original
673,0.6218808000329518,0.0,4571,SIDM00875,vae_imputed
628,0.6427293348697198,0.0,3187,SIDM00505,original
244,0.6666076561317997,0.0,3243,SIDM00772,original
245,0.6280961502092779,0.0,4554,SIDM00772,vae_imputed
246,0.6123642927328512,0.0,4554,SIDM00772,mofa_imputed
247,0.5632034442727182,0.0,4554,SIDM00772,mean
726,0.5756485943947315,0.0,4572,SIDM00761,mofa_imputed
725,0.5871918477463021,0.0,4572,SIDM00761,vae_imputed
1073,0.5660892999250443,0.0,4589,SIDM00676,vae_imputed
724,0.646531108738432,0.0,2993,SIDM00761,original
714,0.590446330254335,0.0,4559,SIDM00239,mofa_imputed
713,0.5956969762976725,0.0,4559,SIDM00239,vae_imputed
712,0.612530784896566,0.0,3543,SIDM00239,original
1077,0.5616603035832723,0.0,4576,SIDM01084,vae_imputed
1074,0.6381209004563255,0.0,4589,SIDM00676,mofa_imputed
1030,0.5930653874104737,0.0,4515,SIDM01089,mofa_imputed
678,0.5265250882197036,0.0,4584,SIDM00783,mofa_imputed
