,corr,pval,len,sample,impute
1239,0.5915000133960351,0.0,4559,SIDM00698,mean
317,0.5331614209320699,0.0,4546,SIDM01056,mofa_imputed
316,0.5316598796688565,0.0,4546,SIDM01056,vae_imputed
313,0.5471581437241947,0.0,4582,SIDM00798,move_diabetes_imputed
308,0.601048616826406,0.0,4504,SIDM00568,move_diabetes_imputed
307,0.5474490722509071,0.0,4504,SIDM00568,mofa_imputed
306,0.5539706220207881,0.0,4504,SIDM00568,vae_imputed
1253,0.5748181829555857,0.0,4591,SIDM01188,move_diabetes_imputed
1252,0.558846369138936,0.0,4591,SIDM01188,mofa_imputed
1251,0.5301307672118354,0.0,4591,SIDM01188,vae_imputed
1243,0.5356478215010536,0.0,4568,SIDM00371,move_diabetes_imputed
318,0.60617211249621,0.0,4546,SIDM01056,move_diabetes_imputed
1238,0.7470779896306108,0.0,4559,SIDM00698,move_diabetes_imputed
1237,0.6855137168869685,0.0,4559,SIDM00698,mofa_imputed
1236,0.6760482603934088,0.0,4559,SIDM00698,vae_imputed
1235,0.7415818893935291,0.0,3481,SIDM00698,original
293,0.5428958362455591,0.0,4560,SIDM00628,move_diabetes_imputed
283,0.5572728199043899,0.0,4507,SIDM01164,move_diabetes_imputed
278,0.552607224382601,0.0,4576,SIDM00124,move_diabetes_imputed
277,0.5564551639444393,0.0,4576,SIDM00124,mofa_imputed
276,0.5518019655879409,0.0,4576,SIDM00124,vae_imputed
263,0.6860950025581969,0.0,4571,SIDM00875,move_diabetes_imputed
553,0.6138777816000983,0.0,4585,SIDM00426,move_diabetes_imputed
1038,0.5827233512589819,0.0,4576,SIDM00082,move_diabetes_imputed
1033,0.5619599589851314,0.0,4594,SIDM00890,move_diabetes_imputed
517,0.6577767614807343,0.0,4589,SIDM00081,mofa_imputed
516,0.6569827005830732,0.0,4589,SIDM00081,vae_imputed
515,0.6862830274563592,0.0,3027,SIDM00081,original
513,0.599099134644717,0.0,4584,SIDM00783,move_diabetes_imputed
512,0.5265250882197037,0.0,4584,SIDM00783,mofa_imputed
511,0.5387004882172628,0.0,4584,SIDM00783,vae_imputed
510,0.5782079691800306,0.0,3657,SIDM00783,original
493,0.5524889459770196,0.0,4580,SIDM01023,move_diabetes_imputed
262,0.6239603072980706,0.0,4571,SIDM00875,mofa_imputed
538,0.5861655368351644,0.0,4580,SIDM00799,move_diabetes_imputed
528,0.5375633061869494,0.0,4568,SIDM00675,move_diabetes_imputed
518,0.6968771424000948,0.0,4589,SIDM00081,move_diabetes_imputed
1061,0.5604985073657309,0.0,4575,SIDM00713,vae_imputed
1058,0.5345086523515427,0.0,4514,SIDM01199,move_diabetes_imputed
1043,0.6115552057636237,0.0,4583,SIDM00865,move_diabetes_imputed
1198,0.6294740675950674,0.0,4554,SIDM00107,move_diabetes_imputed
1197,0.5564830036646778,0.0,4554,SIDM00107,mofa_imputed
1196,0.5684876994668734,0.0,4554,SIDM00107,vae_imputed
1195,0.576263903464659,0.0,3810,SIDM00107,original
243,0.6060666108419379,0.0,4582,SIDM00336,move_diabetes_imputed
1262,0.5280244084051688,0.0,4585,SIDM00130,mofa_imputed
1261,0.5380961150064221,0.0,4585,SIDM00130,vae_imputed
1258,0.5615623051940044,0.0,4554,SIDM01077,move_diabetes_imputed
261,0.6242478056107664,0.0,4571,SIDM00875,vae_imputed
260,0.7019721974954224,0.0,2899,SIDM00875,original
258,0.6011107464547556,0.0,4594,SIDM00572,move_diabetes_imputed
256,0.5375988538633428,0.0,4594,SIDM00572,vae_imputed
856,0.5762327546419104,0.0,4560,SIDM00435,vae_imputed
252,0.5476537593318769,0.0,4589,SIDM00522,mofa_imputed
251,0.5630585747217731,0.0,4589,SIDM00522,vae_imputed
1263,0.6081195199423981,0.0,4585,SIDM00130,move_diabetes_imputed
1313,0.5784219201206029,0.0,4589,SIDM00541,move_diabetes_imputed
1312,0.5408770149683763,0.0,4589,SIDM00541,mofa_imputed
614,0.5403002476006696,0.0,4568,SIDM00447,mean
613,0.6757760303743255,0.0,4568,SIDM00447,move_diabetes_imputed
612,0.5951423868437029,0.0,4568,SIDM00447,mofa_imputed
611,0.6223563844046279,0.0,4568,SIDM00447,vae_imputed
610,0.6698752295043182,0.0,3057,SIDM00447,original
603,0.5738737406315386,0.0,4591,SIDM00749,move_diabetes_imputed
602,0.5623322313232125,0.0,4591,SIDM00749,mofa_imputed
593,0.5340758958165027,0.0,4576,SIDM00486,move_diabetes_imputed
577,0.591239561721485,0.0,4504,SIDM01038,mofa_imputed
1278,0.6465143895374892,0.0,4576,SIDM00277,move_diabetes_imputed
1277,0.5389291866488116,0.0,4576,SIDM00277,mofa_imputed
1276,0.5315649495573525,0.0,4576,SIDM00277,vae_imputed
1010,0.6294729812962516,0.0,3179,SIDM01197,original
1003,0.5759996546412235,0.0,4586,SIDM01033,move_diabetes_imputed
1002,0.5733690301562855,0.0,4586,SIDM01033,mofa_imputed
1001,0.5412314400907661,0.0,4586,SIDM01033,vae_imputed
581,0.6213692090097674,0.0,4560,SIDM00611,vae_imputed
580,0.6709318732392505,0.0,2952,SIDM00611,original
578,0.6155433573349165,0.0,4504,SIDM01038,move_diabetes_imputed
1041,0.541109125816031,0.0,4583,SIDM00865,vae_imputed
576,0.6009499715138142,0.0,4504,SIDM01038,vae_imputed
573,0.6001933069945931,0.0,4591,SIDM01096,move_diabetes_imputed
572,0.5345960489298007,0.0,4591,SIDM01096,mofa_imputed
571,0.5509479886985047,0.0,4591,SIDM01096,vae_imputed
568,0.5765811182918688,0.0,4560,SIDM01184,move_diabetes_imputed
566,0.5415213702545388,0.0,4560,SIDM01184,vae_imputed
563,0.5863136597594486,0.0,4582,SIDM01030,move_diabetes_imputed
562,0.5540237269356548,0.0,4582,SIDM01030,mofa_imputed
561,0.5568755879399062,0.0,4582,SIDM01030,vae_imputed
1118,0.6451843519213627,0.0,4559,SIDM00239,move_diabetes_imputed
823,0.5734459734478183,0.0,4515,SIDM01137,move_diabetes_imputed
822,0.5851003144413485,0.0,4515,SIDM01137,mofa_imputed
821,0.5652940481333317,0.0,4515,SIDM01137,vae_imputed
813,0.5792813604767223,0.0,4580,SIDM01172,move_diabetes_imputed
448,0.6348304159513452,0.0,4586,SIDM00461,move_diabetes_imputed
446,0.5316982882246809,0.0,4586,SIDM00461,vae_imputed
443,0.553291214255228,0.0,4529,SIDM00284,move_diabetes_imputed
438,0.5271164184085633,0.0,4559,SIDM00866,move_diabetes_imputed
428,0.5673932235734425,0.0,4586,SIDM00779,move_diabetes_imputed
857,0.5870027554391194,0.0,4560,SIDM00435,mofa_imputed
826,0.5544335074133063,0.0,4564,SIDM00762,vae_imputed
1117,0.5904463302543349,0.0,4559,SIDM00239,mofa_imputed
1116,0.596294490151833,0.0,4559,SIDM00239,vae_imputed
1115,0.612530784896566,0.0,3543,SIDM00239,original
1113,0.5503580688361592,0.0,4572,SIDM00151,move_diabetes_imputed
1108,0.5737664640620429,0.0,4560,SIDM00318,move_diabetes_imputed
1107,0.5326519652447959,0.0,4560,SIDM00318,mofa_imputed
1106,0.5431004031562912,0.0,4560,SIDM00318,vae_imputed
418,0.5365455138692887,0.0,4583,SIDM00321,move_diabetes_imputed
393,0.6734116189455643,0.0,4504,SIDM00607,move_diabetes_imputed
392,0.6276885551049409,0.0,4504,SIDM00607,mofa_imputed
1062,0.5536342742568297,0.0,4575,SIDM00713,mofa_imputed
1403,0.5292976495787752,0.0,4515,SIDM00498,move_diabetes_imputed
58,0.7014709772790794,0.0,4575,SIDM00335,move_diabetes_imputed
57,0.6369923226912659,0.0,4575,SIDM00335,mofa_imputed
56,0.6267151839587958,0.0,4575,SIDM00335,vae_imputed
55,0.6583311319116112,0.0,3314,SIDM00335,original
53,0.6084669590322443,0.0,4574,SIDM00672,move_diabetes_imputed
50,0.5969080840226061,0.0,3473,SIDM00672,original
1071,0.5738668504960722,0.0,4576,SIDM01084,vae_imputed
1070,0.6503257452346058,0.0,2950,SIDM01084,original
1063,0.593404254591462,0.0,4575,SIDM00713,move_diabetes_imputed
391,0.6221774237396265,0.0,4504,SIDM00607,vae_imputed
108,0.5287365494896094,0.0,4570,SIDM01024,move_diabetes_imputed
378,0.6541431523690042,0.0,4557,SIDM00453,move_diabetes_imputed
898,0.5619977414033116,0.0,4577,SIDM01008,move_diabetes_imputed
848,0.5659757927081295,0.0,4582,SIDM00097,move_diabetes_imputed
23,0.6258732778134963,0.0,4584,SIDM01090,move_diabetes_imputed
22,0.5756291154416133,0.0,4584,SIDM01090,mofa_imputed
21,0.5790643157523203,0.0,4584,SIDM01090,vae_imputed
20,0.6053836939491637,0.0,3319,SIDM01090,original
828,0.5856714532040892,0.0,4564,SIDM00762,move_diabetes_imputed
827,0.5814958798421044,0.0,4564,SIDM00762,mofa_imputed
1158,0.6206296383382452,0.0,4613,SIDM00940,move_diabetes_imputed
472,0.6221829811774053,0.0,4568,SIDM01060,mofa_imputed
471,0.6103083374282239,0.0,4568,SIDM01060,vae_imputed
470,0.6617939171893193,0.0,3203,SIDM01060,original
458,0.6489832475187768,0.0,4584,SIDM00920,move_diabetes_imputed
457,0.555559703726288,0.0,4584,SIDM00920,mofa_imputed
456,0.558446557510573,0.0,4584,SIDM00920,vae_imputed
455,0.6036004435022448,0.0,3482,SIDM00920,original
1088,0.5596285289159086,0.0,4557,SIDM00841,move_diabetes_imputed
1073,0.6344203844940415,0.0,4576,SIDM01084,move_diabetes_imputed
1072,0.5574575003645859,0.0,4576,SIDM01084,mofa_imputed
473,0.6487801094200206,0.0,4568,SIDM01060,move_diabetes_imputed
357,0.5781819064221658,0.0,4515,SIDM00693,mofa_imputed
356,0.5815329139157877,0.0,4515,SIDM00693,vae_imputed
355,0.6228726047705633,0.0,3220,SIDM00693,original
338,0.596802342696436,0.0,4582,SIDM00660,move_diabetes_imputed
336,0.527510251942376,0.0,4582,SIDM00660,vae_imputed
328,0.5923784559231354,0.0,4557,SIDM01037,move_diabetes_imputed
1208,0.606815996850018,0.0,4568,SIDM00548,move_diabetes_imputed
1207,0.5842761758281578,0.0,4568,SIDM00548,mofa_imputed
1206,0.5826083828885134,0.0,4568,SIDM00548,vae_imputed
1042,0.5466598618500076,0.0,4583,SIDM00865,mofa_imputed
373,0.5261203835102481,0.0,4584,SIDM00136,move_diabetes_imputed
390,0.7020830311664444,0.0,3090,SIDM00607,original
1157,0.5622591094583417,0.0,4613,SIDM00940,mofa_imputed
1156,0.5920667186734883,0.0,4613,SIDM00940,vae_imputed
1155,0.5965740100399333,0.0,3907,SIDM00940,original
383,0.5291109924551909,0.0,4576,SIDM00139,move_diabetes_imputed
382,0.5269995771985321,0.0,4576,SIDM00139,mofa_imputed
379,0.5444227074172504,0.0,4557,SIDM00453,mean
377,0.6134576666888077,0.0,4557,SIDM00453,mofa_imputed
376,0.6243143199813356,0.0,4557,SIDM00453,vae_imputed
375,0.6597980002969029,0.0,3664,SIDM00453,original
253,0.5736928043996329,0.0,4589,SIDM00522,move_diabetes_imputed
363,0.6355483367259482,0.0,4507,SIDM00327,move_diabetes_imputed
362,0.5693921389288681,0.0,4507,SIDM00327,mofa_imputed
361,0.5563312344394128,0.0,4507,SIDM00327,vae_imputed
360,0.6203851179671079,0.0,3057,SIDM00327,original
358,0.6067480084505161,0.0,4515,SIDM00693,move_diabetes_imputed
488,0.6242398491418095,0.0,4559,SIDM00589,move_diabetes_imputed
487,0.6175826484223559,0.0,4559,SIDM00589,mofa_imputed
486,0.60987582280645,0.0,4559,SIDM00589,vae_imputed
485,0.6449396292578022,0.0,2821,SIDM00589,original
718,0.6100413410948886,0.0,4574,SIDM00919,move_diabetes_imputed
148,0.5467283753127856,0.0,4577,SIDM01005,move_diabetes_imputed
143,0.6110809332642207,0.0,4591,SIDM00457,move_diabetes_imputed
738,0.5855429549620247,0.0,4568,SIDM01124,move_diabetes_imputed
733,0.5534250700056343,0.0,4591,SIDM00629,move_diabetes_imputed
728,0.6332866862357531,0.0,4583,SIDM01059,move_diabetes_imputed
727,0.5836921441763812,0.0,4583,SIDM01059,mofa_imputed
726,0.5693289275895246,0.0,4583,SIDM01059,vae_imputed
725,0.6359510826662338,0.0,3337,SIDM01059,original
723,0.5346636949552579,0.0,4572,SIDM00149,move_diabetes_imputed
153,0.5492248863684926,0.0,4588,SIDM01112,move_diabetes_imputed
1368,0.541267274005562,0.0,4591,SIDM00855,move_diabetes_imputed
1353,0.6024453319498133,0.0,4514,SIDM01148,move_diabetes_imputed
1351,0.5395557803573972,0.0,4514,SIDM01148,vae_imputed
118,0.5715504262267641,0.0,4564,SIDM00554,move_diabetes_imputed
117,0.5453279792863817,0.0,4564,SIDM00554,mofa_imputed
113,0.5936070807927394,0.0,4564,SIDM00658,move_diabetes_imputed
888,0.5788496402145813,0.0,4589,SIDM00676,move_diabetes_imputed
887,0.6381209004563255,0.0,4589,SIDM00676,mofa_imputed
886,0.5869759977692945,0.0,4589,SIDM00676,vae_imputed
682,0.5962861099087389,0.0,4585,SIDM00513,mofa_imputed
713,0.5474447169263515,0.0,4564,SIDM00884,move_diabetes_imputed
703,0.5722028230778401,0.0,4575,SIDM01111,move_diabetes_imputed
701,0.5339662279812638,0.0,4575,SIDM01111,vae_imputed
698,0.5945889708746883,0.0,4507,SIDM01062,move_diabetes_imputed
697,0.5675534393362306,0.0,4507,SIDM01062,mofa_imputed
693,0.6296766581088511,0.0,4504,SIDM01016,move_diabetes_imputed
692,0.5895038265287308,0.0,4504,SIDM01016,mofa_imputed
691,0.593906245536792,0.0,4504,SIDM01016,vae_imputed
683,0.6647456360419073,0.0,4585,SIDM00513,move_diabetes_imputed
883,0.5405553667252457,0.0,4560,SIDM01082,move_diabetes_imputed
681,0.5886537753211373,0.0,4585,SIDM00513,vae_imputed
680,0.6792790233867299,0.0,3212,SIDM00513,original
678,0.5875347500299541,0.0,4564,SIDM00812,move_diabetes_imputed
965,0.6349554513623168,0.0,3153,SIDM00046,original
958,0.5452995636913476,0.0,4514,SIDM01055,move_diabetes_imputed
1333,0.5299407119909045,0.0,4557,SIDM00527,move_diabetes_imputed
1326,0.5389485242438181,0.0,4559,SIDM00837,vae_imputed
1325,0.610854859459707,0.0,3219,SIDM00837,original
1407,0.5384143428594708,0.0,4559,SIDM00560,mofa_imputed
93,0.5895296298837642,0.0,4572,SIDM00345,move_diabetes_imputed
88,0.6697060067183018,0.0,4572,SIDM00272,move_diabetes_imputed
87,0.5748612663793773,0.0,4572,SIDM00272,mofa_imputed
86,0.5454357264119836,0.0,4572,SIDM00272,vae_imputed
85,0.6003160440677401,0.0,3398,SIDM00272,original
1413,0.6417609914714069,0.0,4515,SIDM01089,move_diabetes_imputed
1412,0.5930653874104739,0.0,4515,SIDM01089,mofa_imputed
1411,0.589105000598243,0.0,4515,SIDM01089,vae_imputed
1408,0.5768020492639289,0.0,4559,SIDM00560,move_diabetes_imputed
795,0.664237935708107,0.0,3052,SIDM00116,original
28,0.5860257379382763,0.0,4580,SIDM00893,move_diabetes_imputed
1435,0.6427293348697198,0.0,3187,SIDM00505,original
1436,0.6153408673524764,0.0,4529,SIDM00505,vae_imputed
1446,0.5621483940314491,0.0,4515,SIDM00996,vae_imputed
1447,0.5627799823319104,0.0,4515,SIDM00996,mofa_imputed
1437,0.6281238811118338,0.0,4529,SIDM00505,mofa_imputed
1448,0.5837638634764144,0.0,4515,SIDM00996,move_diabetes_imputed
1438,0.6266629972166512,0.0,4529,SIDM00505,move_diabetes_imputed
746,0.5277497020885197,0.0,4591,SIDM01147,vae_imputed
878,0.5825738275376399,0.0,4568,SIDM00683,move_diabetes_imputed
768,0.5542990531936566,0.0,4591,SIDM01031,move_diabetes_imputed
764,0.5322915409276221,0.0,4572,SIDM00761,mean
763,0.6361754362683592,0.0,4572,SIDM00761,move_diabetes_imputed
762,0.5756485943947315,0.0,4572,SIDM00761,mofa_imputed
761,0.5882692995449064,0.0,4572,SIDM00761,vae_imputed
760,0.6465311087384319,0.0,2993,SIDM00761,original
748,0.5781195260670758,0.0,4591,SIDM01147,move_diabetes_imputed
747,0.5306500713121574,0.0,4591,SIDM01147,mofa_imputed
1328,0.5906572002989193,0.0,4559,SIDM00837,move_diabetes_imputed
928,0.6518088059521574,0.0,4559,SIDM00247,move_diabetes_imputed
855,0.6414547438962702,0.0,3121,SIDM00435,original
853,0.5418877448226378,0.0,4585,SIDM01020,move_diabetes_imputed
858,0.6529037084602588,0.0,4560,SIDM00435,move_diabetes_imputed
803,0.5351990853613691,0.0,4586,SIDM00899,move_diabetes_imputed
798,0.6428739739482845,0.0,4546,SIDM00116,move_diabetes_imputed
797,0.5858192882191642,0.0,4546,SIDM00116,mofa_imputed
796,0.6075670557958789,0.0,4546,SIDM00116,vae_imputed
946,0.6894428466446277,0.0,4515,SIDM00407,vae_imputed
1011,0.5955820302518844,0.0,4572,SIDM01197,vae_imputed
1012,0.6129581728725986,0.0,4572,SIDM01197,mofa_imputed
198,0.7216459865275868,0.0,4568,SIDM01076,move_diabetes_imputed
197,0.6474807463468297,0.0,4568,SIDM01076,mofa_imputed
196,0.6577885483442907,0.0,4568,SIDM01076,vae_imputed
953,0.5534831807460119,0.0,4570,SIDM00702,move_diabetes_imputed
1013,0.6471821683962113,0.0,4572,SIDM01197,move_diabetes_imputed
948,0.7387172823876524,0.0,4515,SIDM00407,move_diabetes_imputed
947,0.6781185195027544,0.0,4515,SIDM00407,mofa_imputed
223,0.5581427122775589,0.0,4557,SIDM00586,move_diabetes_imputed
945,0.7238874596245543,0.0,3290,SIDM00407,original
943,0.6376050703759866,0.0,4514,SIDM01139,move_diabetes_imputed
942,0.5961465647475225,0.0,4514,SIDM01139,mofa_imputed
941,0.5992822881603993,0.0,4514,SIDM01139,vae_imputed
938,0.5813282403397403,0.0,4589,SIDM00649,move_diabetes_imputed
936,0.5287482603175231,0.0,4589,SIDM00649,vae_imputed
582,0.6199241768843409,0.0,4560,SIDM00611,mofa_imputed
583,0.612547112545685,0.0,4560,SIDM00611,move_diabetes_imputed
668,0.5432345854312417,0.0,4507,SIDM00333,move_diabetes_imputed
989,0.5632034442727182,0.0,4554,SIDM00772,mean
988,0.6573419856284191,0.0,4554,SIDM00772,move_diabetes_imputed
987,0.6123642927328511,0.0,4554,SIDM00772,mofa_imputed
