,corr,pval,len,sample,impute
669,0.5613424377737716,0.0,4568,SIDM00548,vae_imputed
625,0.5312309078406853,0.0,4591,SIDM01096,vae_imputed
570,0.5946369668118644,0.0,4504,SIDM01038,mofa_imputed
125,0.5517929261409541,0.0,4575,SIDM00713,vae_imputed
126,0.5434838695101628,0.0,4575,SIDM00713,mofa_imputed
569,0.5866943613220729,0.0,4504,SIDM01038,vae_imputed
565,0.5289319822069806,0.0,4594,SIDM00572,vae_imputed
534,0.5319181603039828,0.0,4589,SIDM00541,mofa_imputed
526,0.629171074496934,0.0,4575,SIDM00335,mofa_imputed
626,0.5290330178652503,0.0,4591,SIDM01096,mofa_imputed
525,0.6097811994864136,0.0,4575,SIDM00335,vae_imputed
522,0.5834415347844277,0.0,4559,SIDM00239,mofa_imputed
521,0.5900930374754325,0.0,4559,SIDM00239,vae_imputed
520,0.6125307848965661,0.0,3543,SIDM00239,original
518,0.6160207595728077,0.0,4589,SIDM00676,mofa_imputed
517,0.5316606664666663,0.0,4589,SIDM00676,vae_imputed
510,0.5596949675887992,0.0,4507,SIDM01062,mofa_imputed
498,0.5867137521864112,0.0,4576,SIDM00401,mofa_imputed
497,0.5968570532442962,0.0,4576,SIDM00401,vae_imputed
524,0.6583311319116113,0.0,3314,SIDM00335,original
645,0.5300628258229682,0.0,4583,SIDM00865,vae_imputed
119,0.546369045371683,0.0,4591,SIDM00651,mean
118,0.628182475864238,0.0,4591,SIDM00651,mofa_imputed
689,0.5303930022206755,0.0,4576,SIDM00277,vae_imputed
1145,0.5277183191153854,0.0,4559,SIDM00837,vae_imputed
670,0.5703255919162982,0.0,4568,SIDM00548,mofa_imputed
198,0.6113083511307414,0.0,4572,SIDM01197,mofa_imputed
100,0.6792790233867297,0.0,3212,SIDM00513,original
101,0.5752146907974821,0.0,4585,SIDM00513,vae_imputed
102,0.5872778391327831,0.0,4585,SIDM00513,mofa_imputed
666,0.6299604804200198,0.0,4568,SIDM01076,mofa_imputed
665,0.6358273259314017,0.0,4568,SIDM01076,vae_imputed
105,0.5459222697939695,0.0,4589,SIDM00522,vae_imputed
106,0.5470261222881336,0.0,4589,SIDM00522,mofa_imputed
664,0.6989363111740632,0.0,3248,SIDM01076,original
108,0.6698752295043181,0.0,3057,SIDM00447,original
109,0.61638999022445,0.0,4568,SIDM00447,vae_imputed
110,0.5950138963691214,0.0,4568,SIDM00447,mofa_imputed
111,0.5403002476006697,0.0,4568,SIDM00447,mean
646,0.5459738068004478,0.0,4583,SIDM00865,mofa_imputed
116,0.671242302742045,0.0,3413,SIDM00651,original
117,0.6249510796987314,0.0,4591,SIDM00651,vae_imputed
496,0.628265559672803,0.0,3476,SIDM00401,original
692,0.6414547438962701,0.0,3121,SIDM00435,original
474,0.6331509836676347,0.0,4571,SIDM00875,mofa_imputed
472,0.7019721974954223,0.0,2899,SIDM00875,original
305,0.5823905369689237,0.0,4613,SIDM00940,vae_imputed
304,0.5965740100399333,0.0,3907,SIDM00940,original
299,0.532291540927622,0.0,4572,SIDM00761,mean
298,0.5677460805087751,0.0,4572,SIDM00761,mofa_imputed
297,0.5761318572048066,0.0,4572,SIDM00761,vae_imputed
296,0.646531108738432,0.0,2993,SIDM00761,original
294,0.5674035627508027,0.0,4515,SIDM00693,mofa_imputed
293,0.573103533853266,0.0,4515,SIDM00693,vae_imputed
306,0.5600587435167769,0.0,4613,SIDM00940,mofa_imputed
186,0.5328756640655211,0.0,4564,SIDM00554,mofa_imputed
262,0.5852369087866808,0.0,4514,SIDM01139,mofa_imputed
261,0.57499793051141,0.0,4514,SIDM01139,vae_imputed
249,0.5259771347834308,0.0,4591,SIDM00405,vae_imputed
1138,0.5359099045884869,0.0,4591,SIDM00749,mofa_imputed
222,0.6250317936244587,0.0,4529,SIDM00505,mofa_imputed
221,0.6105180828926368,0.0,4529,SIDM00505,vae_imputed
196,0.6294729812962517,0.0,3179,SIDM01197,original
197,0.5911806076859969,0.0,4572,SIDM01197,vae_imputed
292,0.6228726047705633,0.0,3220,SIDM00693,original
332,0.6349554513623168,0.0,3153,SIDM00046,original
333,0.5293237061270695,0.0,4585,SIDM00046,vae_imputed
174,0.5958612608838846,0.0,4546,SIDM00116,mofa_imputed
450,0.6521405212561375,0.0,4589,SIDM00081,mofa_imputed
449,0.6498291609337304,0.0,4589,SIDM00081,vae_imputed
448,0.6862830274563593,0.0,3027,SIDM00081,original
446,0.6102254682978031,0.0,4559,SIDM00589,mofa_imputed
445,0.5912040773503967,0.0,4559,SIDM00589,vae_imputed
1144,0.610854859459707,0.0,3219,SIDM00837,original
444,0.6449396292578022,0.0,2821,SIDM00589,original
425,0.538898013305271,0.0,4560,SIDM01184,vae_imputed
422,0.5541942236878323,0.0,4576,SIDM00124,mofa_imputed
421,0.5469739730982088,0.0,4576,SIDM00124,vae_imputed
406,0.5561608836293542,0.0,4515,SIDM00996,mofa_imputed
405,0.5575015711138916,0.0,4515,SIDM00996,vae_imputed
402,0.6585532360858407,0.0,4515,SIDM00407,mofa_imputed
401,0.6604676825932538,0.0,4515,SIDM00407,vae_imputed
400,0.7238874596245544,0.0,3290,SIDM00407,original
342,0.5847934077147731,0.0,4515,SIDM01137,mofa_imputed
341,0.5570653205924203,0.0,4515,SIDM01137,vae_imputed
172,0.6642379357081069,0.0,3052,SIDM00116,original
173,0.590823790326696,0.0,4546,SIDM00116,vae_imputed
473,0.6238561680321769,0.0,4571,SIDM00875,vae_imputed
693,0.5756417168900215,0.0,4560,SIDM00435,vae_imputed
220,0.6427293348697197,0.0,3187,SIDM00505,original
697,0.5314100148334543,0.0,4514,SIDM01148,vae_imputed
970,0.5635133189552378,0.0,4572,SIDM00272,mofa_imputed
969,0.5420158468157605,0.0,4572,SIDM00272,vae_imputed
968,0.6003160440677402,0.0,3398,SIDM00272,original
950,0.6086378876780358,0.0,4568,SIDM01060,mofa_imputed
949,0.6042824664721695,0.0,4568,SIDM01060,vae_imputed
948,0.6617939171893193,0.0,3203,SIDM01060,original
898,0.5517215371859278,0.0,4507,SIDM00327,mofa_imputed
896,0.620385117967108,0.0,3057,SIDM00327,original
988,0.6597980002969028,0.0,3664,SIDM00453,original
882,0.5598333781745296,0.0,4584,SIDM01090,mofa_imputed
880,0.6053836939491636,0.0,3319,SIDM01090,original
694,0.5775872874283349,0.0,4560,SIDM00435,mofa_imputed
48,0.7415818893935292,0.0,3481,SIDM00698,original
49,0.6685939288561347,0.0,4559,SIDM00698,vae_imputed
50,0.6832716643425475,0.0,4559,SIDM00698,mofa_imputed
51,0.5915000133960352,0.0,4559,SIDM00698,mean
877,0.5319534891283438,0.0,4582,SIDM00677,vae_imputed
858,0.5362294330777123,0.0,4504,SIDM00568,mofa_imputed
881,0.5664236547365411,0.0,4584,SIDM01090,vae_imputed
857,0.5488252117721668,0.0,4504,SIDM00568,vae_imputed
989,0.6193793178783971,0.0,4557,SIDM00453,vae_imputed
991,0.5444227074172502,0.0,4557,SIDM00453,mean
1,0.5729746131880603,0.0,4504,SIDM01016,vae_imputed
2,0.5837275115783584,0.0,4504,SIDM01016,mofa_imputed
1070,0.5460635071430637,0.0,4584,SIDM00920,mofa_imputed
1069,0.5568385960515176,0.0,4584,SIDM00920,vae_imputed
1068,0.603600443502245,0.0,3482,SIDM00920,original
1066,0.5280821337393868,0.0,4560,SIDM00318,mofa_imputed
1065,0.5324061894544395,0.0,4560,SIDM00318,vae_imputed
1030,0.5575352991295404,0.0,4576,SIDM01084,mofa_imputed
990,0.610162342333722,0.0,4557,SIDM00453,mofa_imputed
1029,0.5629493251522268,0.0,4576,SIDM01084,vae_imputed
1027,0.5618061992492465,0.0,4560,SIDM00898,mean
1026,0.6133995591593024,0.0,4560,SIDM00898,mofa_imputed
1025,0.5956764744653402,0.0,4560,SIDM00898,vae_imputed
1024,0.7103722390913588,0.0,3157,SIDM00898,original
1022,0.5787554351289061,0.0,4586,SIDM01033,mofa_imputed
1005,0.5292142420459529,0.0,4584,SIDM00783,vae_imputed
1004,0.5782079691800308,0.0,3657,SIDM00783,original
993,0.5409177059618413,0.0,4585,SIDM00130,vae_imputed
1028,0.650325745234606,0.0,2950,SIDM01084,original
855,0.5632034442727183,0.0,4554,SIDM00772,mean
878,0.5304981543755861,0.0,4582,SIDM00677,mofa_imputed
790,0.6252052164094186,0.0,4504,SIDM00607,mofa_imputed
729,0.5691446884840154,0.0,4583,SIDM01059,vae_imputed
728,0.6359510826662337,0.0,3337,SIDM01059,original
714,0.5505614408175639,0.0,4554,SIDM00107,mofa_imputed
713,0.5496264194097015,0.0,4554,SIDM00107,vae_imputed
854,0.6198695043114563,0.0,4554,SIDM00772,mofa_imputed
738,0.5285418440518875,0.0,4559,SIDM00560,mofa_imputed
712,0.5762639034646589,0.0,3810,SIDM00107,original
749,0.5680039028178661,0.0,4576,SIDM00828,vae_imputed
750,0.574498061588949,0.0,4576,SIDM00828,mofa_imputed
709,0.5366082986864037,0.0,4564,SIDM00762,vae_imputed
788,0.7020830311664443,0.0,3090,SIDM00607,original
789,0.6174814016161742,0.0,4504,SIDM00607,vae_imputed
802,0.5599570395837485,0.0,4591,SIDM01188,mofa_imputed
85,0.5383513152182174,0.0,4582,SIDM01030,vae_imputed
730,0.5903610898811955,0.0,4583,SIDM01059,mofa_imputed
809,0.5630668812894679,0.0,4515,SIDM01089,vae_imputed
853,0.6073116984690263,0.0,4554,SIDM00772,vae_imputed
810,0.5728301574150764,0.0,4515,SIDM01089,mofa_imputed
852,0.6666076561317998,0.0,3243,SIDM00772,original
832,0.6709318732392505,0.0,2952,SIDM00611,original
698,0.5311955386447397,0.0,4514,SIDM01148,mofa_imputed
60,0.5969080840226061,0.0,3473,SIDM00672,original
833,0.6049828637360102,0.0,4560,SIDM00611,vae_imputed
86,0.554348684302478,0.0,4582,SIDM01030,mofa_imputed
834,0.6191977728012539,0.0,4560,SIDM00611,mofa_imputed
897,0.5285966255484976,6e-323,4507,SIDM00327,vae_imputed
516,0.7183371768126212,1.1e-322,2035,SIDM00676,original
653,0.5254159147819003,4.84e-322,4559,SIDM00247,vae_imputed
708,0.6361322201546079,1.2915e-320,2828,SIDM00762,original
994,0.5230959086118183,1.573e-320,4585,SIDM00130,mofa_imputed
1146,0.5243430205510495,1.662e-320,4559,SIDM00837,mofa_imputed
426,0.522792272348372,2.32456e-318,4560,SIDM01184,mofa_imputed
748,0.617382398007732,2.52338e-318,3034,SIDM00828,original
835,0.5225375520985986,5.359733e-318,4560,SIDM00611,mean
