,corr,pval,len,sample,impute
0,0.7238874596245547,0.0,3290,SIDM00407,original
921,0.6040569893240153,0.0,4575,SIDM00335,vae_imputed
920,0.6583311319116127,0.0,3314,SIDM00335,original
918,0.5787554351289059,0.0,4586,SIDM01033,mofa_imputed
1149,0.6027166026728801,0.0,4559,SIDM00589,vae_imputed
456,0.5969080840226064,0.0,3473,SIDM00672,original
454,0.5596949675887981,0.0,4507,SIDM01062,mofa_imputed
453,0.5306609729407731,0.0,4507,SIDM01062,vae_imputed
165,0.5349421825147925,0.0,4560,SIDM01082,vae_imputed
762,0.531918160303983,0.0,4589,SIDM00541,mofa_imputed
765,0.5355151439404521,0.0,4514,SIDM01148,vae_imputed
922,0.6291710744969338,0.0,4575,SIDM00335,mofa_imputed
766,0.5311955386447409,0.0,4514,SIDM01148,mofa_imputed
437,0.5300560100971666,0.0,4559,SIDM00837,vae_imputed
436,0.6108548594597077,0.0,3219,SIDM00837,original
1148,0.6449396292578009,0.0,2821,SIDM00589,original
910,0.5847934077147735,0.0,4515,SIDM01137,mofa_imputed
909,0.5704706561296317,0.0,4515,SIDM01137,vae_imputed
902,0.5599570395837488,0.0,4591,SIDM01188,mofa_imputed
186,0.5543486843024801,0.0,4582,SIDM01030,mofa_imputed
414,0.5867137521864112,0.0,4576,SIDM00401,mofa_imputed
413,0.5939241657673138,0.0,4576,SIDM00401,vae_imputed
412,0.6282655596728032,0.0,3476,SIDM00401,original
1112,0.7415818893935288,0.0,3481,SIDM00698,original
461,0.5333985618945913,0.0,4580,SIDM01172,vae_imputed
464,0.6294729812962522,0.0,3179,SIDM01197,original
146,0.6191977728012554,0.0,4560,SIDM00611,mofa_imputed
737,0.5468141941187334,0.0,4584,SIDM00920,vae_imputed
738,0.5460635071430633,0.0,4584,SIDM00920,mofa_imputed
949,0.5319843609745515,0.0,4560,SIDM00318,vae_imputed
947,0.5632034442727187,0.0,4554,SIDM00772,mean
494,0.6086378876780363,0.0,4568,SIDM01060,mofa_imputed
946,0.6198695043114552,0.0,4554,SIDM00772,mofa_imputed
493,0.6052291129169607,0.0,4568,SIDM01060,vae_imputed
492,0.6617939171893191,0.0,3203,SIDM01060,original
945,0.6226190442443682,0.0,4554,SIDM00772,vae_imputed
944,0.6666076561317997,0.0,3243,SIDM00772,original
740,0.6203851179671068,0.0,3057,SIDM00327,original
1150,0.610225468297804,0.0,4559,SIDM00589,mofa_imputed
741,0.550729663235013,0.0,4507,SIDM00327,vae_imputed
742,0.5517215371859262,0.0,4507,SIDM00327,mofa_imputed
482,0.535909904588488,0.0,4591,SIDM00749,mofa_imputed
745,0.5713106995948232,0.0,4515,SIDM01089,vae_imputed
746,0.5728301574150763,0.0,4515,SIDM01089,mofa_imputed
1105,0.6022338617015953,0.0,4589,SIDM00676,vae_imputed
1106,0.6160207595728057,0.0,4589,SIDM00676,mofa_imputed
466,0.611308351130741,0.0,4572,SIDM01197,mofa_imputed
465,0.6131929267634846,0.0,4572,SIDM01197,vae_imputed
144,0.6709318732392491,0.0,2952,SIDM00611,original
145,0.6101784148328024,0.0,4560,SIDM00611,vae_imputed
410,0.6252052164094171,0.0,4504,SIDM00607,mofa_imputed
889,0.5346673167817012,0.0,4586,SIDM00461,vae_imputed
409,0.5990137463674685,0.0,4504,SIDM00607,vae_imputed
408,0.7020830311664435,0.0,3090,SIDM00607,original
345,0.6601958182263339,0.0,4568,SIDM01076,vae_imputed
344,0.6989363111740632,0.0,3248,SIDM01076,original
1115,0.5915000133960356,0.0,4559,SIDM00698,mean
260,0.5782079691800308,0.0,3657,SIDM00783,original
1116,0.6349554513623163,0.0,3153,SIDM00046,original
1117,0.5347845322069529,0.0,4585,SIDM00046,vae_imputed
828,0.6228726047705624,0.0,3220,SIDM00693,original
829,0.5701537254130876,0.0,4515,SIDM00693,vae_imputed
830,0.5674035627508014,0.0,4515,SIDM00693,mofa_imputed
1134,0.5775872874283356,0.0,4560,SIDM00435,mofa_imputed
1133,0.5864724962765444,0.0,4560,SIDM00435,vae_imputed
1132,0.64145474389627,0.0,3121,SIDM00435,original
1127,0.5403002476006697,0.0,4568,SIDM00447,mean
1126,0.5950138963691219,0.0,4568,SIDM00447,mofa_imputed
314,0.5834415347844268,0.0,4559,SIDM00239,mofa_imputed
313,0.5740887320185366,0.0,4559,SIDM00239,vae_imputed
312,0.6125307848965655,0.0,3543,SIDM00239,original
