,corr,pval,len,sample,impute
581,0.5733284548242917,0.0,4560,SIDM00435,vae_imputed
265,0.5851459184868854,0.0,4546,SIDM00116,vae_imputed
264,0.664237935708107,0.0,3052,SIDM00116,original
529,0.5370354721014251,0.0,4591,SIDM01096,vae_imputed
530,0.52903301786525,0.0,4591,SIDM01096,mofa_imputed
544,0.5965740100399333,0.0,3907,SIDM00940,original
545,0.5819968629347457,0.0,4613,SIDM00940,vae_imputed
546,0.5600587435167768,0.0,4613,SIDM00940,mofa_imputed
552,0.6666076561318,0.0,3243,SIDM00772,original
114,0.5304981543755859,0.0,4582,SIDM00677,mofa_imputed
553,0.6114682273578315,0.0,4554,SIDM00772,vae_imputed
555,0.5632034442727181,0.0,4554,SIDM00772,mean
572,0.6349554513623168,0.0,3153,SIDM00046,original
241,0.5357019774212053,0.0,4560,SIDM01184,vae_imputed
580,0.6414547438962701,0.0,3121,SIDM00435,original
582,0.5775872874283349,0.0,4560,SIDM00435,mofa_imputed
858,0.583441534784428,0.0,4559,SIDM00239,mofa_imputed
857,0.5886497028851969,0.0,4559,SIDM00239,vae_imputed
856,0.6125307848965658,0.0,3543,SIDM00239,original
554,0.6198695043114564,0.0,4554,SIDM00772,mofa_imputed
584,0.6228726047705634,0.0,3220,SIDM00693,original
113,0.5334547128604585,0.0,4582,SIDM00677,vae_imputed
526,0.5867137521864111,0.0,4576,SIDM00401,mofa_imputed
522,0.5359099045884866,0.0,4591,SIDM00749,mofa_imputed
92,0.6698752295043182,0.0,3057,SIDM00447,original
93,0.6210404060834394,0.0,4568,SIDM00447,vae_imputed
94,0.5950138963691213,0.0,4568,SIDM00447,mofa_imputed
190,0.6191977728012539,0.0,4560,SIDM00611,mofa_imputed
96,0.7019721974954224,0.0,2899,SIDM00875,original
97,0.627998455909158,0.0,4571,SIDM00875,vae_imputed
98,0.6331509836676346,0.0,4571,SIDM00875,mofa_imputed
266,0.5958612608838845,0.0,4546,SIDM00116,mofa_imputed
524,0.6282655596728031,0.0,3476,SIDM00401,original
957,0.5536847993973854,0.0,4582,SIDM01030,vae_imputed
525,0.5934633237843681,0.0,4576,SIDM00401,vae_imputed
270,0.6521405212561376,0.0,4589,SIDM00081,mofa_imputed
941,0.5461823312991629,0.0,4564,SIDM00762,vae_imputed
269,0.6527264123378158,0.0,4589,SIDM00081,vae_imputed
268,0.6862830274563594,0.0,3027,SIDM00081,original
926,0.5847934077147734,0.0,4515,SIDM01137,mofa_imputed
925,0.5516782980312992,0.0,4515,SIDM01137,vae_imputed
958,0.5543486843024777,0.0,4582,SIDM01030,mofa_imputed
585,0.5674768493331384,0.0,4515,SIDM00693,vae_imputed
230,0.5280821337393867,0.0,4560,SIDM00318,mofa_imputed
846,0.5517215371859279,0.0,4507,SIDM00327,mofa_imputed
669,0.544072999877309,0.0,4576,SIDM00124,vae_imputed
605,0.570320550140107,0.0,4515,SIDM01089,vae_imputed
174,0.5285418440518874,0.0,4559,SIDM00560,mofa_imputed
606,0.5728301574150764,0.0,4515,SIDM01089,mofa_imputed
176,0.6427293348697197,0.0,3187,SIDM00505,original
177,0.6002516208541105,0.0,4529,SIDM00505,vae_imputed
178,0.6250317936244589,0.0,4529,SIDM00505,mofa_imputed
662,0.5319181603039829,0.0,4589,SIDM00541,mofa_imputed
670,0.5541942236878322,0.0,4576,SIDM00124,mofa_imputed
661,0.5289249554377576,0.0,4589,SIDM00541,vae_imputed
617,0.5506064684233676,0.0,4584,SIDM00920,vae_imputed
369,0.5797843081055456,0.0,4504,SIDM01016,vae_imputed
184,0.7238874596245541,0.0,3290,SIDM00407,original
185,0.6571428572881838,0.0,4515,SIDM00407,vae_imputed
186,0.6585532360858407,0.0,4515,SIDM00407,mofa_imputed
618,0.5460635071430638,0.0,4584,SIDM00920,mofa_imputed
188,0.6709318732392506,0.0,2952,SIDM00611,original
189,0.6141414192657679,0.0,4560,SIDM00611,vae_imputed
616,0.6036004435022447,0.0,3482,SIDM00920,original
602,0.610225468297803,0.0,4559,SIDM00589,mofa_imputed
601,0.6026871186091916,0.0,4559,SIDM00589,vae_imputed
760,0.6003160440677401,0.0,3398,SIDM00272,original
845,0.5381561576654887,0.0,4507,SIDM00327,vae_imputed
844,0.6203851179671079,0.0,3057,SIDM00327,original
229,0.5326087213925301,0.0,4560,SIDM00318,vae_imputed
822,0.5561608836293541,0.0,4515,SIDM00996,mofa_imputed
821,0.5591757867296143,0.0,4515,SIDM00996,vae_imputed
226,0.5575352991295404,0.0,4576,SIDM01084,mofa_imputed
778,0.5362294330777121,0.0,4504,SIDM00568,mofa_imputed
777,0.5574156271846997,0.0,4504,SIDM00568,vae_imputed
225,0.5612247861346092,0.0,4576,SIDM01084,vae_imputed
224,0.6503257452346061,0.0,2950,SIDM01084,original
156,0.6617939171893195,0.0,3203,SIDM01060,original
157,0.6096461726206431,0.0,4568,SIDM01060,vae_imputed
158,0.6086378876780358,0.0,4568,SIDM01060,mofa_imputed
586,0.5674035627508026,0.0,4515,SIDM00693,mofa_imputed
161,0.5269837264635552,0.0,4591,SIDM00405,vae_imputed
221,0.5264246958189485,0.0,4576,SIDM00277,vae_imputed
600,0.6449396292578022,0.0,2821,SIDM00589,original
762,0.5635133189552382,0.0,4572,SIDM00272,mofa_imputed
761,0.5332266000534138,0.0,4572,SIDM00272,vae_imputed
90,0.5852369087866808,0.0,4514,SIDM01139,mofa_imputed
89,0.5781632252550598,0.0,4514,SIDM01139,vae_imputed
95,0.5403002476006699,0.0,4568,SIDM00447,mean
277,0.5901316407371456,0.0,4572,SIDM00761,vae_imputed
1076,0.6294729812962518,0.0,3179,SIDM01197,original
1075,0.591500013396035,0.0,4559,SIDM00698,mean
1074,0.6832716643425477,0.0,4559,SIDM00698,mofa_imputed
1073,0.6718910905506057,0.0,4559,SIDM00698,vae_imputed
416,0.5782079691800305,0.0,3657,SIDM00783,original
417,0.533225053228886,0.0,4584,SIDM00783,vae_imputed
1072,0.7415818893935292,0.0,3481,SIDM00698,original
1069,0.5381628757421301,0.0,4559,SIDM00837,vae_imputed
1077,0.5833380263776797,0.0,4572,SIDM01197,vae_imputed
1068,0.610854859459707,0.0,3219,SIDM00837,original
422,0.5744980615889492,0.0,4576,SIDM00828,mofa_imputed
1047,0.5618061992492462,0.0,4560,SIDM00898,mean
1046,0.6133995591593023,0.0,4560,SIDM00898,mofa_imputed
1045,0.6156560263516804,0.0,4560,SIDM00898,vae_imputed
1044,0.7103722390913588,0.0,3157,SIDM00898,original
276,0.646531108738432,0.0,2993,SIDM00761,original
318,0.6291710744969342,0.0,4575,SIDM00335,mofa_imputed
317,0.6210455415462334,0.0,4575,SIDM00335,vae_imputed
421,0.5719018951729242,0.0,4576,SIDM00828,vae_imputed
26,0.5596949675887993,0.0,4507,SIDM01062,mofa_imputed
344,0.671242302742045,0.0,3413,SIDM00651,original
1078,0.6113083511307414,0.0,4572,SIDM01197,mofa_imputed
370,0.5837275115783587,0.0,4504,SIDM01016,mofa_imputed
388,0.6597980002969029,0.0,3664,SIDM00453,original
389,0.6189751840692397,0.0,4557,SIDM00453,vae_imputed
390,0.610162342333722,0.0,4557,SIDM00453,mofa_imputed
391,0.5444227074172502,0.0,4557,SIDM00453,mean
405,0.5482527735506947,0.0,4575,SIDM00713,vae_imputed
406,0.5434838695101631,0.0,4575,SIDM00713,mofa_imputed
9,0.5450843790122076,0.0,4589,SIDM00522,vae_imputed
10,0.5470261222881333,0.0,4589,SIDM00522,mofa_imputed
354,0.5328756640655209,0.0,4564,SIDM00554,mofa_imputed
408,0.6359510826662339,0.0,3337,SIDM01059,original
1094,0.5459738068004477,0.0,4583,SIDM00865,mofa_imputed
1093,0.5326852123168181,0.0,4583,SIDM00865,vae_imputed
409,0.5728743127206276,0.0,4583,SIDM01059,vae_imputed
1082,0.5787554351289064,0.0,4586,SIDM01033,mofa_imputed
410,0.5903610898811956,0.0,4583,SIDM01059,mofa_imputed
347,0.5463690453716825,0.0,4591,SIDM00651,mean
346,0.6281824758642377,0.0,4591,SIDM00651,mofa_imputed
345,0.6164778307249321,0.0,4591,SIDM00651,vae_imputed
316,0.6583311319116112,0.0,3314,SIDM00335,original
469,0.529486255626014,0.0,4585,SIDM00130,vae_imputed
434,0.5599570395837482,0.0,4591,SIDM01188,mofa_imputed
70,0.6252052164094185,0.0,4504,SIDM00607,mofa_imputed
65,0.5494751324191436,0.0,4554,SIDM00107,vae_imputed
981,0.6370244479597638,0.0,4568,SIDM01076,vae_imputed
64,0.5762639034646589,0.0,3810,SIDM00107,original
986,0.5311955386447397,0.0,4514,SIDM01148,mofa_imputed
980,0.6989363111740632,0.0,3248,SIDM01076,original
970,0.6160207595728073,0.0,4589,SIDM00676,mofa_imputed
488,0.5969080840226061,0.0,3473,SIDM00672,original
969,0.5545795313078579,0.0,4589,SIDM00676,vae_imputed
989,0.5800582091648431,0.0,4504,SIDM01038,vae_imputed
517,0.5315893800183232,0.0,4594,SIDM00572,vae_imputed
69,0.6066731890053424,0.0,4504,SIDM00607,vae_imputed
66,0.5505614408175638,0.0,4554,SIDM00107,mofa_imputed
80,0.6053836939491637,0.0,3319,SIDM01090,original
992,0.6792790233867296,0.0,3212,SIDM00513,original
993,0.5762383290218464,0.0,4585,SIDM00513,vae_imputed
81,0.5609716980675832,0.0,4584,SIDM01090,vae_imputed
994,0.587277839132783,0.0,4585,SIDM00513,mofa_imputed
82,0.5598333781745297,0.0,4584,SIDM01090,mofa_imputed
279,0.5322915409276219,0.0,4572,SIDM00761,mean
966,0.5703255919162983,0.0,4568,SIDM00548,mofa_imputed
965,0.5717709637544895,0.0,4568,SIDM00548,vae_imputed
68,0.7020830311664443,0.0,3090,SIDM00607,original
278,0.5677460805087751,0.0,4572,SIDM00761,mofa_imputed
990,0.5946369668118645,0.0,4504,SIDM01038,mofa_imputed
982,0.6299604804200197,0.0,4568,SIDM01076,mofa_imputed
968,0.7183371768126215,1.1e-322,2035,SIDM00676,original
25,0.5283589840535484,1.4e-322,4507,SIDM01062,vae_imputed
889,0.5243508956898142,2.08e-322,4586,SIDM00461,vae_imputed
940,0.6361322201546078,1.2915e-320,2828,SIDM00762,original
470,0.5230959086118183,1.573e-320,4585,SIDM00130,mofa_imputed
1070,0.5243430205510496,1.662e-320,4559,SIDM00837,mofa_imputed
485,0.5234227507490147,2.651e-320,4575,SIDM01111,vae_imputed
985,0.5251463275607317,1.674497e-318,4514,SIDM01148,vae_imputed
242,0.522792272348372,2.32456e-318,4560,SIDM01184,mofa_imputed
420,0.617382398007732,2.52338e-318,3034,SIDM00828,original
191,0.5225375520985986,5.359733e-318,4560,SIDM00611,mean
573,0.5212655653329983,6.51321e-318,4585,SIDM00046,vae_imputed
159,0.5215287035877998,4.085014e-317,4568,SIDM01060,mean
418,0.5207460042241516,4.192642e-317,4584,SIDM00783,mofa_imputed
527,0.5210724686875147,5.1108176e-317,4576,SIDM00401,mean
890,0.5205730528431948,5.383943e-317,4586,SIDM00461,mofa_imputed
49,0.5199195082178885,2.07642283e-316,4591,SIDM01147,vae_imputed
942,0.5209882673714935,4.5073533e-316,4564,SIDM00762,mofa_imputed
21,0.5194769896034468,1.208661672e-315,4589,SIDM00649,vae_imputed
382,0.5199487599131732,1.71631619e-315,4577,SIDM00856,mofa_imputed
604,0.6287863789140214,1.765550206e-315,2868,SIDM01089,original
486,0.5195624635823831,8.2841074e-315,4575,SIDM01111,mofa_imputed
888,0.6071916029910551,9.1040441e-315,3130,SIDM00461,original
509,0.5200336492399377,1.731015146e-313,4546,SIDM01056,vae_imputed
1033,0.5173706646436527,4.65775730706e-312,4580,SIDM01172,vae_imputed
518,0.5163557373445063,1.408698512557e-311,4594,SIDM00572,mofa_imputed
411,0.5166368827420237,3.131828324314e-311,4583,SIDM01059,mean
254,0.5169758358067538,3.75143574364e-310,4560,SIDM01082,mofa_imputed
228,0.5875842076470961,3.794630000228683e-309,3338,SIDM00318,original
917,0.5158245449603506,1.7669367644099533e-308,4559,SIDM00247,vae_imputed
222,0.5146640826678883,5.277941528242385e-308,4576,SIDM00277,mofa_imputed
510,0.5154751996603957,4.03323264867309e-307,4546,SIDM01056,mofa_imputed
368,0.6094268069341476,4.152527003548748e-307,3025,SIDM01016,original
50,0.5132143280418461,5.477932863018617e-307,4591,SIDM01147,mofa_imputed
1018,0.513799614286628,8.388951188488924e-307,4576,SIDM00486,mofa_imputed
22,0.5131600980469818,8.84668342072912e-307,4589,SIDM00649,mofa_imputed
33,0.5127843882466315,8.555194957889988e-306,4582,SIDM00660,vae_imputed
923,0.5127723819633361,1.2062678592117e-305,4580,SIDM00893,mean
916,0.5697109000754396,1.8989904434183378e-305,3559,SIDM00247,original
820,0.5652369321067673,3.518708926114198e-305,3625,SIDM00996,original
918,0.513039606200191,1.2744383267022637e-304,4559,SIDM00247,mofa_imputed
1134,0.5120500320612518,4.728044223383976e-304,4571,SIDM00485,mofa_imputed
414,0.5102885063545359,3.198782010338156e-302,4580,SIDM00799,mofa_imputed
404,0.5956610922636939,3.451620616224684e-302,3153,SIDM00713,original
1079,0.5102639823429085,1.1560180427745451e-301,4572,SIDM01197,mean
489,0.510076269518172,1.545612193245708e-301,4574,SIDM00672,vae_imputed
290,0.509225096537643,3.7210200169361426e-301,4586,SIDM00779,mofa_imputed
332,0.5808799663784139,1.5841503621754974e-300,3338,SIDM00919,original
413,0.5076246357839553,1.3970807520990153e-298,4580,SIDM00799,vae_imputed
253,0.5068115411444838,3.4684682343056416e-296,4560,SIDM01082,vae_imputed
462,0.5053302204181628,3.54784400160107e-296,4591,SIDM00457,mofa_imputed
238,0.5062893630938349,5.37098227981304e-296,4568,SIDM01124,mofa_imputed
282,0.5055976216740832,1.413214825399843e-295,4576,SIDM00139,mofa_imputed
508,0.5941659661893712,2.7441949033922903e-295,3100,SIDM01056,original
649,0.5059724377412054,1.1419341603147024e-294,4554,SIDM01077,vae_imputed
882,0.505597738162855,2.3385907544217255e-294,4557,SIDM00586,mofa_imputed
34,0.5043611809351559,2.7125844926675252e-294,4582,SIDM00660,mofa_imputed
309,0.5078667088073299,3.531632379967506e-294,4507,SIDM01164,vae_imputed
988,0.6120627477015828,5.885286606582019e-294,2863,SIDM01038,original
1098,0.5036002400616008,2.8612961432562026e-293,4582,SIDM00336,mofa_imputed
1081,0.5029226194642786,1.29437126705202e-292,4586,SIDM01033,vae_imputed
353,0.5036734675710257,3.1825610712837724e-292,4564,SIDM00554,vae_imputed
626,0.5023579057450925,3.569872961594141e-292,4591,SIDM00629,mofa_imputed
575,0.5020282934168493,2.3589913857069017e-291,4585,SIDM00046,mean
187,0.5053552394244866,2.433849117679646e-291,4515,SIDM00407,mean
88,0.5904716264500858,4.9771271371865564e-291,3103,SIDM01139,original
574,0.5017092878038997,6.294199324006158e-291,4585,SIDM00046,mofa_imputed
859,0.5022098657985851,5.916494931846272e-290,4559,SIDM00239,mean
984,0.5966139569962491,1.2568675019502817e-289,3009,SIDM01148,original
449,0.5005676623625132,1.3567032343039496e-289,4588,SIDM01112,vae_imputed
2,0.5005749028087981,3.1546144196838283e-289,4582,SIDM00097,mofa_imputed
48,0.5658126754337394,7.921084402473331e-289,3421,SIDM01147,original
964,0.5910447758741074,1.2744520099470584e-287,3059,SIDM00548,original
1034,0.49927944758886245,2.1983853779917448e-287,4580,SIDM01172,mofa_imputed
853,0.4984416883892532,3.8028735426445443e-287,4594,SIDM00890,vae_imputed
854,0.49823672804467023,7.100433935374542e-287,4594,SIDM00890,mofa_imputed
1080,0.652386176061217,1.0613269100246082e-286,2364,SIDM01033,original
920,0.588492206873673,2.6087592143585506e-286,3078,SIDM00893,original
513,0.49936568262261194,4.588314013403868e-286,4557,SIDM01037,vae_imputed
909,0.4989527491713111,5.882579115805292e-286,4564,SIDM00812,vae_imputed
537,0.4981899455021721,1.6104361412841384e-284,4557,SIDM00841,vae_imputed
650,0.49800332263102814,4.3400191075788257e-284,4554,SIDM01077,mofa_imputed
961,0.4963358320328518,8.140135646555974e-284,4585,SIDM00426,vae_imputed
910,0.4973071321596062,8.532666555905263e-284,4564,SIDM00812,mofa_imputed
237,0.4969724463358032,1.3263813386802125e-283,4568,SIDM01124,vae_imputed
1092,0.5505316671582595,1.337663241125304e-283,3589,SIDM00865,original
162,0.4953624900864,6.579252252762603e-283,4591,SIDM00405,mofa_imputed
538,0.4965605304511116,2.180396119863665e-282,4557,SIDM00841,mofa_imputed
987,0.4985125064398013,2.8403034768602572e-282,4514,SIDM01148,mean
333,0.49561863455065314,3.3425450059750314e-282,4574,SIDM00919,vae_imputed
654,0.4957645562982425,5.027327172699267e-282,4568,SIDM00683,mofa_imputed
865,0.49500758074099205,8.546345562516911e-281,4564,SIDM00658,vae_imputed
450,0.4937397361422546,1.3153759654166094e-280,4588,SIDM01112,mofa_imputed
587,0.4968328491179507,3.719675490433583e-280,4515,SIDM00693,mean
921,0.49368768035357335,4.703780468969971e-280,4580,SIDM00893,vae_imputed
869,0.493803848896744,1.0173556092576985e-279,4572,SIDM00345,vae_imputed
742,0.4937450303824725,1.6039893707501619e-279,4570,SIDM00702,mofa_imputed
289,0.4929637840712221,1.7719914666059477e-279,4586,SIDM00779,vae_imputed
461,0.4926028095469823,2.5970342538804245e-279,4591,SIDM00457,vae_imputed
870,0.49346938439933646,2.7607596317084533e-279,4572,SIDM00345,mofa_imputed
1146,0.49350387597684114,4.354772451672637e-279,4568,SIDM00745,mofa_imputed
516,0.583921767699542,5.968215149114493e-279,3057,SIDM00572,original
433,0.4920489621097133,1.3559957091141393e-278,4591,SIDM01188,vae_imputed
933,0.49273652785165817,3.237430418991628e-278,4570,SIDM01024,vae_imputed
583,0.4928708384084451,8.738296574988201e-278,4560,SIDM00435,mean
236,0.563742783901686,1.4990968365252674e-277,3316,SIDM01124,original
1097,0.4914721852852386,2.6247734761975025e-277,4582,SIDM00336,vae_imputed
240,0.5536619075979392,2.7152494798922504e-277,3461,SIDM01184,original
934,0.4914597404867465,1.4324852559000491e-276,4570,SIDM01024,mofa_imputed
668,0.637593016746579,2.8120753248393488e-276,2420,SIDM00124,original
881,0.4917734494791296,3.4238616430916126e-276,4557,SIDM00586,vae_imputed
112,0.5386023325113419,2.2043915458210958e-275,3672,SIDM00677,original
866,0.4905434519748325,4.9191879665541356e-275,4564,SIDM00658,mofa_imputed
173,0.4906178350048894,7.867342619026836e-275,4559,SIDM00560,vae_imputed
281,0.48900242170288916,8.868219687185627e-274,4576,SIDM00139,vae_imputed
924,0.6036798931599061,1.7532734520176923e-272,2747,SIDM01137,original
441,0.48749793139371134,1.885325152596876e-272,4586,SIDM00512,vae_imputed
310,0.4905975067797375,1.079868896787499e-271,4507,SIDM01164,mofa_imputed
1,0.48707539852086235,1.1186928162044916e-271,4582,SIDM00097,vae_imputed
776,0.5630385170270846,1.4134455443733543e-271,3254,SIDM00568,original
412,0.5775275216475706,2.459137157206011e-271,3055,SIDM00799,original
380,0.5895535154833091,2.9570349858413494e-271,2902,SIDM00856,original
442,0.48613695175522337,1.012254591417597e-270,4586,SIDM00512,mofa_imputed
493,0.48548149233430904,1.5350244242920843e-269,4580,SIDM01023,vae_imputed
528,0.5766182516232625,3.771285869937817e-269,3042,SIDM01096,original
625,0.4843631020883018,9.072587202801203e-269,4591,SIDM00629,vae_imputed
381,0.48382525360913453,2.8012658512157165e-267,4577,SIDM00856,vae_imputed
32,0.5244585836896081,7.556683926028173e-267,3789,SIDM00660,original
653,0.483518959944261,2.252841697206764e-266,4568,SIDM00683,vae_imputed
250,0.48312726018073615,2.4032168620128486e-266,4576,SIDM00082,mofa_imputed
20,0.5704571584708393,1.5734066821302445e-265,3081,SIDM00649,original
713,0.4819997952616564,1.6446854888667823e-265,4586,SIDM00899,vae_imputed
288,0.5541951019984213,1.7083745511747015e-265,3305,SIDM00779,original
83,0.4817914353869227,3.9032408622701114e-265,4584,SIDM01090,mean
634,0.48300063205365007,4.3282005991913563e-265,4557,SIDM00527,mofa_imputed
741,0.4822979957450522,5.801291858151073e-265,4570,SIDM00702,vae_imputed
8,0.5256019637825549,1.0264669229953568e-263,3725,SIDM00522,original
960,0.5521462923773035,3.145822182167055e-263,3306,SIDM00426,original
271,0.4800041113244727,3.4150427134751165e-263,4589,SIDM00081,mean
460,0.5531734635756638,4.717703979592953e-263,3289,SIDM00457,original
1040,0.5862211622641464,2.3709595615004224e-261,2835,SIDM00151,original
334,0.478452696356368,2.0179331187629006e-260,4574,SIDM00919,mofa_imputed
423,0.47791436500551226,7.167172720495338e-260,4576,SIDM00828,mean
457,0.4787500826867994,1.1738258685690778e-259,4554,SIDM00506,vae_imputed
512,0.5606804535909264,1.1825434205679391e-259,3142,SIDM01037,original
468,0.5861726702556913,1.4675440304478857e-259,2816,SIDM00130,original
335,0.47770870488000855,1.66372388769598e-259,4574,SIDM00919,mean
1096,0.558613100373056,1.8120648994511267e-259,3168,SIDM00336,original
609,0.4774119931898796,4.9918673022275785e-259,4572,SIDM00149,vae_imputed
1032,0.564419870185872,1.6147144145172802e-258,3078,SIDM01172,original
913,0.47868865401246463,3.6232509274907026e-258,4529,SIDM00284,vae_imputed
652,0.5924383127688448,9.679313068233428e-258,2723,SIDM00683,original
864,0.530675621317642,1.6534906816171098e-257,3555,SIDM00658,original
122,0.47468712548592235,9.449822626545512e-257,4591,SIDM00194,mofa_imputed
415,0.47469526063987666,3.7659695752154417e-256,4580,SIDM00799,mean
454,0.47447438702700756,5.422639288931729e-256,4582,SIDM01027,mofa_imputed
593,0.47411561817559944,6.905953443991213e-256,4588,SIDM00909,vae_imputed
633,0.4749175271616952,3.823211374725013e-255,4557,SIDM00527,vae_imputed
638,0.47631050173450173,1.9591382748271934e-254,4514,SIDM01055,mofa_imputed
610,0.47342383161676477,3.664321999725241e-254,4572,SIDM00149,mofa_imputed
637,0.47606216052579464,3.908170144807168e-254,4514,SIDM01055,vae_imputed
922,0.4730027641718244,4.301534807990798e-254,4580,SIDM00893,mofa_imputed
769,0.4750563658631727,9.338487050526257e-254,4529,SIDM00125,vae_imputed
962,0.47195437408225055,4.2524332160072363e-253,4585,SIDM00426,mofa_imputed
220,0.5465901432107626,4.285712868493207e-253,3256,SIDM00277,original
1017,0.47208365386523155,9.234845573805574e-253,4576,SIDM00486,vae_imputed
1071,0.47223614478113085,5.170026324050279e-252,4559,SIDM00837,mean
943,0.4713873880710609,2.8884588253099333e-251,4564,SIDM00762,mean
648,0.507736104300871,4.774919079359306e-251,3844,SIDM01077,original
71,0.47384807921019184,6.420006885481456e-251,4504,SIDM00607,mean
1035,0.46980627272934067,3.079300590901737e-250,4580,SIDM01172,mean
770,0.47211335928942866,3.2023497848520956e-250,4529,SIDM00125,mofa_imputed
491,0.46969807075609377,8.775112831573547e-250,4574,SIDM00672,mean
764,0.5314133014054002,2.0839961860496232e-249,3431,SIDM00675,original
914,0.4713461517243874,2.638611534863984e-249,4529,SIDM00284,mofa_imputed
1145,0.46931517134497774,5.32023130358463e-249,4568,SIDM00745,vae_imputed
