,corr,pval,len,sample,impute
581,0.5531562752696951,0.0,4135,SIDM00522,vae_imputed
790,0.6261505051035053,0.0,4122,SIDM01060,mofa_imputed
789,0.624807490468183,0.0,4122,SIDM01060,vae_imputed
788,0.6714921068497092,0.0,3129,SIDM01060,original
784,0.5938899306861376,0.0,3442,SIDM00247,original
782,0.6100558547578743,0.0,4122,SIDM01076,mofa_imputed
781,0.6789804425186163,0.0,4122,SIDM01076,vae_imputed
780,0.7154816620170349,0.0,3130,SIDM01076,original
766,0.6259032713001222,0.0,4096,SIDM00505,mofa_imputed
765,0.6125401183133947,0.0,4096,SIDM00505,vae_imputed
764,0.6497415453725924,0.0,3116,SIDM00505,original
791,0.5520055112585701,0.0,4122,SIDM01060,mean
758,0.5788200701051464,0.0,4129,SIDM01059,mofa_imputed
756,0.6461687141402079,0.0,3248,SIDM01059,original
401,0.5919516729225228,0.0,4138,SIDM01090,vae_imputed
738,0.6315671937433656,0.0,4083,SIDM00607,mofa_imputed
737,0.6424453937052034,0.0,4083,SIDM00607,vae_imputed
736,0.7102529781317702,0.0,2993,SIDM00607,original
719,0.5540396592185891,0.0,4117,SIDM00239,mean
718,0.5690768804405912,0.0,4117,SIDM00239,mofa_imputed
717,0.6112580289458206,0.0,4117,SIDM00239,vae_imputed
716,0.6362545681411012,0.0,3423,SIDM00239,original
701,0.6123279491924186,0.0,4097,SIDM01089,vae_imputed
757,0.6041284170246188,0.0,4129,SIDM01059,vae_imputed
169,0.5779293242145507,0.0,4129,SIDM00513,vae_imputed
168,0.6897596111935426,0.0,3136,SIDM00513,original
162,0.5515518405414559,0.0,4150,SIDM00940,mofa_imputed
988,0.7560272376077598,0.0,3336,SIDM00698,original
121,0.5544511797997482,0.0,4134,SIDM00677,vae_imputed
889,0.5671763327030033,0.0,4138,SIDM01030,vae_imputed
875,0.5622705333432763,0.0,4133,SIDM00401,mean
874,0.5973035428494567,0.0,4133,SIDM00401,mofa_imputed
873,0.634758519176038,0.0,4133,SIDM00401,vae_imputed
872,0.6445973595165558,0.0,3373,SIDM00401,original
140,0.6285908181744534,0.0,2975,SIDM00327,original
141,0.5963740749767562,0.0,4091,SIDM00327,vae_imputed
867,0.5786729096908774,0.0,4121,SIDM00453,mean
866,0.6042212608584108,0.0,4121,SIDM00453,mofa_imputed
865,0.6327742080777425,0.0,4121,SIDM00453,vae_imputed
864,0.6712104951278427,0.0,3535,SIDM00453,original
149,0.6116644252459181,0.0,4083,SIDM01016,vae_imputed
150,0.5738838752143223,0.0,4083,SIDM01016,mofa_imputed
862,0.5975664088726481,0.0,4135,SIDM00676,mofa_imputed
861,0.6438508407538142,0.0,4135,SIDM00676,vae_imputed
855,0.5781877832388259,0.0,4136,SIDM00651,mean
854,0.5993423546257962,0.0,4136,SIDM00651,mofa_imputed
853,0.6435851836957758,0.0,4136,SIDM00651,vae_imputed
852,0.6874565381535765,0.0,3295,SIDM00651,original
160,0.6217578737022161,0.0,3733,SIDM00940,original
161,0.5871134518001986,0.0,4150,SIDM00940,vae_imputed
682,0.6417953925233951,0.0,4123,SIDM00875,mofa_imputed
681,0.6692287219234018,0.0,4123,SIDM00875,vae_imputed
680,0.7156853895043764,0.0,2836,SIDM00875,original
241,0.5615451121001139,0.0,4133,SIDM00124,vae_imputed
589,0.5673195009735111,0.0,4138,SIDM00920,vae_imputed
588,0.6177826971757502,0.0,3350,SIDM00920,original
582,0.5491430692677796,0.0,4135,SIDM00522,mofa_imputed
320,0.6400771289870839,0.0,3100,SIDM01197,original
321,0.6249639334209703,0.0,4127,SIDM01197,vae_imputed
322,0.5822987926745686,0.0,4127,SIDM01197,mofa_imputed
558,0.5841492607922317,0.0,4095,SIDM01139,mofa_imputed
557,0.5832086482473366,0.0,4095,SIDM01139,vae_imputed
336,0.6105840927863001,0.0,3289,SIDM00272,original
337,0.5569589579524465,0.0,4127,SIDM00272,vae_imputed
348,0.6547332825783311,0.0,3016,SIDM00435,original
349,0.614212552503577,0.0,4115,SIDM00435,vae_imputed
350,0.5914500917845816,0.0,4115,SIDM00435,mofa_imputed
486,0.5518461557278053,0.0,4136,SIDM00572,mofa_imputed
462,0.5911971249729912,0.0,4133,SIDM01033,mofa_imputed
373,0.557619258336831,0.0,4115,SIDM01082,vae_imputed
461,0.5819220175497348,0.0,4133,SIDM01033,vae_imputed
381,0.5704092704740092,0.0,4097,SIDM01137,vae_imputed
382,0.5560357012030518,0.0,4097,SIDM01137,mofa_imputed
384,0.6528613556442738,0.0,2764,SIDM00589,original
385,0.6336047534978899,0.0,4120,SIDM00589,vae_imputed
386,0.6150501673686788,0.0,4120,SIDM00589,mofa_imputed
402,0.5771527648452962,0.0,4138,SIDM01090,mofa_imputed
592,0.6764218754717604,0.0,2964,SIDM00447,original
989,0.7046991741473073,0.0,4117,SIDM00698,vae_imputed
304,0.6067683569325676,0.0,3366,SIDM00672,original
302,0.5585303787537962,0.0,4135,SIDM00749,mofa_imputed
242,0.5995656688277026,0.0,4133,SIDM00124,mofa_imputed
662,0.5921949164242769,0.0,4083,SIDM01038,mofa_imputed
661,0.600683162217916,0.0,4083,SIDM01038,vae_imputed
653,0.5577188649072549,0.0,4140,SIDM00799,vae_imputed
650,0.6649554517952321,0.0,4135,SIDM00081,mofa_imputed
649,0.669222895889859,0.0,4135,SIDM00081,vae_imputed
648,0.6988987468758873,0.0,2935,SIDM00081,original
630,0.5638535477736888,0.0,4122,SIDM01084,mofa_imputed
629,0.5750918071301367,0.0,4122,SIDM01084,vae_imputed
268,0.7232148823699598,0.0,3080,SIDM00898,original
269,0.6424192376614638,0.0,4119,SIDM00898,vae_imputed
270,0.5963561953929792,0.0,4119,SIDM00898,mofa_imputed
271,0.6015832557025902,0.0,4119,SIDM00898,mean
628,0.6552779722388169,0.0,2884,SIDM01084,original
622,0.5828320854954288,0.0,4124,SIDM00762,mofa_imputed
621,0.580720420086023,0.0,4124,SIDM00762,vae_imputed
620,0.6443991597005752,0.0,2768,SIDM00762,original
280,0.6669680205110545,0.0,2966,SIDM00116,original
281,0.6030338832424263,0.0,4110,SIDM00116,vae_imputed
282,0.6230381057992259,0.0,4110,SIDM00116,mofa_imputed
601,0.5590280237849987,0.0,4110,SIDM01056,vae_imputed
595,0.562041065425787,0.0,4122,SIDM00447,mean
594,0.6251244774796231,0.0,4122,SIDM00447,mofa_imputed
593,0.6844721606013596,0.0,4122,SIDM00447,vae_imputed
990,0.6782129130654055,0.0,4117,SIDM00698,mofa_imputed
400,0.6111496301876665,0.0,3241,SIDM01090,original
1151,0.5798461837624065,0.0,4106,SIDM00772,mean
98,0.648318271812942,0.0,4097,SIDM00407,mofa_imputed
97,0.7241782937556969,0.0,4097,SIDM00407,vae_imputed
9,0.578492990899034,0.0,4095,SIDM01148,vae_imputed
1153,0.5640423044385743,0.0,4083,SIDM00568,vae_imputed
70,0.5583104234777244,0.0,4124,SIDM00828,mofa_imputed
96,0.7398788396257204,0.0,3153,SIDM00407,original
991,0.6279831688341556,0.0,4117,SIDM00698,mean
1084,0.5992039966155598,0.0,3536,SIDM00783,original
1149,0.6514905435300758,0.0,4106,SIDM00772,vae_imputed
1069,0.5857222634668987,0.0,4136,SIDM00405,vae_imputed
1148,0.6721580285543953,0.0,3133,SIDM00772,original
28,0.6576706831381386,0.0,2935,SIDM00761,original
1049,0.5848540032577394,0.0,4091,SIDM01062,vae_imputed
1017,0.5681740139908852,0.0,4106,SIDM00107,vae_imputed
1016,0.5937229785947846,0.0,3642,SIDM00107,original
1050,0.58632607913861,0.0,4091,SIDM01062,mofa_imputed
1126,0.585297934136555,0.0,4126,SIDM00548,mofa_imputed
1125,0.5784203816930393,0.0,4126,SIDM00548,vae_imputed
106,0.5595002012499651,0.0,4120,SIDM00837,mofa_imputed
48,0.6345253742860005,0.0,3158,SIDM00693,original
49,0.586998431932628,0.0,4097,SIDM00693,vae_imputed
100,0.6436327426385636,0.0,3072,SIDM00046,original
1085,0.5549286041989473,0.0,4138,SIDM00783,vae_imputed
99,0.554881111120663,0.0,4097,SIDM00407,mean
29,0.6034518631503458,0.0,4127,SIDM00761,vae_imputed
105,0.5607526314934527,0.0,4120,SIDM00837,vae_imputed
104,0.6206647169034232,0.0,3146,SIDM00837,original
31,0.5638835981118157,0.0,4127,SIDM00761,mean
32,0.6777432699488865,0.0,3199,SIDM00335,original
33,0.6314377236676378,0.0,4129,SIDM00335,vae_imputed
1150,0.6246583462635146,0.0,4106,SIDM00772,mofa_imputed
65,0.5762966216671053,0.0,4097,SIDM00996,vae_imputed
1158,0.5869407392035675,0.0,4119,SIDM00611,mofa_imputed
1156,0.6755148493400223,0.0,2891,SIDM00611,original
34,0.6409059280246253,0.0,4129,SIDM00335,mofa_imputed
1157,0.6186416571782635,0.0,4119,SIDM00611,vae_imputed
69,0.5926438599846306,0.0,4124,SIDM00828,vae_imputed
101,0.5594981162105686,0.0,4129,SIDM00046,vae_imputed
17,0.5630509419674731,0.0,4135,SIDM01188,vae_imputed
30,0.5939858137129811,0.0,4127,SIDM00761,mofa_imputed
81,0.5487010117260372,1e-323,4136,SIDM01096,vae_imputed
602,0.5501504808255469,1e-323,4110,SIDM01056,mofa_imputed
860,0.7234680604096098,3e-323,1996,SIDM00676,original
89,0.547856323213419,1e-322,4136,SIDM01147,vae_imputed
525,0.5478291208788405,4.476e-321,4115,SIDM01184,vae_imputed
68,0.6230261996993564,8.41e-321,2987,SIDM00828,original
759,0.5467164520664602,1.332e-320,4129,SIDM01059,mean
73,0.5459830991910226,1.4086e-319,4129,SIDM00713,vae_imputed
297,0.5453459247194192,1.08807e-318,4129,SIDM00865,vae_imputed
82,0.5433233697879108,2.04297814e-316,4136,SIDM01096,mofa_imputed
442,0.5433634244765819,2.1420217e-316,4135,SIDM00541,mofa_imputed
217,0.5435982901518394,2.89834293e-316,4129,SIDM00130,vae_imputed
509,0.5418411170319455,1.1368648325e-314,4140,SIDM01172,vae_imputed
485,0.5410313491876445,2.96535534656e-313,4136,SIDM00572,vae_imputed
64,0.57866990230113,8.60480758955e-313,3508,SIDM00996,original
1159,0.5415925761110293,9.6082742921e-313,4119,SIDM00611,mean
477,0.5415013463220106,1.28147938946e-312,4119,SIDM00318,vae_imputed
700,0.6317057126601153,1.5697215196e-312,2807,SIDM01089,original
301,0.540317483916291,3.364160682056e-312,4135,SIDM00749,vae_imputed
148,0.6202702297217365,4.100403965157e-312,2939,SIDM01016,original
1018,0.5416442679473108,7.81152379529e-312,4106,SIDM00107,mofa_imputed
488,0.5947351164317259,5.584937941799e-311,3258,SIDM00919,original
441,0.5387966168675781,4.0356710293273e-310,4135,SIDM00541,vae_imputed
992,0.6119840993603437,5.68074477429136e-310,3021,SIDM00461,original
445,0.5375882996413968,1.778745523269048e-308,4135,SIDM00649,vae_imputed
170,0.53789047376023,1.926934603184169e-308,4129,SIDM00513,mofa_imputed
721,0.53741856126496,8.412417664196591e-308,4129,SIDM01111,vae_imputed
122,0.5368547016326007,2.0843078881068442e-307,4134,SIDM00677,mofa_imputed
446,0.5367272361352748,2.616458546660977e-307,4135,SIDM00649,mofa_imputed
665,0.5373893890017364,3.60476220404791e-307,4121,SIDM00841,vae_imputed
654,0.5359557570896641,1.2389351855776907e-306,4140,SIDM00799,mofa_imputed
66,0.5381627589045733,1.963053474600452e-306,4097,SIDM00996,mofa_imputed
50,0.5380304980454428,2.9593238430685235e-306,4097,SIDM00693,mofa_imputed
476,0.5910010979586737,1.1060322024462442e-305,3253,SIDM00318,original
489,0.5352865235638814,2.3107928539059863e-305,4135,SIDM00919,vae_imputed
890,0.5349559313680471,3.8833584613106073e-305,4138,SIDM01030,mofa_imputed
556,0.6082031423224683,4.733149261962201e-305,3020,SIDM01139,original
993,0.5338860730908326,2.085985280218088e-303,4134,SIDM00461,vae_imputed
51,0.5346804089999362,9.121006330472256e-302,4097,SIDM00693,mean
785,0.5332586799808717,1.5050161050989112e-301,4120,SIDM00247,vae_imputed
323,0.5328707071481777,1.5363251366460378e-301,4127,SIDM01197,mean
90,0.5322147413272198,2.5659360020106416e-301,4136,SIDM01147,mofa_imputed
351,0.5333219960289789,2.862457937776396e-301,4115,SIDM00435,mean
72,0.6002283697721991,5.090953561576759e-301,3081,SIDM00713,original
225,0.5324822051159487,1.6277709690720037e-300,4120,SIDM00560,vae_imputed
298,0.5313797750851811,1.0621721006650718e-299,4129,SIDM00865,mofa_imputed
289,0.5308384358440271,2.4254276979542145e-299,4134,SIDM00660,vae_imputed
142,0.5329949950774057,4.315485427402408e-299,4091,SIDM00327,mofa_imputed
357,0.5298463105246842,1.8605969550047224e-298,4140,SIDM00893,vae_imputed
518,0.5304475513394105,3.543436711981903e-298,4125,SIDM00856,mofa_imputed
103,0.5302276028347477,3.5750561547827484e-298,4129,SIDM00046,mean
125,0.5300538738170164,8.440753608768458e-298,4127,SIDM00151,vae_imputed
484,0.6051271643029463,2.0562919191546315e-297,2982,SIDM00572,original
613,0.5296481296184515,7.788412582385955e-297,4121,SIDM01037,vae_imputed
590,0.5286004973435234,1.145277555963359e-296,4138,SIDM00920,mofa_imputed
600,0.6011366293185515,1.6465536348663912e-296,3023,SIDM01056,original
478,0.529370129025478,2.514865386242752e-296,4119,SIDM00318,mofa_imputed
1077,0.5288817147810376,5.720843804190764e-296,4123,SIDM00485,vae_imputed
526,0.5291771566182233,8.708299734057032e-296,4115,SIDM01184,mofa_imputed
1009,0.5278488920443235,2.5322768998225804e-295,4133,SIDM00779,vae_imputed
88,0.5781627239716375,4.683037682375874e-295,3315,SIDM01147,original
