,corr,pval,len,sample,impute
581,0.5433297780818013,0.0,4564,SIDM00762,vae_imputed
678,0.5950138963691213,0.0,4568,SIDM00447,mofa_imputed
677,0.6386563701048057,0.0,4568,SIDM00447,vae_imputed
676,0.6698752295043182,0.0,3057,SIDM00447,original
662,0.5434838695101627,0.0,4575,SIDM00713,mofa_imputed
661,0.5415734857936796,0.0,4575,SIDM00713,vae_imputed
650,0.5319181603039829,0.0,4589,SIDM00541,mofa_imputed
646,0.546063507143064,0.0,4584,SIDM00920,mofa_imputed
645,0.5400927898198801,0.0,4584,SIDM00920,vae_imputed
146,0.5290330178652503,0.0,4591,SIDM01096,mofa_imputed
644,0.6036004435022448,0.0,3482,SIDM00920,original
606,0.5852369087866806,0.0,4514,SIDM01139,mofa_imputed
605,0.5358769928100879,0.0,4514,SIDM01139,vae_imputed
586,0.5304981543755859,0.0,4582,SIDM00677,mofa_imputed
1162,0.5311955386447398,0.0,4514,SIDM01148,mofa_imputed
562,0.5517215371859276,0.0,4507,SIDM00327,mofa_imputed
561,0.5574031806177713,0.0,4507,SIDM00327,vae_imputed
560,0.6203851179671079,0.0,3057,SIDM00327,original
546,0.5867137521864112,0.0,4576,SIDM00401,mofa_imputed
545,0.5921208589514133,0.0,4576,SIDM00401,vae_imputed
679,0.54030024760067,0.0,4568,SIDM00447,mean
720,0.723887459624554,0.0,3290,SIDM00407,original
721,0.6688691295687834,0.0,4515,SIDM00407,vae_imputed
722,0.6585532360858408,0.0,4515,SIDM00407,mofa_imputed
790,0.5946369668118646,0.0,4504,SIDM01038,mofa_imputed
789,0.5930690836441467,0.0,4504,SIDM01038,vae_imputed
774,0.6252052164094187,0.0,4504,SIDM00607,mofa_imputed
773,0.6090523062740753,0.0,4504,SIDM00607,vae_imputed
104,0.5965740100399333,0.0,3907,SIDM00940,original
105,0.5484527682061224,0.0,4613,SIDM00940,vae_imputed
106,0.5600587435167766,0.0,4613,SIDM00940,mofa_imputed
772,0.7020830311664445,0.0,3090,SIDM00607,original
768,0.5969080840226059,0.0,3473,SIDM00672,original
544,0.6282655596728028,0.0,3476,SIDM00401,original
758,0.5872778391327829,0.0,4585,SIDM00513,mofa_imputed
756,0.67927902338673,0.0,3212,SIDM00513,original
754,0.5575352991295403,0.0,4576,SIDM01084,mofa_imputed
753,0.5518021086338368,0.0,4576,SIDM01084,vae_imputed
752,0.6503257452346058,0.0,2950,SIDM01084,original
746,0.5596949675887993,0.0,4507,SIDM01062,mofa_imputed
730,0.6102254682978032,0.0,4559,SIDM00589,mofa_imputed
245,0.6355522187810664,0.0,4589,SIDM00081,vae_imputed
122,0.5599570395837483,0.0,4591,SIDM01188,mofa_imputed
728,0.6449396292578021,0.0,2821,SIDM00589,original
757,0.557430172782316,0.0,4585,SIDM00513,vae_imputed
498,0.574498061588949,0.0,4576,SIDM00828,mofa_imputed
497,0.5557810432037955,0.0,4576,SIDM00828,vae_imputed
482,0.6250317936244589,0.0,4529,SIDM00505,mofa_imputed
354,0.6832716643425475,0.0,4559,SIDM00698,mofa_imputed
353,0.6739676092257626,0.0,4559,SIDM00698,vae_imputed
352,0.741581889393529,0.0,3481,SIDM00698,original
