,corr,pval,len,sample,impute
1163,0.562270533343276,0.0,4133,SIDM00401,mean
514,0.6246583462635145,0.0,4106,SIDM00772,mofa_imputed
515,0.5798461837624065,0.0,4106,SIDM00772,mean
137,0.5711186122382959,0.0,4097,SIDM00996,vae_imputed
867,0.5548811111206627,0.0,4097,SIDM00407,mean
866,0.648318271812942,0.0,4097,SIDM00407,mofa_imputed
865,0.7083020183811649,0.0,4097,SIDM00407,vae_imputed
864,0.7398788396257204,0.0,3153,SIDM00407,original
841,0.569200260174226,0.0,4138,SIDM00920,vae_imputed
513,0.6444195354225296,0.0,4106,SIDM00772,vae_imputed
840,0.6177826971757501,0.0,3350,SIDM00920,original
830,0.6150501673686786,0.0,4120,SIDM00589,mofa_imputed
829,0.6237944308390124,0.0,4120,SIDM00589,vae_imputed
828,0.652861355644274,0.0,2764,SIDM00589,original
825,0.5518637765132927,0.0,4138,SIDM01030,vae_imputed
588,0.59920399661556,0.0,3536,SIDM00783,original
811,0.5540396592185891,0.0,4117,SIDM00239,mean
810,0.5690768804405915,0.0,4117,SIDM00239,mofa_imputed
809,0.6134923720858811,0.0,4117,SIDM00239,vae_imputed
1162,0.5973035428494567,0.0,4133,SIDM00401,mofa_imputed
808,0.6362545681411009,0.0,3423,SIDM00239,original
512,0.6721580285543953,0.0,3133,SIDM00772,original
125,0.5763331572129177,0.0,4124,SIDM00762,vae_imputed
978,0.6100558547578739,0.0,4122,SIDM01076,mofa_imputed
977,0.6673485112451045,0.0,4122,SIDM01076,vae_imputed
458,0.5975664088726481,0.0,4135,SIDM00676,mofa_imputed
976,0.7154816620170348,0.0,3130,SIDM01076,original
308,0.5938899306861377,0.0,3442,SIDM00247,original
969,0.5797468008605424,0.0,4129,SIDM00513,vae_imputed
465,0.5677801365169447,0.0,4133,SIDM01033,vae_imputed
466,0.5911971249729913,0.0,4133,SIDM01033,mofa_imputed
126,0.5828320854954285,0.0,4124,SIDM00762,mofa_imputed
968,0.6897596111935426,0.0,3136,SIDM00513,original
947,0.562041065425787,0.0,4122,SIDM00447,mean
946,0.6251244774796232,0.0,4122,SIDM00447,mofa_imputed
945,0.6699835164191017,0.0,4122,SIDM00447,vae_imputed
665,0.5718561980225644,0.0,4136,SIDM00405,vae_imputed
473,0.5907467573962787,0.0,4091,SIDM00327,vae_imputed
933,0.5575997228177565,0.0,4127,SIDM00272,vae_imputed
932,0.6105840927863004,0.0,3289,SIDM00272,original
124,0.6443991597005752,0.0,2768,SIDM00762,original
472,0.6285908181744533,0.0,2975,SIDM00327,original
803,0.5520055112585703,0.0,4122,SIDM01060,mean
802,0.6261505051035052,0.0,4122,SIDM01060,mofa_imputed
801,0.6362353142221944,0.0,4122,SIDM01060,vae_imputed
728,0.6988987468758867,0.0,2935,SIDM00081,original
714,0.5560357012030518,0.0,4097,SIDM01137,mofa_imputed
713,0.5737253803506659,0.0,4097,SIDM01137,vae_imputed
613,0.6997242130941266,0.0,4117,SIDM00698,vae_imputed
706,0.5995656688277025,0.0,4133,SIDM00124,mofa_imputed
614,0.6782129130654053,0.0,4117,SIDM00698,mofa_imputed
705,0.5656946390764498,0.0,4133,SIDM00124,vae_imputed
615,0.6279831688341557,0.0,4117,SIDM00698,mean
729,0.6741671282814344,0.0,4135,SIDM00081,vae_imputed
698,0.5921949164242768,0.0,4083,SIDM01038,mofa_imputed
632,0.5937229785947846,0.0,3642,SIDM00107,original
633,0.5697769861325878,0.0,4106,SIDM00107,vae_imputed
678,0.551551840541456,0.0,4150,SIDM00940,mofa_imputed
677,0.584099482798147,0.0,4150,SIDM00940,vae_imputed
245,0.5545052752896913,0.0,4115,SIDM01184,vae_imputed
676,0.6217578737022159,0.0,3733,SIDM00940,original
645,0.5520555404258126,0.0,4129,SIDM00713,vae_imputed
657,0.575846733880471,0.0,4095,SIDM01148,vae_imputed
697,0.6074342057709713,0.0,4083,SIDM01038,vae_imputed
612,0.7560272376077598,0.0,3336,SIDM00698,original
606,0.573883875214322,0.0,4083,SIDM01016,mofa_imputed
730,0.6649554517952322,0.0,4135,SIDM00081,mofa_imputed
800,0.6714921068497093,0.0,3129,SIDM01060,original
589,0.5601871582143555,0.0,4138,SIDM00783,vae_imputed
600,0.7102529781317702,0.0,2993,SIDM00607,original
789,0.5543513577582432,0.0,4136,SIDM01096,vae_imputed
601,0.6355146217244578,0.0,4083,SIDM00607,vae_imputed
602,0.6315671937433657,0.0,4083,SIDM00607,mofa_imputed
270,0.6409059280246254,0.0,4129,SIDM00335,mofa_imputed
269,0.6301015950262908,0.0,4129,SIDM00335,vae_imputed
268,0.6777432699488862,0.0,3199,SIDM00335,original
266,0.6417953925233949,0.0,4123,SIDM00875,mofa_imputed
265,0.654619672930771,0.0,4123,SIDM00875,vae_imputed
750,0.5638535477736892,0.0,4122,SIDM01084,mofa_imputed
749,0.5802743841335067,0.0,4122,SIDM01084,vae_imputed
748,0.655277972238817,0.0,2884,SIDM01084,original
264,0.7156853895043768,0.0,2836,SIDM00875,original
605,0.6108838436282555,0.0,4083,SIDM01016,vae_imputed
734,0.5822987926745685,0.0,4127,SIDM01197,mofa_imputed
733,0.6229027880718807,0.0,4127,SIDM01197,vae_imputed
732,0.6400771289870839,0.0,3100,SIDM01197,original
457,0.6371557550388298,0.0,4135,SIDM00676,vae_imputed
985,0.6033891597977606,0.0,4097,SIDM01089,vae_imputed
944,0.6764218754717605,0.0,2964,SIDM00447,original
1082,0.5518461557278054,0.0,4136,SIDM00572,mofa_imputed
1148,0.6669680205110545,0.0,2966,SIDM00116,original
409,0.5913853852830712,0.0,4095,SIDM01139,vae_imputed
361,0.6276381579939214,0.0,4121,SIDM00453,vae_imputed
360,0.6712104951278427,0.0,3535,SIDM00453,original
1029,0.5943409383778,0.0,4124,SIDM00828,vae_imputed
1030,0.5583104234777245,0.0,4124,SIDM00828,mofa_imputed
1144,0.6067683569325676,0.0,3366,SIDM00672,original
358,0.5869407392035677,0.0,4119,SIDM00611,mofa_imputed
