,corr,pval,len,sample,impute
1057,0.5474490722509071,0.0,4504,SIDM00568,mofa_imputed
768,0.5375633061869494,0.0,4568,SIDM00675,move_diabetes_imputed
763,0.5722028230778402,0.0,4575,SIDM01111,move_diabetes_imputed
748,0.6024453319498133,0.0,4514,SIDM01148,move_diabetes_imputed
318,0.593404254591462,0.0,4575,SIDM00713,move_diabetes_imputed
317,0.5536342742568297,0.0,4575,SIDM00713,mofa_imputed
1012,0.6276885551049409,0.0,4504,SIDM00607,mofa_imputed
1011,0.6016471222894788,0.0,4504,SIDM00607,vae_imputed
1010,0.7020830311664444,0.0,3090,SIDM00607,original
1058,0.601048616826406,0.0,4504,SIDM00568,move_diabetes_imputed
1013,0.6734116189455643,0.0,4504,SIDM00607,move_diabetes_imputed
1056,0.5494641353662737,0.0,4504,SIDM00568,vae_imputed
421,0.5937457082515663,0.0,4504,SIDM01038,vae_imputed
403,0.6138777816000983,0.0,4585,SIDM00426,move_diabetes_imputed
398,0.5856714532040892,0.0,4564,SIDM00762,move_diabetes_imputed
397,0.5814958798421044,0.0,4564,SIDM00762,mofa_imputed
396,0.5431217715752426,0.0,4564,SIDM00762,vae_imputed
894,0.5618061992492465,0.0,4560,SIDM00898,mean
893,0.6984892760221739,0.0,4560,SIDM00898,move_diabetes_imputed
275,0.6449396292578021,0.0,2821,SIDM00589,original
1062,0.5389291866488117,0.0,4576,SIDM00277,mofa_imputed
283,0.5768020492639289,0.0,4559,SIDM00560,move_diabetes_imputed
282,0.5384143428594708,0.0,4559,SIDM00560,mofa_imputed
278,0.6242398491418093,0.0,4559,SIDM00589,move_diabetes_imputed
1093,0.5503580688361592,0.0,4572,SIDM00151,move_diabetes_imputed
1088,0.5474447169263514,0.0,4564,SIDM00884,move_diabetes_imputed
277,0.6175826484223559,0.0,4559,SIDM00589,mofa_imputed
276,0.6237152181020352,0.0,4559,SIDM00589,vae_imputed
892,0.6062201192029055,0.0,4560,SIDM00898,mofa_imputed
273,0.5736928043996329,0.0,4589,SIDM00522,move_diabetes_imputed
272,0.5476537593318769,0.0,4589,SIDM00522,mofa_imputed
271,0.5284076481451939,0.0,4589,SIDM00522,vae_imputed
263,0.573766464062043,0.0,4560,SIDM00318,move_diabetes_imputed
746,0.5437174399097555,0.0,4514,SIDM01148,vae_imputed
805,0.6349554513623168,0.0,3153,SIDM00046,original
348,0.6110809332642209,0.0,4591,SIDM00457,move_diabetes_imputed
343,0.6011107464547556,0.0,4594,SIDM00572,move_diabetes_imputed
578,0.5936070807927394,0.0,4564,SIDM00658,move_diabetes_imputed
1076,0.5374246935517888,0.0,4554,SIDM00107,vae_imputed
1075,0.576263903464659,0.0,3810,SIDM00107,original
1073,0.550155804254645,0.0,4606,SIDM00789,move_diabetes_imputed
1068,0.6348304159513452,0.0,4586,SIDM00461,move_diabetes_imputed
316,0.5336941934574299,0.0,4575,SIDM00713,vae_imputed
313,0.5715504262267641,0.0,4564,SIDM00554,move_diabetes_imputed
1102,0.6474807463468297,0.0,4568,SIDM01076,mofa_imputed
1101,0.6507676632584141,0.0,4568,SIDM01076,vae_imputed
1100,0.6989363111740633,0.0,3248,SIDM01076,original
1077,0.5564830036646778,0.0,4554,SIDM00107,mofa_imputed
573,0.553291214255228,0.0,4529,SIDM00284,move_diabetes_imputed
563,0.5788496402145813,0.0,4589,SIDM00676,move_diabetes_imputed
562,0.6381209004563255,0.0,4589,SIDM00676,mofa_imputed
561,0.5943933369039773,0.0,4589,SIDM00676,vae_imputed
253,0.5825738275376399,0.0,4568,SIDM00683,move_diabetes_imputed
243,0.5734459734478183,0.0,4515,SIDM01137,move_diabetes_imputed
13,0.5792813604767224,0.0,4580,SIDM01172,move_diabetes_imputed
241,0.5482036196631215,0.0,4515,SIDM01137,vae_imputed
312,0.5453279792863817,0.0,4564,SIDM00554,mofa_imputed
950,0.6427293348697198,0.0,3187,SIDM00505,original
393,0.7387172823876524,0.0,4515,SIDM00407,move_diabetes_imputed
392,0.6781185195027543,0.0,4515,SIDM00407,mofa_imputed
391,0.6822924361836971,0.0,4515,SIDM00407,vae_imputed
390,0.7238874596245541,0.0,3290,SIDM00407,original
928,0.5292976495787753,0.0,4515,SIDM00498,move_diabetes_imputed
923,0.5467283753127856,0.0,4577,SIDM01005,move_diabetes_imputed
918,0.6100413410948886,0.0,4574,SIDM00919,move_diabetes_imputed
1063,0.6465143895374891,0.0,4576,SIDM00277,move_diabetes_imputed
303,0.6518088059521574,0.0,4559,SIDM00247,move_diabetes_imputed
842,0.5693921389288681,0.0,4507,SIDM00327,mofa_imputed
841,0.5726257861974136,0.0,4507,SIDM00327,vae_imputed
840,0.6203851179671079,0.0,3057,SIDM00327,original
838,0.5471581437241947,0.0,4582,SIDM00798,move_diabetes_imputed
453,0.5659757927081294,0.0,4582,SIDM00097,move_diabetes_imputed
783,0.5534250700056345,0.0,4591,SIDM00629,move_diabetes_imputed
1078,0.6294740675950673,0.0,4554,SIDM00107,move_diabetes_imputed
88,0.5906572002989193,0.0,4559,SIDM00837,move_diabetes_imputed
67,0.5627799823319104,0.0,4515,SIDM00996,mofa_imputed
66,0.5490963207724593,0.0,4515,SIDM00996,vae_imputed
63,0.6417609914714069,0.0,4515,SIDM01089,move_diabetes_imputed
62,0.5930653874104739,0.0,4515,SIDM01089,mofa_imputed
61,0.5937494754854722,0.0,4515,SIDM01089,vae_imputed
653,0.5356478215010537,0.0,4568,SIDM00371,move_diabetes_imputed
648,0.5990991346447171,0.0,4584,SIDM00783,move_diabetes_imputed
647,0.5265250882197036,0.0,4584,SIDM00783,mofa_imputed
601,0.5654718555711493,0.0,4514,SIDM01139,vae_imputed
22,0.5280244084051688,0.0,4585,SIDM00130,mofa_imputed
1258,0.5765811182918688,0.0,4560,SIDM01184,move_diabetes_imputed
128,0.6529037084602588,0.0,4560,SIDM00435,move_diabetes_imputed
127,0.5870027554391195,0.0,4560,SIDM00435,mofa_imputed
126,0.5653905069087469,0.0,4560,SIDM00435,vae_imputed
125,0.6414547438962702,0.0,3121,SIDM00435,original
641,0.5318948703905966,0.0,4576,SIDM00124,vae_imputed
628,0.6860950025581969,0.0,4571,SIDM00875,move_diabetes_imputed
627,0.6239603072980706,0.0,4571,SIDM00875,mofa_imputed
1377,0.5316069212237104,0.0,4582,SIDM00677,mofa_imputed
645,0.5782079691800306,0.0,3657,SIDM00783,original
643,0.552607224382601,0.0,4576,SIDM00124,move_diabetes_imputed
642,0.5564551639444393,0.0,4576,SIDM00124,mofa_imputed
1358,0.7014709772790795,0.0,4575,SIDM00335,move_diabetes_imputed
658,0.60617211249621,0.0,4546,SIDM01056,move_diabetes_imputed
85,0.610854859459707,0.0,3219,SIDM00837,original
166,0.5609209274847784,0.0,4515,SIDM00693,vae_imputed
602,0.5961465647475226,0.0,4514,SIDM01139,mofa_imputed
626,0.6319954157341175,0.0,4571,SIDM00875,vae_imputed
123,0.5600158822654063,0.0,4504,SIDM00487,move_diabetes_imputed
1422,0.6311248014101731,0.0,4591,SIDM00651,mofa_imputed
1423,0.7024304717395942,0.0,4591,SIDM00651,move_diabetes_imputed
68,0.5837638634764144,0.0,4515,SIDM00996,move_diabetes_imputed
588,0.6428739739482845,0.0,4546,SIDM00116,move_diabetes_imputed
587,0.585819288219164,0.0,4546,SIDM00116,mofa_imputed
586,0.5981459069592445,0.0,4546,SIDM00116,vae_imputed
585,0.664237935708107,0.0,3052,SIDM00116,original
657,0.53316142093207,0.0,4546,SIDM01056,mofa_imputed
383,0.6332866862357531,0.0,4583,SIDM01059,move_diabetes_imputed
985,0.6053836939491637,0.0,3319,SIDM01090,original
983,0.5619599589851316,0.0,4594,SIDM00890,move_diabetes_imputed
354,0.5444227074172505,0.0,4557,SIDM00453,mean
353,0.6541431523690043,0.0,4557,SIDM00453,move_diabetes_imputed
352,0.6134576666888077,0.0,4557,SIDM00453,mofa_imputed
351,0.6006063682929415,0.0,4557,SIDM00453,vae_imputed
350,0.6597980002969029,0.0,3664,SIDM00453,original
368,0.6471821683962113,0.0,4572,SIDM01197,move_diabetes_imputed
388,0.5345086523515428,0.0,4514,SIDM01199,move_diabetes_imputed
83,0.5299407119909044,0.0,4557,SIDM00527,move_diabetes_imputed
1398,0.590692745903547,0.0,4591,SIDM00405,move_diabetes_imputed
1396,0.5543081156434004,0.0,4591,SIDM00405,vae_imputed
478,0.528643858630519,0.0,4586,SIDM00512,move_diabetes_imputed
443,0.5418877448226378,0.0,4585,SIDM01020,move_diabetes_imputed
423,0.6155433573349165,0.0,4504,SIDM01038,move_diabetes_imputed
717,0.5466598618500074,0.0,4583,SIDM00865,mofa_imputed
262,0.532651965244796,0.0,4560,SIDM00318,mofa_imputed
323,0.6082532456337681,0.0,4576,SIDM00828,move_diabetes_imputed
625,0.7019721974954225,0.0,2899,SIDM00875,original
603,0.6376050703759866,0.0,4514,SIDM01139,move_diabetes_imputed
1448,0.5572728199043899,0.0,4507,SIDM01164,move_diabetes_imputed
382,0.5836921441763812,0.0,4583,SIDM01059,mofa_imputed
381,0.560254378825393,0.0,4583,SIDM01059,vae_imputed
380,0.6359510826662336,0.0,3337,SIDM01059,original
373,0.5452995636913476,0.0,4514,SIDM01055,move_diabetes_imputed
1048,0.5534831807460119,0.0,4570,SIDM00702,move_diabetes_imputed
242,0.5851003144413486,0.0,4515,SIDM01137,mofa_imputed
322,0.5774140951173288,0.0,4576,SIDM00828,mofa_imputed
321,0.5706954300225577,0.0,4576,SIDM00828,vae_imputed
367,0.6129581728725984,0.0,4572,SIDM01197,mofa_imputed
366,0.6113324636525406,0.0,4572,SIDM01197,vae_imputed
365,0.6294729812962515,0.0,3179,SIDM01197,original
988,0.6258732778134963,0.0,4584,SIDM01090,move_diabetes_imputed
987,0.5756291154416133,0.0,4584,SIDM01090,mofa_imputed
986,0.5676544545143456,0.0,4584,SIDM01090,vae_imputed
1356,0.6082762494874961,0.0,4575,SIDM00335,vae_imputed
156,0.6415656537990166,0.0,4589,SIDM00081,vae_imputed
155,0.6862830274563593,0.0,3027,SIDM00081,original
153,0.612547112545685,0.0,4560,SIDM00611,move_diabetes_imputed
152,0.6199241768843409,0.0,4560,SIDM00611,mofa_imputed
151,0.599747314978009,0.0,4560,SIDM00611,vae_imputed
150,0.6709318732392506,0.0,2952,SIDM00611,original
139,0.5632034442727182,0.0,4554,SIDM00772,mean
1201,0.5972183836544879,0.0,4576,SIDM00401,vae_imputed
1357,0.636992322691266,0.0,4575,SIDM00335,mofa_imputed
117,0.6855137168869685,0.0,4559,SIDM00698,mofa_imputed
86,0.5359273622902678,0.0,4559,SIDM00837,vae_imputed
958,0.5813282403397403,0.0,4589,SIDM00649,move_diabetes_imputed
953,0.6266629972166513,0.0,4529,SIDM00505,move_diabetes_imputed
952,0.6281238811118339,0.0,4529,SIDM00505,mofa_imputed
951,0.6062194748137293,0.0,4529,SIDM00505,vae_imputed
1371,0.5612605198882576,0.0,4585,SIDM00513,vae_imputed
473,0.5340758958165027,0.0,4576,SIDM00486,move_diabetes_imputed
463,0.5748181829555857,0.0,4591,SIDM01188,move_diabetes_imputed
1183,0.6068159968500177,0.0,4568,SIDM00548,move_diabetes_imputed
233,0.535199085361369,0.0,4586,SIDM00899,move_diabetes_imputed
523,0.6084669590322445,0.0,4574,SIDM00672,move_diabetes_imputed
1171,0.581445973097733,0.0,4504,SIDM01016,vae_imputed
1168,0.5759996546412234,0.0,4586,SIDM01033,move_diabetes_imputed
1167,0.5733690301562855,0.0,4586,SIDM01033,mofa_imputed
198,0.6487801094200207,0.0,4568,SIDM01060,move_diabetes_imputed
1188,0.5405553667252457,0.0,4560,SIDM01082,move_diabetes_imputed
1186,0.5490942209257061,0.0,4560,SIDM01082,vae_imputed
462,0.5588463691389361,0.0,4591,SIDM01188,mofa_imputed
1182,0.5842761758281578,0.0,4568,SIDM00548,mofa_imputed
1200,0.628265559672803,0.0,3476,SIDM00401,original
1223,0.5261203835102481,0.0,4584,SIDM00136,move_diabetes_imputed
165,0.6228726047705635,0.0,3220,SIDM00693,original
158,0.6968771424000948,0.0,4589,SIDM00081,move_diabetes_imputed
157,0.6577767614807342,0.0,4589,SIDM00081,mofa_imputed
168,0.6067480084505162,0.0,4515,SIDM00693,move_diabetes_imputed
167,0.5781819064221658,0.0,4515,SIDM00693,mofa_imputed
1336,0.5453737237808738,0.0,4507,SIDM01062,vae_imputed
1292,0.5951423868437028,0.0,4568,SIDM00447,mofa_imputed
1291,0.6527414274444366,0.0,4568,SIDM00447,vae_imputed
1290,0.6698752295043181,0.0,3057,SIDM00447,original
1348,0.6206296383382451,0.0,4613,SIDM00940,move_diabetes_imputed
1347,0.5622591094583417,0.0,4613,SIDM00940,mofa_imputed
1346,0.5498643300049865,0.0,4613,SIDM00940,vae_imputed
1345,0.5965740100399333,0.0,3907,SIDM00940,original
1338,0.5945889708746885,0.0,4507,SIDM01062,move_diabetes_imputed
1337,0.5675534393362307,0.0,4507,SIDM01062,mofa_imputed
1293,0.6757760303743254,0.0,4568,SIDM00447,move_diabetes_imputed
422,0.591239561721485,0.0,4504,SIDM01038,mofa_imputed
1213,0.5619977414033116,0.0,4577,SIDM01008,move_diabetes_imputed
1203,0.6422185784714535,0.0,4576,SIDM00401,move_diabetes_imputed
1202,0.6006892681561624,0.0,4576,SIDM00401,mofa_imputed
1424,0.5463690453716827,0.0,4591,SIDM00651,mean
1428,0.5542990531936566,0.0,4591,SIDM01031,move_diabetes_imputed
3,0.5596285289159086,0.0,4557,SIDM00841,move_diabetes_imputed
1420,0.671242302742045,0.0,3413,SIDM00651,original
705,0.612530784896566,0.0,3543,SIDM00239,original
1370,0.6792790233867299,0.0,3212,SIDM00513,original
1363,0.5784219201206029,0.0,4589,SIDM00541,move_diabetes_imputed
1362,0.5408770149683761,0.0,4589,SIDM00541,mofa_imputed
1361,0.5289193058608265,0.0,4589,SIDM00541,vae_imputed
23,0.6081195199423981,0.0,4585,SIDM00130,move_diabetes_imputed
708,0.6451843519213627,0.0,4559,SIDM00239,move_diabetes_imputed
707,0.5904463302543349,0.0,4559,SIDM00239,mofa_imputed
706,0.5683666490731317,0.0,4559,SIDM00239,vae_imputed
531,0.5420486941344348,0.0,4582,SIDM01030,vae_imputed
