,corr,pval,len,sample,impute
394,0.6191977728012539,0.0,4560,SIDM00611,mofa_imputed
820,0.5969080840226061,0.0,3473,SIDM00672,original
425,0.5637451808564068,0.0,4515,SIDM01137,vae_imputed
818,0.6521405212561378,0.0,4589,SIDM00081,mofa_imputed
817,0.6435107834812415,0.0,4589,SIDM00081,vae_imputed
816,0.6862830274563593,0.0,3027,SIDM00081,original
148,0.6617939171893195,0.0,3203,SIDM01060,original
149,0.6032206391142834,0.0,4568,SIDM01060,vae_imputed
150,0.6086378876780358,0.0,4568,SIDM01060,mofa_imputed
426,0.5847934077147734,0.0,4515,SIDM01137,mofa_imputed
142,0.5280821337393867,0.0,4560,SIDM00318,mofa_imputed
428,0.5782079691800306,0.0,3657,SIDM00783,original
798,0.6281824758642376,0.0,4591,SIDM00651,mofa_imputed
156,0.6053836939491637,0.0,3319,SIDM01090,original
157,0.5630334729504517,0.0,4584,SIDM01090,vae_imputed
158,0.5598333781745299,0.0,4584,SIDM01090,mofa_imputed
282,0.5575352991295404,0.0,4576,SIDM01084,mofa_imputed
797,0.6177256874548015,0.0,4591,SIDM00651,vae_imputed
796,0.6712423027420449,0.0,3413,SIDM00651,original
782,0.6585532360858407,0.0,4515,SIDM00407,mofa_imputed
781,0.6748519638224574,0.0,4515,SIDM00407,vae_imputed
799,0.5463690453716826,0.0,4591,SIDM00651,mean
141,0.533025237714563,0.0,4560,SIDM00318,vae_imputed
139,0.5618061992492465,0.0,4560,SIDM00898,mean
138,0.6133995591593026,0.0,4560,SIDM00898,mofa_imputed
303,0.532291540927622,0.0,4572,SIDM00761,mean
302,0.567746080508775,0.0,4572,SIDM00761,mofa_imputed
878,0.5460635071430638,0.0,4584,SIDM00920,mofa_imputed
877,0.5510668412435811,0.0,4584,SIDM00920,vae_imputed
876,0.6036004435022447,0.0,3482,SIDM00920,original
109,0.5383645791689647,0.0,4591,SIDM00405,vae_imputed
301,0.5871600103177257,0.0,4572,SIDM00761,vae_imputed
112,0.6349554513623168,0.0,3153,SIDM00046,original
113,0.5370395766261913,0.0,4585,SIDM00046,vae_imputed
300,0.6465311087384319,0.0,2993,SIDM00761,original
393,0.6170774254196335,0.0,4560,SIDM00611,vae_imputed
236,0.6583311319116114,0.0,3314,SIDM00335,original
857,0.5370879892317487,0.0,4559,SIDM00837,vae_imputed
856,0.610854859459707,0.0,3219,SIDM00837,original
842,0.5328756640655211,0.0,4564,SIDM00554,mofa_imputed
838,0.578755435128906,0.0,4586,SIDM01033,mofa_imputed
837,0.5420240160119582,0.0,4586,SIDM01033,vae_imputed
294,0.5541942236878322,0.0,4576,SIDM00124,mofa_imputed
293,0.5456101733917339,0.0,4576,SIDM00124,vae_imputed
136,0.7103722390913589,0.0,3157,SIDM00898,original
137,0.6097294588286136,0.0,4560,SIDM00898,vae_imputed
780,0.7238874596245541,0.0,3290,SIDM00407,original
778,0.5599570395837483,0.0,4591,SIDM01188,mofa_imputed
777,0.5255394916497214,0.0,4591,SIDM01188,vae_imputed
338,0.5304981543755859,0.0,4582,SIDM00677,mofa_imputed
209,0.5726082250163518,0.0,4576,SIDM00828,vae_imputed
210,0.5744980615889492,0.0,4576,SIDM00828,mofa_imputed
521,0.6156028244494893,0.0,4557,SIDM00453,vae_imputed
522,0.6101623423337225,0.0,4557,SIDM00453,mofa_imputed
658,0.5459738068004475,0.0,4583,SIDM00865,mofa_imputed
657,0.5261683996498733,0.0,4583,SIDM00865,vae_imputed
523,0.5444227074172502,0.0,4557,SIDM00453,mean
536,0.6294729812962516,0.0,3179,SIDM01197,original
537,0.6033496190777918,0.0,4572,SIDM01197,vae_imputed
622,0.5674035627508028,0.0,4515,SIDM00693,mofa_imputed
621,0.577383915741366,0.0,4515,SIDM00693,vae_imputed
620,0.6228726047705634,0.0,3220,SIDM00693,original
538,0.6113083511307414,0.0,4572,SIDM01197,mofa_imputed
569,0.5783774854887965,0.0,4504,SIDM01016,vae_imputed
570,0.5837275115783586,0.0,4504,SIDM01016,mofa_imputed
229,0.5546900440094487,0.0,4504,SIDM00568,vae_imputed
230,0.5362294330777122,0.0,4504,SIDM00568,mofa_imputed
584,0.6359510826662337,0.0,3337,SIDM01059,original
586,0.5903610898811955,0.0,4583,SIDM01059,mofa_imputed
238,0.6291710744969341,0.0,4575,SIDM00335,mofa_imputed
585,0.5784928953614499,0.0,4583,SIDM01059,vae_imputed
665,0.5355117621823031,0.0,4589,SIDM00522,vae_imputed
305,0.5691240025836385,0.0,4514,SIDM01139,vae_imputed
666,0.5470261222881334,0.0,4589,SIDM00522,mofa_imputed
684,0.7020830311664445,0.0,3090,SIDM00607,original
170,0.5359099045884865,0.0,4591,SIDM00749,mofa_imputed
281,0.5534896231153666,0.0,4576,SIDM01084,vae_imputed
280,0.650325745234606,0.0,2950,SIDM01084,original
762,0.5775872874283349,0.0,4560,SIDM00435,mofa_imputed
761,0.5857887471057384,0.0,4560,SIDM00435,vae_imputed
760,0.6414547438962702,0.0,3121,SIDM00435,original
433,0.5332830691395488,0.0,4580,SIDM01172,vae_imputed
754,0.6331509836676346,0.0,4571,SIDM00875,mofa_imputed
181,0.529976414438425,0.0,4546,SIDM01056,vae_imputed
753,0.617096139987685,0.0,4571,SIDM00875,vae_imputed
752,0.7019721974954224,0.0,2899,SIDM00875,original
726,0.5867137521864112,0.0,4576,SIDM00401,mofa_imputed
725,0.6010115665227425,0.0,4576,SIDM00401,vae_imputed
724,0.6282655596728031,0.0,3476,SIDM00401,original
706,0.6299604804200195,0.0,4568,SIDM01076,mofa_imputed
193,0.5490969074150508,0.0,4564,SIDM00762,vae_imputed
705,0.6493963924470816,0.0,4568,SIDM01076,vae_imputed
704,0.6989363111740632,0.0,3248,SIDM01076,original
493,0.5314339812932564,0.0,4586,SIDM00461,vae_imputed
686,0.6252052164094186,0.0,4504,SIDM00607,mofa_imputed
685,0.6146408745883137,0.0,4504,SIDM00607,vae_imputed
520,0.6597980002969029,0.0,3664,SIDM00453,original
98,0.587277839132783,0.0,4585,SIDM00513,mofa_imputed
237,0.6119792695566487,0.0,4575,SIDM00335,vae_imputed
96,0.6792790233867296,0.0,3212,SIDM00513,original
1086,0.5834415347844276,0.0,4559,SIDM00239,mofa_imputed
1085,0.5845839443672095,0.0,4559,SIDM00239,vae_imputed
1084,0.6125307848965662,0.0,3543,SIDM00239,original
958,0.6160207595728073,0.0,4589,SIDM00676,mofa_imputed
