,corr,pval,len,sample,impute
581,0.5697995903154139,0.0,4504,SIDM01016,vae_imputed
924,0.6294729812962515,0.0,3179,SIDM01197,original
890,0.5459738068004477,0.0,4583,SIDM00865,mofa_imputed
866,0.6585532360858408,0.0,4515,SIDM00407,mofa_imputed
256,0.6617939171893193,0.0,3203,SIDM01060,original
257,0.5951071879175563,0.0,4568,SIDM01060,vae_imputed
258,0.6086378876780356,0.0,4568,SIDM01060,mofa_imputed
865,0.6580648783723704,0.0,4515,SIDM00407,vae_imputed
864,0.723887459624554,0.0,3290,SIDM00407,original
274,0.5561608836293541,0.0,4515,SIDM00996,mofa_imputed
276,0.7020830311664443,0.0,3090,SIDM00607,original
277,0.5717555655589652,0.0,4504,SIDM00607,vae_imputed
278,0.6252052164094186,0.0,4504,SIDM00607,mofa_imputed
850,0.5362294330777121,0.0,4504,SIDM00568,mofa_imputed
611,0.5915000133960353,0.0,4559,SIDM00698,mean
314,0.5319181603039826,0.0,4589,SIDM00541,mofa_imputed
329,0.5366580248804077,0.0,4515,SIDM01137,vae_imputed
330,0.5847934077147733,0.0,4515,SIDM01137,mofa_imputed
342,0.528082133739387,0.0,4560,SIDM00318,mofa_imputed
344,0.6003160440677401,0.0,3398,SIDM00272,original
346,0.563513318955238,0.0,4572,SIDM00272,mofa_imputed
352,0.6053836939491637,0.0,3319,SIDM01090,original
353,0.5435982604960071,0.0,4584,SIDM01090,vae_imputed
354,0.5598333781745295,0.0,4584,SIDM01090,mofa_imputed
356,0.6228726047705633,0.0,3220,SIDM00693,original
357,0.5398527351490475,0.0,4515,SIDM00693,vae_imputed
925,0.576377064639103,0.0,4572,SIDM01197,vae_imputed
358,0.5674035627508027,0.0,4515,SIDM00693,mofa_imputed
926,0.6113083511307413,0.0,4572,SIDM01197,mofa_imputed
190,0.6281824758642378,0.0,4591,SIDM00651,mofa_imputed
1001,0.560562820793045,0.0,4546,SIDM00116,vae_imputed
1000,0.664237935708107,0.0,3052,SIDM00116,original
995,0.5444227074172503,0.0,4557,SIDM00453,mean
994,0.6101623423337221,0.0,4557,SIDM00453,mofa_imputed
993,0.5908262503412972,0.0,4557,SIDM00453,vae_imputed
992,0.6597980002969028,0.0,3664,SIDM00453,original
142,0.543483869510163,0.0,4575,SIDM00713,mofa_imputed
148,0.6125307848965659,0.0,3543,SIDM00239,original
149,0.5506712575325804,0.0,4559,SIDM00239,vae_imputed
150,0.5834415347844278,0.0,4559,SIDM00239,mofa_imputed
962,0.6191977728012539,0.0,4560,SIDM00611,mofa_imputed
961,0.5751024470479512,0.0,4560,SIDM00611,vae_imputed
960,0.6709318732392506,0.0,2952,SIDM00611,original
161,0.5330915409678905,0.0,4560,SIDM01082,vae_imputed
164,0.6698752295043182,0.0,3057,SIDM00447,original
165,0.6586517155953341,0.0,4568,SIDM00447,vae_imputed
166,0.5950138963691213,0.0,4568,SIDM00447,mofa_imputed
167,0.5403002476006699,0.0,4568,SIDM00447,mean
942,0.5703255919162983,0.0,4568,SIDM00548,mofa_imputed
941,0.5376210582498664,0.0,4568,SIDM00548,vae_imputed
938,0.6331509836676346,0.0,4571,SIDM00875,mofa_imputed
937,0.593850098357637,0.0,4571,SIDM00875,vae_imputed
936,0.7019721974954225,0.0,2899,SIDM00875,original
188,0.671242302742045,0.0,3413,SIDM00651,original
189,0.6160812916163108,0.0,4591,SIDM00651,vae_imputed
191,0.5463690453716827,0.0,4591,SIDM00651,mean
368,0.5782079691800305,0.0,3657,SIDM00783,original
373,0.5582727845126093,0.0,4576,SIDM00828,vae_imputed
374,0.5744980615889491,0.0,4576,SIDM00828,mofa_imputed
650,0.5677460805087747,0.0,4572,SIDM00761,mofa_imputed
649,0.574792678172968,0.0,4572,SIDM00761,vae_imputed
545,0.5724163886929942,0.0,4589,SIDM00676,vae_imputed
546,0.6160207595728073,0.0,4589,SIDM00676,mofa_imputed
648,0.6465311087384319,0.0,2993,SIDM00761,original
550,0.535909904588487,0.0,4591,SIDM00749,mofa_imputed
638,0.5517215371859276,0.0,4507,SIDM00327,mofa_imputed
637,0.5390979408115703,0.0,4507,SIDM00327,vae_imputed
636,0.6203851179671079,0.0,3057,SIDM00327,original
568,0.628265559672803,0.0,3476,SIDM00401,original
569,0.5746176482516342,0.0,4576,SIDM00401,vae_imputed
570,0.586713752186411,0.0,4576,SIDM00401,mofa_imputed
626,0.5600587435167768,0.0,4613,SIDM00940,mofa_imputed
624,0.5965740100399332,0.0,3907,SIDM00940,original
582,0.5837275115783586,0.0,4504,SIDM01016,mofa_imputed
585,0.5785988247941753,0.0,4504,SIDM01038,vae_imputed
586,0.5946369668118643,0.0,4504,SIDM01038,mofa_imputed
589,0.5442233278992628,0.0,4591,SIDM00405,vae_imputed
594,0.530498154375586,0.0,4582,SIDM00677,mofa_imputed
622,0.5775872874283349,0.0,4560,SIDM00435,mofa_imputed
602,0.5541942236878322,0.0,4576,SIDM00124,mofa_imputed
621,0.5834016378251091,0.0,4560,SIDM00435,vae_imputed
608,0.7415818893935289,0.0,3481,SIDM00698,original
609,0.6667810444029647,0.0,4559,SIDM00698,vae_imputed
610,0.6832716643425477,0.0,4559,SIDM00698,mofa_imputed
651,0.5322915409276219,0.0,4572,SIDM00761,mean
520,0.610854859459707,0.0,3219,SIDM00837,original
518,0.5787554351289064,0.0,4586,SIDM01033,mofa_imputed
672,0.7103722390913589,0.0,3157,SIDM00898,original
799,0.5632034442727181,0.0,4554,SIDM00772,mean
798,0.6198695043114562,0.0,4554,SIDM00772,mofa_imputed
797,0.5839367186951517,0.0,4554,SIDM00772,vae_imputed
796,0.6666076561317998,0.0,3243,SIDM00772,original
388,0.6583311319116113,0.0,3314,SIDM00335,original
389,0.5425787080711152,0.0,4575,SIDM00335,vae_imputed
390,0.6291710744969341,0.0,4575,SIDM00335,mofa_imputed
774,0.5728301574150764,0.0,4515,SIDM01089,mofa_imputed
773,0.5387331591176939,0.0,4515,SIDM01089,vae_imputed
432,0.6359510826662337,0.0,3337,SIDM01059,original
433,0.5697727812113256,0.0,4583,SIDM01059,vae_imputed
434,0.5903610898811955,0.0,4583,SIDM01059,mofa_imputed
1002,0.5958612608838846,0.0,4546,SIDM00116,mofa_imputed
436,0.6349554513623168,0.0,3153,SIDM00046,original
766,0.5311955386447398,0.0,4514,SIDM01148,mofa_imputed
765,0.5536830990141515,0.0,4514,SIDM01148,vae_imputed
466,0.5285418440518874,0.0,4559,SIDM00560,mofa_imputed
746,0.5470261222881337,0.0,4589,SIDM00522,mofa_imputed
726,0.550561440817564,0.0,4554,SIDM00107,mofa_imputed
724,0.5762639034646589,0.0,3810,SIDM00107,original
714,0.6250317936244588,0.0,4529,SIDM00505,mofa_imputed
713,0.5583742525395726,0.0,4529,SIDM00505,vae_imputed
712,0.6427293348697196,0.0,3187,SIDM00505,original
675,0.5618061992492465,0.0,4560,SIDM00898,mean
674,0.6133995591593024,0.0,4560,SIDM00898,mofa_imputed
673,0.5750352993726788,0.0,4560,SIDM00898,vae_imputed
442,0.5852369087866808,0.0,4514,SIDM01139,mofa_imputed
1008,0.5969080840226061,0.0,3473,SIDM00672,original
620,0.6414547438962701,0.0,3121,SIDM00435,original
1100,0.6989363111740632,0.0,3248,SIDM01076,original
1081,0.5913123917801771,0.0,4559,SIDM00589,vae_imputed
1014,0.5290330178652503,0.0,4591,SIDM01096,mofa_imputed
1101,0.6315824621982338,0.0,4568,SIDM01076,vae_imputed
1080,0.6449396292578021,0.0,2821,SIDM00589,original
1138,0.5599570395837483,0.0,4591,SIDM01188,mofa_imputed
60,0.6862830274563594,0.0,3027,SIDM00081,original
61,0.6012401454077853,0.0,4589,SIDM00081,vae_imputed
62,0.6521405212561379,0.0,4589,SIDM00081,mofa_imputed
102,0.5543486843024782,0.0,4582,SIDM01030,mofa_imputed
1082,0.6102254682978029,0.0,4559,SIDM00589,mofa_imputed
1026,0.587277839132783,0.0,4585,SIDM00513,mofa_imputed
22,0.5460635071430636,0.0,4584,SIDM00920,mofa_imputed
34,0.5596949675887993,0.0,4507,SIDM01062,mofa_imputed
26,0.5328756640655211,0.0,4564,SIDM00554,mofa_imputed
20,0.6036004435022451,0.0,3482,SIDM00920,original
1024,0.6792790233867297,0.0,3212,SIDM00513,original
1157,0.5544105744339992,0.0,4576,SIDM01084,vae_imputed
1158,0.5575352991295404,0.0,4576,SIDM01084,mofa_imputed
1102,0.6299604804200198,0.0,4568,SIDM01076,mofa_imputed
1156,0.6503257452346058,0.0,2950,SIDM01084,original
544,0.7183371768126214,1.1e-322,2035,SIDM00676,original
316,0.6361322201546077,1.2915e-320,2828,SIDM00762,original
918,0.5230959086118185,1.573e-320,4585,SIDM00130,mofa_imputed
522,0.5243430205510495,1.662e-320,4559,SIDM00837,mofa_imputed
718,0.522792272348372,2.32456e-318,4560,SIDM01184,mofa_imputed
372,0.6173823980077318,2.52338e-318,3034,SIDM00828,original
963,0.5225375520985984,5.359733e-318,4560,SIDM00611,mean
259,0.5215287035877998,4.085014e-317,4568,SIDM01060,mean
370,0.5207460042241513,4.192642e-317,4584,SIDM00783,mofa_imputed
571,0.5210724686875146,5.1108176e-317,4576,SIDM00401,mean
294,0.5205730528431946,5.383943e-317,4586,SIDM00461,mofa_imputed
318,0.5209882673714934,4.5073533e-316,4564,SIDM00762,mofa_imputed
458,0.5199487599131732,1.71631619e-315,4577,SIDM00856,mofa_imputed
772,0.6287863789140214,1.765550206e-315,2868,SIDM01089,original
946,0.519562463582383,8.2841074e-315,4575,SIDM01111,mofa_imputed
292,0.6071916029910552,9.1040441e-315,3130,SIDM00461,original
110,0.5163557373445063,1.408698512557e-311,4594,SIDM00572,mofa_imputed
435,0.5166368827420235,3.131828324314e-311,4583,SIDM01059,mean
849,0.520218549771314,7.211874423341e-311,4504,SIDM00568,vae_imputed
273,0.5196577951535784,7.7156038311615e-311,4515,SIDM00996,vae_imputed
162,0.5169758358067538,3.75143574364e-310,4560,SIDM01082,mofa_imputed
317,0.516751136203846,4.1502130893337e-310,4564,SIDM00762,vae_imputed
401,0.5154803807287874,2.07254140743025e-309,4580,SIDM00799,vae_imputed
340,0.5875842076470962,3.794630000228683e-309,3338,SIDM00318,original
298,0.5146640826678882,5.277941528242385e-308,4576,SIDM00277,mofa_imputed
266,0.5154751996603956,4.03323264867309e-307,4546,SIDM01056,mofa_imputed
580,0.6094268069341476,4.152527003548748e-307,3025,SIDM01016,original
334,0.5132143280418456,5.477932863028118e-307,4591,SIDM01147,mofa_imputed
170,0.5137996142866279,8.388951188488924e-307,4576,SIDM00486,mofa_imputed
826,0.5131600980469818,8.84668342072912e-307,4589,SIDM00649,mofa_imputed
