,corr,pval,len,sample,impute
525,0.5330249778319367,0.0,4589,SIDM00649,vae_imputed
264,0.6414547438962702,0.0,3121,SIDM00435,original
265,0.6057052734610717,0.0,4560,SIDM00435,vae_imputed
266,0.5826436283026601,0.0,4560,SIDM00435,mofa_imputed
1134,0.6461133942490279,0.0,4589,SIDM00081,mofa_imputed
1133,0.6513505433778899,0.0,4589,SIDM00081,vae_imputed
1132,0.6862830274563594,0.0,3027,SIDM00081,original
276,0.6203851179671079,0.0,3057,SIDM00327,original
277,0.5716093411839506,0.0,4507,SIDM00327,vae_imputed
284,0.6709318732392504,0.0,2952,SIDM00611,original
285,0.6127387136753377,0.0,4560,SIDM00611,vae_imputed
286,0.5790414661263141,0.0,4560,SIDM00611,mofa_imputed
577,0.5507215105871718,0.0,4584,SIDM00920,vae_imputed
805,0.5628747481045832,0.0,4568,SIDM00548,vae_imputed
300,0.576263903464659,0.0,3810,SIDM00107,original
789,0.5693032798504258,0.0,4591,SIDM00405,vae_imputed
785,0.5359807448076153,0.0,4582,SIDM00677,vae_imputed
781,0.5302681351552252,0.0,4585,SIDM00046,vae_imputed
780,0.6349554513623169,0.0,3153,SIDM00046,original
766,0.5366817244484507,0.0,4515,SIDM00693,mofa_imputed
765,0.5711245900538441,0.0,4515,SIDM00693,vae_imputed
764,0.6228726047705634,0.0,3220,SIDM00693,original
332,0.6617939171893193,0.0,3203,SIDM01060,original
333,0.612111343391644,0.0,4568,SIDM01060,vae_imputed
334,0.6059450032836146,0.0,4568,SIDM01060,mofa_imputed
336,0.6583311319116113,0.0,3314,SIDM00335,original
337,0.6168502789143435,0.0,4575,SIDM00335,vae_imputed
301,0.558325709120827,0.0,4554,SIDM00107,vae_imputed
806,0.5684738529845776,0.0,4568,SIDM00548,mofa_imputed
252,0.596908084022606,0.0,3473,SIDM00672,original
250,0.526317898867599,0.0,4591,SIDM00749,mofa_imputed
933,0.5988849448110365,0.0,4546,SIDM00116,vae_imputed
129,0.5537761275732443,0.0,4514,SIDM01148,vae_imputed
932,0.6642379357081069,0.0,3052,SIDM00116,original
929,0.5403917457939164,0.0,4586,SIDM00461,vae_imputed
136,0.6003160440677401,0.0,3398,SIDM00272,original
137,0.546160198828501,0.0,4572,SIDM00272,vae_imputed
144,0.7238874596245543,0.0,3290,SIDM00407,original
145,0.698613491835998,0.0,4515,SIDM00407,vae_imputed
146,0.6395524152242336,0.0,4515,SIDM00407,mofa_imputed
877,0.5353487455724839,0.0,4559,SIDM00837,vae_imputed
876,0.610854859459707,0.0,3219,SIDM00837,original
1081,0.5320625843558071,0.0,4507,SIDM01062,vae_imputed
862,0.5931008918369213,0.0,4568,SIDM01076,mofa_imputed
861,0.6629337183534023,0.0,4568,SIDM01076,vae_imputed
860,0.6989363111740633,0.0,3248,SIDM01076,original
853,0.5338818178682783,0.0,4591,SIDM01188,vae_imputed
197,0.5634783754138715,0.0,4515,SIDM00996,vae_imputed
198,0.5365227655125322,0.0,4515,SIDM00996,mofa_imputed
1142,0.5371469124093192,0.0,4613,SIDM00940,mofa_imputed
1141,0.5731516280390677,0.0,4613,SIDM00940,vae_imputed
1082,0.5620583415761607,0.0,4507,SIDM01062,mofa_imputed
1140,0.5965740100399332,0.0,3907,SIDM00940,original
1138,0.583778320532945,0.0,4589,SIDM00676,mofa_imputed
1137,0.6153851078268273,0.0,4589,SIDM00676,vae_imputed
244,0.612530784896566,0.0,3543,SIDM00239,original
245,0.5961587417664955,0.0,4559,SIDM00239,vae_imputed
246,0.541060778789504,0.0,4559,SIDM00239,mofa_imputed
338,0.5892937885390627,0.0,4575,SIDM00335,mofa_imputed
349,0.5574862305556585,0.0,4504,SIDM00568,vae_imputed
750,0.5835158746217776,0.0,4504,SIDM01016,mofa_imputed
749,0.5963741379230063,0.0,4504,SIDM01016,vae_imputed
604,0.6282655596728028,0.0,3476,SIDM00401,original
504,0.7020830311664444,0.0,3090,SIDM00607,original
505,0.6336459894635462,0.0,4504,SIDM00607,vae_imputed
506,0.6098621555493318,0.0,4504,SIDM00607,mofa_imputed
509,0.5501321687718216,0.0,4564,SIDM00762,vae_imputed
510,0.5404715188889319,0.0,4564,SIDM00762,mofa_imputed
512,0.5782079691800306,0.0,3657,SIDM00783,original
513,0.5327635565489869,0.0,4584,SIDM00783,vae_imputed
517,0.5462912780350111,0.0,4589,SIDM00522,vae_imputed
518,0.5306344281219652,0.0,4589,SIDM00522,mofa_imputed
521,0.5546871716036437,0.0,4575,SIDM00713,vae_imputed
522,0.5347306689875669,0.0,4575,SIDM00713,mofa_imputed
526,0.5283670165398183,0.0,4589,SIDM00649,mofa_imputed
599,0.5618061992492464,0.0,4560,SIDM00898,mean
598,0.5758492498651555,0.0,4560,SIDM00898,mofa_imputed
597,0.6074843167775901,0.0,4560,SIDM00898,vae_imputed
540,0.6503257452346061,0.0,2950,SIDM01084,original
541,0.569402396729493,0.0,4576,SIDM01084,vae_imputed
542,0.5343180639486221,0.0,4576,SIDM01084,mofa_imputed
596,0.7103722390913589,0.0,3157,SIDM00898,original
595,0.5632034442727183,0.0,4554,SIDM00772,mean
594,0.6152681454183778,0.0,4554,SIDM00772,mofa_imputed
593,0.622128679334615,0.0,4554,SIDM00772,vae_imputed
549,0.5727069656859832,0.0,4515,SIDM01137,vae_imputed
550,0.5736806561126824,0.0,4515,SIDM01137,mofa_imputed
553,0.5314178693769911,0.0,4560,SIDM00318,vae_imputed
592,0.6666076561317998,0.0,3243,SIDM00772,original
605,0.6055663815473309,0.0,4576,SIDM00401,vae_imputed
934,0.601778769537406,0.0,4546,SIDM00116,mofa_imputed
606,0.5729749602410819,0.0,4576,SIDM00401,mofa_imputed
494,0.5792109427346293,0.0,4557,SIDM00453,mofa_imputed
737,0.5298542289998194,0.0,4560,SIDM01082,vae_imputed
381,0.5279775952907558,0.0,4546,SIDM01056,vae_imputed
389,0.5416700565361052,0.0,4576,SIDM00124,vae_imputed
390,0.5715340673744269,0.0,4576,SIDM00124,mofa_imputed
393,0.5291126611612067,0.0,4594,SIDM00572,vae_imputed
400,0.6449396292578022,0.0,2821,SIDM00589,original
401,0.6016391519981054,0.0,4559,SIDM00589,vae_imputed
402,0.5788475340830249,0.0,4559,SIDM00589,mofa_imputed
405,0.5800164217908711,0.0,4576,SIDM00828,vae_imputed
409,0.5286616609413527,0.0,4575,SIDM01111,vae_imputed
710,0.5370242664305337,0.0,4582,SIDM01030,mofa_imputed
709,0.5451704995119839,0.0,4582,SIDM01030,vae_imputed
417,0.5960854780720383,0.0,4515,SIDM01089,vae_imputed
418,0.5485776770835274,0.0,4515,SIDM01089,mofa_imputed
1093,0.5985115859888033,0.0,4504,SIDM01038,vae_imputed
1094,0.5473472895286827,0.0,4504,SIDM01038,mofa_imputed
429,0.5488202844009601,0.0,4591,SIDM01096,vae_imputed
430,0.5288626215226409,0.0,4591,SIDM01096,mofa_imputed
432,0.6712423027420451,0.0,3413,SIDM00651,original
433,0.6394409999051317,0.0,4591,SIDM00651,vae_imputed
434,0.6039651100827748,0.0,4591,SIDM00651,mofa_imputed
435,0.5463690453716825,0.0,4591,SIDM00651,mean
694,0.5728541236194951,0.0,4583,SIDM01059,mofa_imputed
693,0.5709025461690407,0.0,4583,SIDM01059,vae_imputed
692,0.6359510826662337,0.0,3337,SIDM01059,original
492,0.6597980002969029,0.0,3664,SIDM00453,original
493,0.6155918439040998,0.0,4557,SIDM00453,vae_imputed
495,0.5444227074172502,0.0,4557,SIDM00453,mean
122,0.6140525089744132,0.0,4529,SIDM00505,mofa_imputed
576,0.6036004435022447,0.0,3482,SIDM00920,original
110,0.5656555723125289,0.0,4572,SIDM00761,mofa_imputed
93,0.6174992241913132,0.0,4572,SIDM01197,vae_imputed
94,0.592018559244241,0.0,4572,SIDM01197,mofa_imputed
1034,0.5524362820734854,0.0,4584,SIDM01090,mofa_imputed
121,0.613510683326684,0.0,4529,SIDM00505,vae_imputed
97,0.5391587933288609,0.0,4576,SIDM00277,vae_imputed
1033,0.5685635052835931,0.0,4584,SIDM01090,vae_imputed
1032,0.6053836939491636,0.0,3319,SIDM01090,original
1026,0.552974385184338,0.0,4586,SIDM01033,mofa_imputed
1025,0.5385698289483847,0.0,4586,SIDM01033,vae_imputed
109,0.5831891365981919,0.0,4572,SIDM00761,vae_imputed
81,0.5331721120191958,0.0,4589,SIDM00541,vae_imputed
78,0.5408088569572087,0.0,4585,SIDM00513,mofa_imputed
108,0.6465311087384319,0.0,2993,SIDM00761,original
103,0.5915000133960352,0.0,4559,SIDM00698,mean
102,0.6586317250791773,0.0,4559,SIDM00698,mofa_imputed
41,0.5335566126875464,0.0,4583,SIDM00865,vae_imputed
42,0.5281167399741813,0.0,4583,SIDM00865,mofa_imputed
977,0.5258680779170573,0.0,4591,SIDM01147,vae_imputed
1002,0.5968371126582036,0.0,4571,SIDM00875,mofa_imputed
1001,0.6252306747078606,0.0,4571,SIDM00875,vae_imputed
1000,0.7019721974954223,0.0,2899,SIDM00875,original
101,0.6760690951812054,0.0,4559,SIDM00698,vae_imputed
100,0.741581889393529,0.0,3481,SIDM00698,original
1058,0.5767747378789146,0.0,4514,SIDM01139,mofa_imputed
105,0.532648266493744,0.0,4560,SIDM01184,vae_imputed
1040,0.6698752295043181,0.0,3057,SIDM00447,original
1057,0.5791402148677142,0.0,4514,SIDM01139,vae_imputed
1043,0.54030024760067,0.0,4568,SIDM00447,mean
