,corr,pval,len,sample,impute
581,0.6171408870527473,0.0,4117,SIDM00239,vae_imputed
168,0.6111496301876668,0.0,3241,SIDM01090,original
169,0.5862435233659045,0.0,4138,SIDM01090,vae_imputed
170,0.5771527648452963,0.0,4138,SIDM01090,mofa_imputed
793,0.6254838935302346,0.0,4119,SIDM00611,vae_imputed
792,0.6755148493400221,0.0,2891,SIDM00611,original
353,0.6495549033438419,0.0,4136,SIDM00651,vae_imputed
781,0.5541132372004904,0.0,4138,SIDM01030,vae_imputed
753,0.5553764520506028,0.0,4115,SIDM01184,vae_imputed
186,0.5518461557278052,0.0,4136,SIDM00572,mofa_imputed
749,0.5791734805220459,0.0,4129,SIDM00513,vae_imputed
748,0.6897596111935426,0.0,3136,SIDM00513,original
745,0.5556652239736907,0.0,4083,SIDM00568,vae_imputed
737,0.5492244746642652,0.0,4135,SIDM01188,vae_imputed
202,0.5585303787537964,0.0,4135,SIDM00749,mofa_imputed
718,0.5583104234777245,0.0,4124,SIDM00828,mofa_imputed
717,0.5992896490506342,0.0,4124,SIDM00828,vae_imputed
678,0.5788200701051464,0.0,4129,SIDM01059,mofa_imputed
677,0.5966087034986509,0.0,4129,SIDM01059,vae_imputed
676,0.6461687141402077,0.0,3248,SIDM01059,original
229,0.5506827188037458,0.0,4134,SIDM00461,vae_imputed
629,0.6016755242255519,0.0,4097,SIDM01089,vae_imputed
626,0.6417953925233951,0.0,4123,SIDM00875,mofa_imputed
625,0.6517499753988327,0.0,4123,SIDM00875,vae_imputed
794,0.5869407392035676,0.0,4119,SIDM00611,mofa_imputed
624,0.7156853895043767,0.0,2836,SIDM00875,original
816,0.6777432699488865,0.0,3199,SIDM00335,original
162,0.610055854757874,0.0,4122,SIDM01076,mofa_imputed
957,0.6374373487657361,0.0,4119,SIDM00898,vae_imputed
956,0.7232148823699596,0.0,3080,SIDM00898,original
923,0.5638835981118154,0.0,4127,SIDM00761,mean
922,0.593985813712981,0.0,4127,SIDM00761,mofa_imputed
921,0.6130093566174115,0.0,4127,SIDM00761,vae_imputed
920,0.6576706831381384,0.0,2935,SIDM00761,original
893,0.5578802352156033,0.0,4115,SIDM01082,vae_imputed
890,0.5491430692677794,0.0,4135,SIDM00522,mofa_imputed
889,0.5534232427304647,0.0,4135,SIDM00522,vae_imputed
865,0.5720753474560438,0.0,4138,SIDM00920,vae_imputed
864,0.6177826971757503,0.0,3350,SIDM00920,original
842,0.5914500917845817,0.0,4115,SIDM00435,mofa_imputed
841,0.6131743464880884,0.0,4115,SIDM00435,vae_imputed
840,0.6547332825783307,0.0,3016,SIDM00435,original
827,0.5520055112585704,0.0,4122,SIDM01060,mean
826,0.6261505051035052,0.0,4122,SIDM01060,mofa_imputed
825,0.6330357059357641,0.0,4122,SIDM01060,vae_imputed
824,0.671492106849709,0.0,3129,SIDM01060,original
818,0.6409059280246254,0.0,4129,SIDM00335,mofa_imputed
156,0.59920399661556,0.0,3536,SIDM00783,original
157,0.5596173976031811,0.0,4138,SIDM00783,vae_imputed
160,0.7154816620170347,0.0,3130,SIDM01076,original
161,0.6709428641860271,0.0,4122,SIDM01076,vae_imputed
817,0.6370910126710871,0.0,4129,SIDM00335,vae_imputed
583,0.554039659218589,0.0,4117,SIDM00239,mean
582,0.5690768804405912,0.0,4117,SIDM00239,mofa_imputed
580,0.636254568141101,0.0,3423,SIDM00239,original
453,0.581058709452277,0.0,4122,SIDM01084,vae_imputed
452,0.655277972238817,0.0,2884,SIDM01084,original
321,0.5783687784108813,0.0,4126,SIDM00548,vae_imputed
322,0.585297934136555,0.0,4126,SIDM00548,mofa_imputed
450,0.592194916424277,0.0,4083,SIDM01038,mofa_imputed
324,0.6764218754717602,0.0,2964,SIDM00447,original
325,0.6811153673539304,0.0,4122,SIDM00447,vae_imputed
326,0.6251244774796229,0.0,4122,SIDM00447,mofa_imputed
327,0.5620410654257869,0.0,4122,SIDM00447,mean
449,0.6086492681965517,0.0,4083,SIDM01038,vae_imputed
438,0.5975664088726482,0.0,4135,SIDM00676,mofa_imputed
437,0.6362536394725898,0.0,4135,SIDM00676,vae_imputed
402,0.5841492607922314,0.0,4095,SIDM01139,mofa_imputed
401,0.5869262024695964,0.0,4095,SIDM01139,vae_imputed
390,0.6259032713001222,0.0,4096,SIDM00505,mofa_imputed
389,0.6165604426662392,0.0,4096,SIDM00505,vae_imputed
388,0.6497415453725925,0.0,3116,SIDM00505,original
371,0.6279831688341555,0.0,4117,SIDM00698,mean
370,0.6782129130654054,0.0,4117,SIDM00698,mofa_imputed
369,0.7026557085463845,0.0,4117,SIDM00698,vae_imputed
368,0.7560272376077599,0.0,3336,SIDM00698,original
355,0.578187783238826,0.0,4136,SIDM00651,mean
354,0.5993423546257961,0.0,4136,SIDM00651,mofa_imputed
454,0.5638535477736893,0.0,4122,SIDM01084,mofa_imputed
464,0.621757873702216,0.0,3733,SIDM00940,original
314,0.5863260791386101,0.0,4091,SIDM01062,mofa_imputed
313,0.5604582894644198,0.0,4091,SIDM01062,vae_imputed
574,0.664955451795232,0.0,4135,SIDM00081,mofa_imputed
573,0.6737690852700715,0.0,4135,SIDM00081,vae_imputed
572,0.6988987468758869,0.0,2935,SIDM00081,original
563,0.5786729096908774,0.0,4121,SIDM00453,mean
562,0.6042212608584109,0.0,4121,SIDM00453,mofa_imputed
561,0.6299472439711139,0.0,4121,SIDM00453,vae_imputed
560,0.6712104951278427,0.0,3535,SIDM00453,original
506,0.5995656688277025,0.0,4133,SIDM00124,mofa_imputed
