,corr,pval,len,sample,impute
638,0.5973152451527148,0.0,4576,SIDM00828,mofa_imputed
637,0.5858708116504846,0.0,4576,SIDM00828,vae_imputed
630,0.5652219083869208,0.0,4560,SIDM01082,mofa_imputed
615,0.5444227074172503,0.0,4557,SIDM00453,mean
614,0.630457383651976,0.0,4557,SIDM00453,mofa_imputed
613,0.6273720883948214,0.0,4557,SIDM00453,vae_imputed
612,0.6597980002969028,0.0,3664,SIDM00453,original
1028,0.5969080840226061,0.0,3473,SIDM00672,original
1026,0.5778897323207287,0.0,4591,SIDM00749,mofa_imputed
586,0.5281135465625014,0.0,4591,SIDM01147,mofa_imputed
269,0.5603503700387067,0.0,4576,SIDM00124,vae_imputed
270,0.5736155477103564,0.0,4576,SIDM00124,mofa_imputed
585,0.5334860483392737,0.0,4591,SIDM01147,vae_imputed
579,0.5632034442727182,0.0,4554,SIDM00772,mean
578,0.6318896141864427,0.0,4554,SIDM00772,mofa_imputed
577,0.6280961502092778,0.0,4554,SIDM00772,vae_imputed
576,0.6666076561318,0.0,3243,SIDM00772,original
916,0.6053836939491637,0.0,3319,SIDM01090,original
917,0.5794755419493237,0.0,4584,SIDM01090,vae_imputed
1002,0.6298333057933794,0.0,4560,SIDM00611,mofa_imputed
1001,0.6194430470731399,0.0,4560,SIDM00611,vae_imputed
1000,0.6709318732392505,0.0,2952,SIDM00611,original
918,0.5896179907647715,0.0,4584,SIDM01090,mofa_imputed
292,0.741581889393529,0.0,3481,SIDM00698,original
293,0.6749660178203849,0.0,4559,SIDM00698,vae_imputed
294,0.7066555025874269,0.0,4559,SIDM00698,mofa_imputed
295,0.5915000133960353,0.0,4559,SIDM00698,mean
920,0.6036004435022448,0.0,3482,SIDM00920,original
558,0.6221563359510277,0.0,4576,SIDM00401,mofa_imputed
557,0.6071814922860055,0.0,4576,SIDM00401,vae_imputed
453,0.6253289245567116,0.0,4575,SIDM00335,vae_imputed
556,0.628265559672803,0.0,3476,SIDM00401,original
222,0.6814927092464931,0.0,4568,SIDM01076,mofa_imputed
220,0.6989363111740632,0.0,3248,SIDM01076,original
697,0.5302765326502445,0.0,4582,SIDM00660,vae_imputed
1102,0.64866211483476,0.0,4504,SIDM00607,mofa_imputed
1101,0.6151138194745371,0.0,4504,SIDM00607,vae_imputed
1100,0.7020830311664444,0.0,3090,SIDM00607,original
144,0.7238874596245541,0.0,3290,SIDM00407,original
145,0.6878905446483027,0.0,4515,SIDM00407,vae_imputed
146,0.703536253780223,0.0,4515,SIDM00407,mofa_imputed
1090,0.5505190895355412,0.0,4560,SIDM01184,mofa_imputed
1089,0.5461400071171727,0.0,4560,SIDM01184,vae_imputed
690,0.5443220715340858,0.0,4514,SIDM01148,mofa_imputed
689,0.5441586667732136,0.0,4514,SIDM01148,vae_imputed
1086,0.566704826474883,0.0,4582,SIDM01030,mofa_imputed
1085,0.5536705754097252,0.0,4582,SIDM01030,vae_imputed
670,0.5692712157878265,0.0,4575,SIDM00713,mofa_imputed
669,0.5559068129199564,0.0,4575,SIDM00713,vae_imputed
1078,0.5762582501723351,0.0,4564,SIDM00762,mofa_imputed
1077,0.5486081822622214,0.0,4564,SIDM00762,vae_imputed
662,0.569678207226478,0.0,4504,SIDM00568,mofa_imputed
661,0.5524452292091936,0.0,4504,SIDM00568,vae_imputed
878,0.5277223718888497,0.0,4557,SIDM00841,mofa_imputed
882,0.5382345041857848,0.0,4580,SIDM00799,mofa_imputed
197,0.5938741698465219,0.0,4504,SIDM01016,vae_imputed
198,0.6077019832867806,0.0,4504,SIDM01016,mofa_imputed
200,0.6427293348697198,0.0,3187,SIDM00505,original
201,0.6249358154813819,0.0,4529,SIDM00505,vae_imputed
202,0.6299116673263505,0.0,4529,SIDM00505,mofa_imputed
650,0.5366178770980798,0.0,4576,SIDM00486,mofa_imputed
1058,0.5598010852400965,0.0,4591,SIDM00405,mofa_imputed
1057,0.538432681789921,0.0,4591,SIDM00405,vae_imputed
221,0.6495824992745772,0.0,4568,SIDM01076,vae_imputed
698,0.5343584859002042,0.0,4582,SIDM00660,mofa_imputed
994,0.5320633303258968,0.0,4582,SIDM00336,mofa_imputed
922,0.5825333717774938,0.0,4584,SIDM00920,mofa_imputed
972,0.5965740100399333,0.0,3907,SIDM00940,original
970,0.5290565611987195,0.0,4576,SIDM00139,mofa_imputed
397,0.5351115494928363,0.0,4576,SIDM00277,vae_imputed
398,0.5666974579618458,0.0,4576,SIDM00277,mofa_imputed
475,0.5403002476006699,0.0,4568,SIDM00447,mean
474,0.6440717073207333,0.0,4568,SIDM00447,mofa_imputed
817,0.5373700709160972,0.0,4589,SIDM00541,vae_imputed
473,0.6223487192060122,0.0,4568,SIDM00447,vae_imputed
408,0.5782079691800306,0.0,3657,SIDM00783,original
409,0.5479260899501207,0.0,4584,SIDM00783,vae_imputed
410,0.5393740576640764,0.0,4584,SIDM00783,mofa_imputed
472,0.6698752295043181,0.0,3057,SIDM00447,original
470,0.5427043928668209,0.0,4560,SIDM00318,mofa_imputed
469,0.5450726513613471,0.0,4560,SIDM00318,vae_imputed
463,0.5618061992492465,0.0,4560,SIDM00898,mean
462,0.6426376995971439,0.0,4560,SIDM00898,mofa_imputed
461,0.6232432648604962,0.0,4560,SIDM00898,vae_imputed
966,0.5332995215013621,0.0,4580,SIDM01172,mofa_imputed
424,0.6712423027420451,0.0,3413,SIDM00651,original
425,0.6341678833148808,0.0,4591,SIDM00651,vae_imputed
426,0.6395251339948802,0.0,4591,SIDM00651,mofa_imputed
427,0.5463690453716827,0.0,4591,SIDM00651,mean
460,0.7103722390913589,0.0,3157,SIDM00898,original
432,0.6503257452346061,0.0,2950,SIDM01084,original
433,0.5616603035832723,0.0,4576,SIDM01084,vae_imputed
434,0.6050861189422774,0.0,4576,SIDM01084,mofa_imputed
458,0.6272190105565236,0.0,4586,SIDM01033,mofa_imputed
457,0.5552233485989162,0.0,4586,SIDM01033,vae_imputed
454,0.6598538888415659,0.0,4575,SIDM00335,mofa_imputed
973,0.5982419679800347,0.0,4613,SIDM00940,vae_imputed
921,0.5614092505771505,0.0,4584,SIDM00920,vae_imputed
386,0.5851008465508499,0.0,4568,SIDM00548,mofa_imputed
950,0.546688315357937,0.0,4582,SIDM00677,mofa_imputed
990,0.5917427770510044,0.0,4515,SIDM00693,mofa_imputed
989,0.5793468089024237,0.0,4515,SIDM00693,vae_imputed
988,0.6228726047705634,0.0,3220,SIDM00693,original
986,0.6687766026967328,0.0,4571,SIDM00875,mofa_imputed
985,0.6218808000329518,0.0,4571,SIDM00875,vae_imputed
534,0.5567733958539766,0.0,4583,SIDM00865,mofa_imputed
533,0.5483819948695455,0.0,4583,SIDM00865,vae_imputed
984,0.7019721974954225,0.0,2899,SIDM00875,original
930,0.5737088037764316,0.0,4591,SIDM01188,mofa_imputed
982,0.5442506847116898,0.0,4591,SIDM01096,mofa_imputed
338,0.552649589364064,0.0,4577,SIDM00856,mofa_imputed
981,0.5502388336665336,0.0,4591,SIDM01096,vae_imputed
940,0.6414547438962701,0.0,3121,SIDM00435,original
522,0.5635031574287711,0.0,4589,SIDM00522,mofa_imputed
521,0.5657693094159519,0.0,4589,SIDM00522,vae_imputed
352,0.6449396292578023,0.0,2821,SIDM00589,original
353,0.6163311948948884,0.0,4559,SIDM00589,vae_imputed
354,0.643519598239991,0.0,4559,SIDM00589,mofa_imputed
514,0.5516104622249012,0.0,4585,SIDM00130,mofa_imputed
