,corr,pval,len,sample,impute
640,0.6597980002969028,0.0,3664,SIDM00453,original
1100,0.6203851179671079,0.0,3057,SIDM00327,original
306,0.5596949675887992,0.0,4507,SIDM01062,mofa_imputed
685,0.6112969000191151,0.0,4554,SIDM00772,vae_imputed
505,0.5692641542134544,0.0,4504,SIDM01016,vae_imputed
932,0.6294729812962517,0.0,3179,SIDM01197,original
933,0.5891132839749756,0.0,4572,SIDM01197,vae_imputed
934,0.6113083511307416,0.0,4572,SIDM01197,mofa_imputed
1101,0.5510564568140099,0.0,4507,SIDM00327,vae_imputed
506,0.5837275115783588,0.0,4504,SIDM01016,mofa_imputed
944,0.5762639034646589,0.0,3810,SIDM00107,original
122,0.5599570395837485,0.0,4591,SIDM01188,mofa_imputed
686,0.6198695043114563,0.0,4554,SIDM00772,mofa_imputed
126,0.5280821337393868,0.0,4560,SIDM00318,mofa_imputed
945,0.5395298300130619,0.0,4554,SIDM00107,vae_imputed
687,0.5632034442727181,0.0,4554,SIDM00772,mean
946,0.5505614408175638,0.0,4554,SIDM00107,mofa_imputed
290,0.554348684302478,0.0,4582,SIDM01030,mofa_imputed
684,0.6666076561318,0.0,3243,SIDM00772,original
780,0.741581889393529,0.0,3481,SIDM00698,original
321,0.550654081035978,0.0,4515,SIDM01137,vae_imputed
600,0.610854859459707,0.0,3219,SIDM00837,original
352,0.6427293348697197,0.0,3187,SIDM00505,original
783,0.5915000133960349,0.0,4559,SIDM00698,mean
1110,0.5674035627508028,0.0,4515,SIDM00693,mofa_imputed
782,0.6832716643425476,0.0,4559,SIDM00698,mofa_imputed
900,0.5782079691800305,0.0,3657,SIDM00783,original
1049,0.5482193179385142,0.0,4576,SIDM01084,vae_imputed
904,0.7019721974954225,0.0,2899,SIDM00875,original
905,0.5814729910684574,0.0,4571,SIDM00875,vae_imputed
906,0.6331509836676348,0.0,4571,SIDM00875,mofa_imputed
1109,0.5600438643488076,0.0,4515,SIDM00693,vae_imputed
1108,0.6228726047705633,0.0,3220,SIDM00693,original
781,0.6729911460572833,0.0,4559,SIDM00698,vae_imputed
489,0.5433868169080321,0.0,4504,SIDM00568,vae_imputed
490,0.5362294330777123,0.0,4504,SIDM00568,mofa_imputed
1102,0.5517215371859279,0.0,4507,SIDM00327,mofa_imputed
322,0.5847934077147733,0.0,4515,SIDM01137,mofa_imputed
512,0.6792790233867299,0.0,3212,SIDM00513,original
353,0.5837516707825848,0.0,4529,SIDM00505,vae_imputed
513,0.5543755843666057,0.0,4585,SIDM00513,vae_imputed
133,0.560165364175327,0.0,4514,SIDM01139,vae_imputed
566,0.5600587435167769,0.0,4613,SIDM00940,mofa_imputed
565,0.5688226951153574,0.0,4613,SIDM00940,vae_imputed
762,0.5470261222881335,0.0,4589,SIDM00522,mofa_imputed
564,0.5965740100399333,0.0,3907,SIDM00940,original
822,0.5635133189552383,0.0,4572,SIDM00272,mofa_imputed
1021,0.5807022684564668,0.0,4504,SIDM01038,vae_imputed
1022,0.5946369668118646,0.0,4504,SIDM01038,mofa_imputed
1002,0.5775872874283348,0.0,4560,SIDM00435,mofa_imputed
1033,0.5427348360587637,0.0,4515,SIDM00996,vae_imputed
199,0.5403002476006699,0.0,4568,SIDM00447,mean
198,0.5950138963691213,0.0,4568,SIDM00447,mofa_imputed
197,0.6105711884949434,0.0,4568,SIDM00447,vae_imputed
196,0.6698752295043181,0.0,3057,SIDM00447,original
1054,0.531918160303983,0.0,4589,SIDM00541,mofa_imputed
562,0.5787554351289061,0.0,4586,SIDM01033,mofa_imputed
1048,0.6503257452346058,0.0,2950,SIDM01084,original
1034,0.5561608836293542,0.0,4515,SIDM00996,mofa_imputed
1001,0.5662589500817978,0.0,4560,SIDM00435,vae_imputed
233,0.5634712503123419,0.0,4576,SIDM00828,vae_imputed
234,0.5744980615889491,0.0,4576,SIDM00828,mofa_imputed
134,0.5852369087866809,0.0,4514,SIDM01139,mofa_imputed
704,0.6465311087384319,0.0,2993,SIDM00761,original
136,0.6862830274563594,0.0,3027,SIDM00081,original
137,0.6336784463732528,0.0,4589,SIDM00081,vae_imputed
138,0.6521405212561378,0.0,4589,SIDM00081,mofa_imputed
705,0.5756282175170241,0.0,4572,SIDM00761,vae_imputed
706,0.567746080508775,0.0,4572,SIDM00761,mofa_imputed
707,0.5322915409276219,0.0,4572,SIDM00761,mean
766,0.5903610898811956,0.0,4583,SIDM01059,mofa_imputed
978,0.532875664065521,0.0,4564,SIDM00554,mofa_imputed
765,0.5741087913306128,0.0,4583,SIDM01059,vae_imputed
764,0.6359510826662336,0.0,3337,SIDM01059,original
242,0.5598333781745297,0.0,4584,SIDM01090,mofa_imputed
241,0.5534721333625438,0.0,4584,SIDM01090,vae_imputed
240,0.6053836939491638,0.0,3319,SIDM01090,original
998,0.5541942236878323,0.0,4576,SIDM00124,mofa_imputed
1000,0.6414547438962701,0.0,3121,SIDM00435,original
514,0.5872778391327828,0.0,4585,SIDM00513,mofa_imputed
354,0.6250317936244587,0.0,4529,SIDM00505,mofa_imputed
1050,0.5575352991295404,0.0,4576,SIDM01084,mofa_imputed
