,corr,pval,len,sample,impute
0,0.6547332825783313,0.0,3016,SIDM00435,original
1057,0.6363544850189438,0.0,4121,SIDM00453,vae_imputed
462,0.5491430692677784,0.0,4135,SIDM00522,mofa_imputed
1056,0.6712104951278429,0.0,3535,SIDM00453,original
1053,0.6039579297700667,0.0,4091,SIDM00327,vae_imputed
1052,0.6285908181744547,0.0,2975,SIDM00327,original
461,0.5646789008428141,0.0,4135,SIDM00522,vae_imputed
459,0.5638835981118161,0.0,4127,SIDM00761,mean
458,0.5939858137129816,0.0,4127,SIDM00761,mofa_imputed
457,0.6051794180643342,0.0,4127,SIDM00761,vae_imputed
456,0.6576706831381377,0.0,2935,SIDM00761,original
1058,0.6042212608584114,0.0,4121,SIDM00453,mofa_imputed
885,0.5606825961453109,0.0,4115,SIDM01184,vae_imputed
1021,0.648128478694088,0.0,4135,SIDM00676,vae_imputed
437,0.5726368873093746,0.0,4138,SIDM01030,vae_imputed
433,0.5598833311407065,0.0,4129,SIDM00865,vae_imputed
1017,0.6047854826069877,0.0,4097,SIDM00693,vae_imputed
1016,0.6345253742860008,0.0,3158,SIDM00693,original
430,0.6409059280246255,0.0,4129,SIDM00335,mofa_imputed
429,0.6447107428442015,0.0,4129,SIDM00335,vae_imputed
428,0.6777432699488877,0.0,3199,SIDM00335,original
204,0.6874565381535769,0.0,3295,SIDM00651,original
205,0.6549942352585822,0.0,4136,SIDM00651,vae_imputed
1022,0.5975664088726488,0.0,4135,SIDM00676,mofa_imputed
206,0.5993423546257957,0.0,4136,SIDM00651,mofa_imputed
953,0.5580563377065062,0.0,4136,SIDM00572,vae_imputed
155,0.5798461837624075,0.0,4106,SIDM00772,mean
112,0.6105840927863023,0.0,3289,SIDM00272,original
113,0.5788235083467785,0.0,4127,SIDM00272,vae_imputed
116,0.5937229785947842,0.0,3642,SIDM00107,original
117,0.588590672085977,0.0,4106,SIDM00107,vae_imputed
499,0.5540396592185891,0.0,4117,SIDM00239,mean
498,0.5690768804405916,0.0,4117,SIDM00239,mofa_imputed
497,0.6281149325253765,0.0,4117,SIDM00239,vae_imputed
496,0.6362545681411003,0.0,3423,SIDM00239,original
129,0.5845789241704662,0.0,4126,SIDM00548,vae_imputed
130,0.5852979341365548,0.0,4126,SIDM00548,mofa_imputed
157,0.5533619817119183,0.0,4135,SIDM00541,vae_imputed
132,0.6714921068497093,0.0,3129,SIDM01060,original
134,0.6261505051035046,0.0,4122,SIDM01060,mofa_imputed
135,0.5520055112585689,0.0,4122,SIDM01060,mean
138,0.5585303787537963,0.0,4135,SIDM00749,mofa_imputed
849,0.5558849855649497,0.0,4140,SIDM00799,vae_imputed
1062,0.5560357012030521,0.0,4097,SIDM01137,mofa_imputed
1061,0.5883543202681397,0.0,4097,SIDM01137,vae_imputed
1059,0.5786729096908778,0.0,4121,SIDM00453,mean
152,0.6721580285543951,0.0,3133,SIDM00772,original
153,0.655017732558849,0.0,4106,SIDM00772,vae_imputed
154,0.6246583462635132,0.0,4106,SIDM00772,mofa_imputed
133,0.6307195339276883,0.0,4122,SIDM01060,vae_imputed
109,0.555200320787891,0.0,4134,SIDM00660,vae_imputed
207,0.5781877832388256,0.0,4136,SIDM00651,mean
209,0.5966252175303255,0.0,4136,SIDM00405,vae_imputed
261,0.681692362308903,0.0,4135,SIDM00081,vae_imputed
262,0.6649554517952322,0.0,4135,SIDM00081,mofa_imputed
928,0.5992039966155589,0.0,3536,SIDM00783,original
929,0.5683765021142055,0.0,4138,SIDM00783,vae_imputed
268,0.6067683569325671,0.0,3366,SIDM00672,original
958,0.5583104234777232,0.0,4124,SIDM00828,mofa_imputed
957,0.6027922881189179,0.0,4124,SIDM00828,vae_imputed
277,0.5506332364881695,0.0,4129,SIDM00130,vae_imputed
281,0.5544433941763729,0.0,4136,SIDM01147,vae_imputed
345,0.5735625871159371,0.0,4083,SIDM00568,vae_imputed
260,0.6988987468758876,0.0,2935,SIDM00081,original
288,0.6764218754717616,0.0,2964,SIDM00447,original
290,0.6251244774796213,0.0,4122,SIDM00447,mofa_imputed
291,0.562041065425786,0.0,4122,SIDM00447,mean
293,0.5575816537304616,0.0,4136,SIDM01096,vae_imputed
297,0.6263559197979085,0.0,4097,SIDM01089,vae_imputed
688,0.6669680205110543,0.0,2966,SIDM00116,original
340,0.6436327426385641,0.0,3072,SIDM00046,original
309,0.6218158781930945,0.0,4083,SIDM01038,vae_imputed
310,0.5921949164242764,0.0,4083,SIDM01038,mofa_imputed
313,0.6035522870935537,0.0,4095,SIDM01139,vae_imputed
314,0.5841492607922324,0.0,4095,SIDM01139,mofa_imputed
289,0.6896051714803162,0.0,4122,SIDM00447,vae_imputed
897,0.5530596139965716,0.0,4110,SIDM01056,vae_imputed
257,0.5663657342896949,0.0,4129,SIDM00713,vae_imputed
973,0.5801787236805969,0.0,4133,SIDM00124,vae_imputed
213,0.5686236988575019,0.0,4135,SIDM01188,vae_imputed
997,0.5875592066858109,0.0,4097,SIDM00996,vae_imputed
901,0.5761368336874808,0.0,4133,SIDM01033,vae_imputed
221,0.577983218187916,0.0,4095,SIDM01148,vae_imputed
414,0.6100558547578723,0.0,4122,SIDM01076,mofa_imputed
413,0.7013212708782519,0.0,4122,SIDM01076,vae_imputed
412,0.715481662017033,0.0,3130,SIDM01076,original
902,0.59119712497299,0.0,4133,SIDM01033,mofa_imputed
406,0.5822987926745687,0.0,4127,SIDM01197,mofa_imputed
405,0.6384355199842731,0.0,4127,SIDM01197,vae_imputed
253,0.5608571608881342,0.0,4115,SIDM01082,vae_imputed
404,0.6400771289870836,0.0,3100,SIDM01197,original
913,0.6424545807894742,0.0,4120,SIDM00589,vae_imputed
914,0.6150501673686779,0.0,4120,SIDM00589,mofa_imputed
398,0.5515518405414553,0.0,4150,SIDM00940,mofa_imputed
397,0.6036888187216523,0.0,4150,SIDM00940,vae_imputed
396,0.6217578737022156,0.0,3733,SIDM00940,original
916,0.6445973595165546,0.0,3373,SIDM00401,original
917,0.6383801955498932,0.0,4133,SIDM00401,vae_imputed
918,0.5973035428494569,0.0,4133,SIDM00401,mofa_imputed
919,0.5622705333432739,0.0,4133,SIDM00401,mean
974,0.5995656688277018,0.0,4133,SIDM00124,mofa_imputed
912,0.6528613556442737,0.0,2764,SIDM00589,original
814,0.5595002012499641,0.0,4120,SIDM00837,mofa_imputed
954,0.5518461557278048,0.0,4136,SIDM00572,mofa_imputed
62,0.5638535477736897,0.0,4122,SIDM01084,mofa_imputed
717,0.623964009515287,0.0,4083,SIDM01016,vae_imputed
749,0.555716712991228,0.0,4122,SIDM00277,vae_imputed
797,0.7389034557766928,0.0,4097,SIDM00407,vae_imputed
796,0.7398788396257218,0.0,3153,SIDM00407,original
718,0.5738838752143204,0.0,4083,SIDM01016,mofa_imputed
29,0.5591144653982649,0.0,4134,SIDM00461,vae_imputed
577,0.6052318838807191,0.0,4129,SIDM01059,vae_imputed
742,0.6259032713001219,0.0,4096,SIDM00505,mofa_imputed
32,0.6897596111935433,0.0,3136,SIDM00513,original
33,0.5826125166918554,0.0,4129,SIDM00513,vae_imputed
638,0.5828320854954275,0.0,4124,SIDM00762,mofa_imputed
37,0.5878185456706999,0.0,4091,SIDM01062,vae_imputed
741,0.6293322020328871,0.0,4096,SIDM00505,vae_imputed
38,0.5863260791386111,0.0,4091,SIDM01062,mofa_imputed
793,0.5799885494244728,0.0,4138,SIDM00920,vae_imputed
636,0.6443991597005742,0.0,2768,SIDM00762,original
729,0.5542795927646468,0.0,4119,SIDM00318,vae_imputed
792,0.617782697175752,0.0,3350,SIDM00920,original
736,0.7156853895043757,0.0,2836,SIDM00875,original
576,0.6461687141402086,0.0,3248,SIDM01059,original
786,0.6315671937433653,0.0,4083,SIDM00607,mofa_imputed
737,0.677300661555776,0.0,4123,SIDM00875,vae_imputed
738,0.6417953925233966,0.0,4123,SIDM00875,mofa_imputed
785,0.6424396626424501,0.0,4083,SIDM00607,vae_imputed
813,0.5691988695496658,0.0,4120,SIDM00837,vae_imputed
740,0.6497415453725928,0.0,3116,SIDM00505,original
637,0.5748931417023058,0.0,4124,SIDM00762,vae_imputed
799,0.5548811111206657,0.0,4097,SIDM00407,mean
798,0.6483182718129437,0.0,4097,SIDM00407,mofa_imputed
543,0.6015832557025907,0.0,4119,SIDM00898,mean
1,0.6193999716010706,0.0,4115,SIDM00435,vae_imputed
2,0.5914500917845812,0.0,4115,SIDM00435,mofa_imputed
689,0.6143830961474095,0.0,4110,SIDM00116,vae_imputed
690,0.623038105799228,0.0,4110,SIDM00116,mofa_imputed
101,0.5665148438900158,0.0,4134,SIDM00677,vae_imputed
662,0.5869407392035665,0.0,4119,SIDM00611,mofa_imputed
61,0.5784912102928144,0.0,4122,SIDM01084,vae_imputed
661,0.6358685907116506,0.0,4119,SIDM00611,vae_imputed
660,0.6755148493400228,0.0,2891,SIDM00611,original
578,0.5788200701051449,0.0,4129,SIDM01059,mofa_imputed
60,0.655277972238816,0.0,2884,SIDM01084,original
12,0.7560272376077595,0.0,3336,SIDM00698,original
658,0.5771527648452969,0.0,4138,SIDM01090,mofa_imputed
13,0.7097760320476256,0.0,4117,SIDM00698,vae_imputed
656,0.6111496301876674,0.0,3241,SIDM01090,original
542,0.5963561953929797,0.0,4119,SIDM00898,mofa_imputed
541,0.6447482594334886,0.0,4119,SIDM00898,vae_imputed
657,0.5959750498158572,0.0,4138,SIDM01090,vae_imputed
17,0.5548370341910684,0.0,4120,SIDM00247,vae_imputed
540,0.7232148823699599,0.0,3080,SIDM00898,original
