,corr,pval,len,sample,impute
581,0.5591498183547365,0.0,4504,SIDM00568,vae_imputed
238,0.6281824758642379,0.0,4591,SIDM00651,mofa_imputed
239,0.5463690453716828,0.0,4591,SIDM00651,mean
241,0.5452601436612763,0.0,4582,SIDM01030,vae_imputed
242,0.554348684302478,0.0,4582,SIDM01030,mofa_imputed
814,0.5946369668118645,0.0,4504,SIDM01038,mofa_imputed
813,0.5927568496435803,0.0,4504,SIDM01038,vae_imputed
793,0.5530265129066777,0.0,4514,SIDM01148,vae_imputed
265,0.544501067473935,0.0,4585,SIDM00130,vae_imputed
774,0.5561608836293541,0.0,4515,SIDM00996,mofa_imputed
773,0.5623320311187631,0.0,4515,SIDM00996,vae_imputed
272,0.5965740100399332,0.0,3907,SIDM00940,original
273,0.5715661533278068,0.0,4613,SIDM00940,vae_imputed
274,0.5600587435167769,0.0,4613,SIDM00940,mofa_imputed
237,0.6376745704003624,0.0,4591,SIDM00651,vae_imputed
762,0.5837275115783587,0.0,4504,SIDM01016,mofa_imputed
757,0.5268779730539889,0.0,4589,SIDM00649,vae_imputed
746,0.5434838695101631,0.0,4575,SIDM00713,mofa_imputed
745,0.5527247717678697,0.0,4575,SIDM00713,vae_imputed
737,0.5517843669249949,0.0,4591,SIDM00405,vae_imputed
730,0.5304981543755858,0.0,4582,SIDM00677,mofa_imputed
729,0.5372947092547955,0.0,4582,SIDM00677,vae_imputed
726,0.5505614408175635,0.0,4554,SIDM00107,mofa_imputed
725,0.5576579770502896,0.0,4554,SIDM00107,vae_imputed
724,0.5762639034646589,0.0,3810,SIDM00107,original
312,0.6709318732392505,0.0,2952,SIDM00611,original
313,0.6185097160801858,0.0,4560,SIDM00611,vae_imputed
314,0.6191977728012539,0.0,4560,SIDM00611,mofa_imputed
723,0.5444227074172504,0.0,4557,SIDM00453,mean
761,0.589176734274657,0.0,4504,SIDM01016,vae_imputed
722,0.6101623423337221,0.0,4557,SIDM00453,mofa_imputed
236,0.6712423027420451,0.0,3413,SIDM00651,original
861,0.6050394811728275,0.0,4576,SIDM00401,vae_imputed
952,0.7238874596245539,0.0,3290,SIDM00407,original
141,0.5360712354295333,0.0,4507,SIDM01062,vae_imputed
142,0.5596949675887993,0.0,4507,SIDM01062,mofa_imputed
144,0.6642379357081069,0.0,3052,SIDM00116,original
145,0.5972277742225555,0.0,4546,SIDM00116,vae_imputed
146,0.5958612608838847,0.0,4546,SIDM00116,mofa_imputed
930,0.5635133189552379,0.0,4572,SIDM00272,mofa_imputed
929,0.5443600892055603,0.0,4572,SIDM00272,vae_imputed
928,0.6003160440677401,0.0,3398,SIDM00272,original
914,0.5599570395837484,0.0,4591,SIDM01188,mofa_imputed
913,0.5406006111717475,0.0,4591,SIDM01188,vae_imputed
910,0.5290330178652504,0.0,4591,SIDM01096,mofa_imputed
909,0.5485864477374002,0.0,4591,SIDM01096,vae_imputed
860,0.6282655596728031,0.0,3476,SIDM00401,original
878,0.5460635071430638,0.0,4584,SIDM00920,mofa_imputed
876,0.603600443502245,0.0,3482,SIDM00920,original
176,0.5969080840226061,0.0,3473,SIDM00672,original
869,0.5394414270538995,0.0,4594,SIDM00572,vae_imputed
866,0.6160207595728076,0.0,4589,SIDM00676,mofa_imputed
184,0.6792790233867301,0.0,3212,SIDM00513,original
185,0.5820394133152916,0.0,4585,SIDM00513,vae_imputed
186,0.5872778391327829,0.0,4585,SIDM00513,mofa_imputed
865,0.6195339125601402,0.0,4589,SIDM00676,vae_imputed
196,0.6465311087384319,0.0,2993,SIDM00761,original
197,0.5881611153232238,0.0,4572,SIDM00761,vae_imputed
198,0.5677460805087752,0.0,4572,SIDM00761,mofa_imputed
199,0.5322915409276217,0.0,4572,SIDM00761,mean
862,0.5867137521864111,0.0,4576,SIDM00401,mofa_imputed
877,0.5522267995502355,0.0,4584,SIDM00920,vae_imputed
721,0.6158388890626577,0.0,4557,SIDM00453,vae_imputed
720,0.6597980002969029,0.0,3664,SIDM00453,original
702,0.62996048042002,0.0,4568,SIDM01076,mofa_imputed
398,0.5517215371859278,0.0,4507,SIDM00327,mofa_imputed
637,0.529921572517454,0.0,4584,SIDM00783,vae_imputed
636,0.5782079691800307,0.0,3657,SIDM00783,original
622,0.5847934077147732,0.0,4515,SIDM01137,mofa_imputed
621,0.5845620881919926,0.0,4515,SIDM01137,vae_imputed
412,0.6862830274563592,0.0,3027,SIDM00081,original
413,0.6593356099993966,0.0,4589,SIDM00081,vae_imputed
414,0.6521405212561376,0.0,4589,SIDM00081,mofa_imputed
610,0.6086378876780356,0.0,4568,SIDM01060,mofa_imputed
609,0.6180095610316841,0.0,4568,SIDM01060,vae_imputed
422,0.5285418440518874,0.0,4559,SIDM00560,mofa_imputed
608,0.6617939171893195,0.0,3203,SIDM01060,original
429,0.5395984240666196,0.0,4583,SIDM00865,vae_imputed
397,0.563039182586696,0.0,4507,SIDM00327,vae_imputed
430,0.5459738068004476,0.0,4583,SIDM00865,mofa_imputed
441,0.5295123496126675,0.0,4575,SIDM01111,vae_imputed
554,0.5470261222881336,0.0,4589,SIDM00522,mofa_imputed
553,0.5511370336198111,0.0,4589,SIDM00522,vae_imputed
468,0.741581889393529,0.0,3481,SIDM00698,original
469,0.6771979713601837,0.0,4559,SIDM00698,vae_imputed
470,0.6832716643425475,0.0,4559,SIDM00698,mofa_imputed
471,0.5915000133960354,0.0,4559,SIDM00698,mean
478,0.5359099045884866,0.0,4591,SIDM00749,mofa_imputed
525,0.5544826618887938,0.0,4564,SIDM00762,vae_imputed
514,0.5728301574150764,0.0,4515,SIDM01089,mofa_imputed
513,0.5918484974217137,0.0,4515,SIDM01089,vae_imputed
502,0.5852369087866807,0.0,4514,SIDM01139,mofa_imputed
501,0.5863247278702448,0.0,4514,SIDM01139,vae_imputed
582,0.5362294330777123,0.0,4504,SIDM00568,mofa_imputed
396,0.6203851179671079,0.0,3057,SIDM00327,original
394,0.5280821337393867,0.0,4560,SIDM00318,mofa_imputed
393,0.5357772532196542,0.0,4560,SIDM00318,vae_imputed
701,0.6574162403885158,0.0,4568,SIDM01076,vae_imputed
700,0.6989363111740633,0.0,3248,SIDM01076,original
698,0.5903610898811957,0.0,4583,SIDM01059,mofa_imputed
697,0.5773912015318279,0.0,4583,SIDM01059,vae_imputed
696,0.6359510826662338,0.0,3337,SIDM01059,original
695,0.563203444272718,0.0,4554,SIDM00772,mean
694,0.6198695043114563,0.0,4554,SIDM00772,mofa_imputed
693,0.6306958830199074,0.0,4554,SIDM00772,vae_imputed
692,0.6666076561318,0.0,3243,SIDM00772,original
690,0.6250317936244588,0.0,4529,SIDM00505,mofa_imputed
689,0.6137976135372524,0.0,4529,SIDM00505,vae_imputed
688,0.64272933486972,0.0,3187,SIDM00505,original
