,corr,pval,len,sample,impute
645,0.5423078532117914,0.0,4591,SIDM00405,vae_imputed
1033,0.5588840283118579,0.0,4576,SIDM00828,vae_imputed
653,0.5346568724624013,0.0,4564,SIDM00762,vae_imputed
487,0.5463690453716827,0.0,4591,SIDM00651,mean
1026,0.5328756640655211,0.0,4564,SIDM00554,mofa_imputed
486,0.6281824758642379,0.0,4591,SIDM00651,mofa_imputed
485,0.6231322797857589,0.0,4591,SIDM00651,vae_imputed
753,0.5333918815105121,0.0,4559,SIDM00589,vae_imputed
484,0.6712423027420451,0.0,3413,SIDM00651,original
1034,0.574498061588949,0.0,4576,SIDM00828,mofa_imputed
752,0.6449396292578022,0.0,2821,SIDM00589,original
869,0.5300245812342288,0.0,4584,SIDM00920,vae_imputed
478,0.6191977728012538,0.0,4560,SIDM00611,mofa_imputed
477,0.5936094592741089,0.0,4560,SIDM00611,vae_imputed
476,0.6709318732392504,0.0,2952,SIDM00611,original
870,0.5460635071430637,0.0,4584,SIDM00920,mofa_imputed
266,0.6160207595728078,0.0,4589,SIDM00676,mofa_imputed
656,0.6414547438962701,0.0,3121,SIDM00435,original
657,0.5592463719359579,0.0,4560,SIDM00435,vae_imputed
868,0.6036004435022447,0.0,3482,SIDM00920,original
824,0.650325745234606,0.0,2950,SIDM01084,original
754,0.6102254682978033,0.0,4559,SIDM00589,mofa_imputed
858,0.5837275115783586,0.0,4504,SIDM01016,mofa_imputed
94,0.5459738068004476,0.0,4583,SIDM00865,mofa_imputed
1066,0.5674035627508026,0.0,4515,SIDM00693,mofa_imputed
1065,0.5709747828982541,0.0,4515,SIDM00693,vae_imputed
1064,0.6228726047705634,0.0,3220,SIDM00693,original
281,0.5802509698296818,0.0,4546,SIDM00116,vae_imputed
280,0.6642379357081069,0.0,3052,SIDM00116,original
507,0.5322915409276219,0.0,4572,SIDM00761,mean
1055,0.5632034442727181,0.0,4554,SIDM00772,mean
650,0.5596949675887992,0.0,4507,SIDM01062,mofa_imputed
506,0.5677460805087751,0.0,4572,SIDM00761,mofa_imputed
1054,0.619869504311456,0.0,4554,SIDM00772,mofa_imputed
109,0.5446291987422542,0.0,4515,SIDM01137,vae_imputed
110,0.5847934077147735,0.0,4515,SIDM01137,mofa_imputed
504,0.6465311087384319,0.0,2993,SIDM00761,original
1053,0.606751083897012,0.0,4554,SIDM00772,vae_imputed
1052,0.6666076561318,0.0,3243,SIDM00772,original
638,0.5359099045884865,0.0,4591,SIDM00749,mofa_imputed
857,0.5699185481186007,0.0,4504,SIDM01016,vae_imputed
505,0.5657549912121023,0.0,4572,SIDM00761,vae_imputed
282,0.5958612608838846,0.0,4546,SIDM00116,mofa_imputed
265,0.5464263518597579,0.0,4589,SIDM00676,vae_imputed
664,0.6792790233867301,0.0,3212,SIDM00513,original
708,0.6427293348697198,0.0,3187,SIDM00505,original
709,0.5820658668837345,0.0,4529,SIDM00505,vae_imputed
710,0.6250317936244588,0.0,4529,SIDM00505,mofa_imputed
712,0.6359510826662338,0.0,3337,SIDM01059,original
713,0.5669049538947839,0.0,4583,SIDM01059,vae_imputed
742,0.5950138963691213,0.0,4568,SIDM00447,mofa_imputed
741,0.6234591691843838,0.0,4568,SIDM00447,vae_imputed
740,0.6698752295043181,0.0,3057,SIDM00447,original
743,0.54030024760067,0.0,4568,SIDM00447,mean
714,0.5903610898811956,0.0,4583,SIDM01059,mofa_imputed
926,0.5599570395837483,0.0,4591,SIDM01188,mofa_imputed
896,0.6108548594597069,0.0,3219,SIDM00837,original
722,0.5852369087866808,0.0,4514,SIDM01139,mofa_imputed
229,0.5326216563224471,0.0,4568,SIDM00548,vae_imputed
230,0.5703255919162983,0.0,4568,SIDM00548,mofa_imputed
406,0.6521405212561378,0.0,4589,SIDM00081,mofa_imputed
404,0.6862830274563593,0.0,3027,SIDM00081,original
908,0.6349554513623169,0.0,3153,SIDM00046,original
721,0.5476176359068405,0.0,4514,SIDM01139,vae_imputed
658,0.577587287428335,0.0,4560,SIDM00435,mofa_imputed
702,0.6113083511307417,0.0,4572,SIDM01197,mofa_imputed
701,0.5942064486756162,0.0,4572,SIDM01197,vae_imputed
665,0.5475610704434647,0.0,4585,SIDM00513,vae_imputed
666,0.5872778391327831,0.0,4585,SIDM00513,mofa_imputed
990,0.5598333781745298,0.0,4584,SIDM01090,mofa_imputed
989,0.5506271532881132,0.0,4584,SIDM01090,vae_imputed
988,0.6053836939491636,0.0,3319,SIDM01090,original
458,0.5505614408175636,0.0,4554,SIDM00107,mofa_imputed
457,0.533567856288516,0.0,4554,SIDM00107,vae_imputed
381,0.5391714693267979,0.0,4575,SIDM00713,vae_imputed
886,0.5304981543755858,0.0,4582,SIDM00677,mofa_imputed
456,0.5762639034646589,0.0,3810,SIDM00107,original
680,0.6617939171893192,0.0,3203,SIDM01060,original
681,0.59901088100535,0.0,4568,SIDM01060,vae_imputed
254,0.5280821337393868,0.0,4560,SIDM00318,mofa_imputed
682,0.6086378876780357,0.0,4568,SIDM01060,mofa_imputed
192,0.6989363111740632,0.0,3248,SIDM01076,original
193,0.6183707599675945,0.0,4568,SIDM01076,vae_imputed
194,0.6299604804200196,0.0,4568,SIDM01076,mofa_imputed
700,0.6294729812962515,0.0,3179,SIDM01197,original
382,0.5434838695101631,0.0,4575,SIDM00713,mofa_imputed
1070,0.5787554351289063,0.0,4586,SIDM01033,mofa_imputed
405,0.6360744332086807,0.0,4589,SIDM00081,vae_imputed
1110,0.531918160303983,0.0,4589,SIDM00541,mofa_imputed
782,0.6331509836676346,0.0,4571,SIDM00875,mofa_imputed
1125,0.5579825605360991,0.0,4613,SIDM00940,vae_imputed
588,0.620385117967108,0.0,3057,SIDM00327,original
589,0.5540513040525353,0.0,4507,SIDM00327,vae_imputed
590,0.5517215371859278,0.0,4507,SIDM00327,mofa_imputed
1124,0.5965740100399333,0.0,3907,SIDM00940,original
825,0.5510462400367365,0.0,4576,SIDM01084,vae_imputed
600,0.659798000296903,0.0,3664,SIDM00453,original
601,0.6073189220545264,0.0,4557,SIDM00453,vae_imputed
781,0.5914317825287554,0.0,4571,SIDM00875,vae_imputed
602,0.6101623423337221,0.0,4557,SIDM00453,mofa_imputed
547,0.5618061992492462,0.0,4560,SIDM00898,mean
546,0.6133995591593024,0.0,4560,SIDM00898,mofa_imputed
545,0.5769024499969317,0.0,4560,SIDM00898,vae_imputed
544,0.7103722390913588,0.0,3157,SIDM00898,original
780,0.7019721974954224,0.0,2899,SIDM00875,original
603,0.5444227074172502,0.0,4557,SIDM00453,mean
